13863 1561.65
26048 25244 25476
26036 25433 25311
25762 25331 25491
25880 25550 25192
25892 25375 25449
25767 25235 25558
25986 25144 25513
26016 25402 25351
25836 25501 25337
26070 25199 25451
26044 25459 25217
25760 25532 25280
25873 25111 25571
25712 25499 25357
25901 25064 25577
25900 25334 25462
25954 25507 25210
26063 25397 25207
26094 25180 25397
25698 25025 25651
25690 25419 25424
26099 25150 25385
25842 25514 25301
25723 25107 25613
25854 25396 25402
25987 25287 25452
25905 25168 25522
25972 25482 25242
26103 25214 25203
26007 25318 25387
25698 25144 25588
25750 25182 25568
26083 25225 25319
26069 25324 25219
26105 25156 25248
25793 25088 25590
25858 25231 25502
25816 25201 25529
26114 25037 25217
25855 25520 25255
25963 25305 25437
25892 25445 25319
25905 25533 25183
25954 25232 25485
25750 25101 25603
26052 25291 25318
25766 25411 25396
25700 25059 25624
26055 25262 25362
26077 25246 25264
25943 25377 25364
25950 25476 25252
25684 25381 25455
25643 25244 25555
25807 25428 25353
26031 25270 25388
25953 25175 25494
25722 25383 25438
26008 25267 25404
26145 25345 25100
25587 24978 25673
25742 25583 25120
26145 25345 25100
25419 24911 24848
25592 25081 25205
25418 24733 24891
25469 24673 24966
25645 24937 24878
25374 24892 24851
25521 24891 25063
25454 24994 25068
25402 24838 24893
25463 25045 25004
25600 24889 25049
25402 24897 25040
25387 24918 24966
25513 24949 25023
25738 25132 25320
25508 24787 24970
25483 24924 24949
25623 24967 24927
25575 24948 24913
25423 24795 24845
25560 24905 25120
25395 24740 24961
25435 24913 25133
25397 24934 25168
25451 24877 24696
25348 24876 25086
25645 25009 25077
25473 24747 25061
25728 24961 25071
25471 24918 25223
25487 24935 24904
25687 25153 25153
25509 24733 25067
25823 25124 25051
25531 24720 25034
25377 24813 24834
25610 25007 25031
25399 24923 24935
25564 25160 25061
25606 24994 24990
25721 25012 25022
25741 24936 25274
25686 24832 24926
25551 25082 25114
25638 25033 25164
25662 25192 25123
25631 24781 24857
25749 25023 25185
25481 24594 25079
25710 25074 25195
25480 24788 24963
25472 25026 25147
25420 24830 24847
25690 24750 24807
25533 24745 24977
25566 24777 24931
25729 25070 25130
25727 24752 24969
25481 24865 24991
25554 24955 24934
25557 24900 25039
25673 25053 25077
25424 24768 25184
25845 25030 24985
25461 24731 25053
