1589 1091.51
29859 25905 25915
29691 25459 26579
28694 27017 26527
28619 26100 27352
28481 26726 26821
28809 26926 26497
28772 26161 27317
28792 26877 26591
28667 26398 27244
28641 26691 26917
29828 25759 26026
29854 25855 25925
28804 26132 27278
29538 25494 26729
28877 26772 26657
29600 26270 25962
29410 26491 25993
29795 25912 26062
29755 25468 26460
28737 26286 27200
28820 26751 26673
29742 25970 26090
28921 26857 26476
28869 25950 27267
28756 26453 27116
28723 26178 27203
29822 25818 26010
29700 26121 25927
29777 26011 25943
29711 26045 26068
29726 25539 26480
29715 26085 25958
28852 26832 26611
29654 25600 26495
29189 25566 27184
29137 25923 27097
29804 25798 26136
28810 26820 26681
29537 25545 26802
28717 26572 26991
28862 26482 26934
29033 26790 26415
29731 26019 26037
28684 26483 27169
29341 26584 26050
29694 25528 26533
29542 26312 26123
29388 25619 26892
29092 26761 26420
29757 26014 26013
29576 26251 26180
28868 26080 27239
28953 26026 27157
29145 26114 27030
29361 26426 26350
28700 26616 27010
28830 26494 26971
29783 25798 26195
29609 25507 26720
28677 26703 26855
29521 25682 26706
29495 25591 26809
28895 26370 27015
28909 25807 27276
29205 25658 27095
29100 26845 26342
28778 26594 26902
29658 26134 26102
29272 25837 26927
29375 26622 26001
29220 26640 26212
29671 26054 26116
28972 26392 26987
29335 26545 26200
28798 26655 26880
28785 26461 27086
29717 25946 26171
29730 26033 25943
29369 26534 26224
29074 25947 27216
29062 25960 27174
29611 26192 26174
28915 25999 27225
28764 26664 26968
29679 25992 26252
28878 26740 26699
29746 25515 26469
29570 26211 26230
29032 26791 26513
29764 25954 26030
29708 25834 26365
29583 26228 26044
29586 26128 26261
29227 25801 26995
29214 26316 26715
29018 26566 26665
29588 26223 26131
29654 25579 26525
28984 26804 26574
29518 25595 26721
29182 26549 26559
29330 26199 26574
29638 25765 26510
29144 25757 27120
29097 26713 26392
29812 25729 26163
28806 26721 26808
29437 26033 26616
28834 26278 27183
28709 26323 27197
28934 26734 26619
29713 25850 26294
29771 25907 26117
29634 25632 26609
29315 25984 26851
29510 25828 26652
29377 25897 26757
29532 25871 26631
29250 26189 26811
29024 26811 26442
28811 26671 26806
29750 25738 26337
29616 25700 26603
29257 26235 26693
28887 26385 27108
28939 25958 27229
28785 26289 27140
28849 26164 27178
29555 26248 26216
29300 26385 26475
29235 26343 26688
28927 26500 26910
28957 26118 27127
29421 26320 26358
29218 26538 26472
28913 26627 26842
28893 26420 27005
29758 25742 26323
28815 26842 26569
29129 26357 26823
28709 26260 27211
29737 25521 26485
28776 26683 26819
29476 26155 26462
29748 25853 26206
29812 25695 26190
29447 25670 26816
29056 26528 26677
29440 26454 26166
29630 26050 26295
28796 26737 26751
29323 26338 26516
29761 25804 26135
29163 26601 26492
28947 26095 27163
29352 26406 26382
29311 26553 26278
29389 26496 26159
28906 26645 26792
29168 25863 27068
29106 26690 26454
29592 25867 26446
29609 25712 26594
28914 26487 26914
29443 25623 26879
28855 26735 26736
28759 26693 26860
29728 25998 26142
29628 26166 26147
29470 26255 26285
29556 26130 26237
29514 25791 26689
28898 26700 26634
29382 26107 26645
28869 26597 26896
29103 26075 27077
29545 25645 26704
29044 26345 26928
29274 25791 26953
29194 26444 26648
29686 25543 26548
28969 26698 26718
29651 26153 26066
29492 25695 26770
29202 26591 26327
28765 26279 27151
29752 25642 26410
28984 26008 27192
29150 26448 26626
29190 26204 26898
29642 25902 26335
29244 25974 26965
28975 26730 26587
29560 25731 26662
28965 26265 27048
29461 26183 26486
29693 25722 26402
29657 25979 26304
29186 26472 26553
29619 26038 26368
29371 26166 26671
29208 26070 26946
29296 26252 26624
28930 26130 27187
29673 26041 26270
29346 26359 26398
29284 26009 26873
28994 26525 26788
28949 26049 27169
29614 25956 26393
29450 26383 26274
29129 26298 26867
28902 26556 26889
29698 25986 26189
29622 26022 26385
28942 26446 26948
29505 25651 26747
29363 26464 26300
29318 26503 26250
28922 26467 26931
29501 25832 26676
29343 26300 26537
28888 26664 26802
29391 26410 26281
29665 25715 26433
29418 26103 26642
29141 26579 26500
29102 26510 26742
29713 25859 26267
29625 25676 26551
29268 25675 27034
29245 26651 26193
29483 25686 26800
29554 26309 26119
29427 26030 26697
29442 25928 26702
29717 25459 26571
29653 25574 26624
29641 25932 26309
29021 25963 27135
29108 26734 26319
29224 26230 26778
28791 26336 27109
29252 26077 26828
29035 26062 27130
28800 26557 27040
29498 26220 26378
29406 25690 26839
29173 26043 27003
29589 25812 26519
28962 26470 26869
29150 25953 27065
29648 25635 26547
28990 26674 26645
29429 25708 26773
29215 25894 27048
28956 26150 27146
28937 26304 27061
29687 25780 26408
29602 25885 26434
29010 26564 26717
29247 26560 26313
29051 26709 26485
29670 25941 26292
29593 25875 26445
29560 25882 26539
29534 26158 26422
28983 26618 26733
29268 26615 26096
29335 25786 26909
29085 25719 27199
29480 25994 26581
29025 26635 26589
29083 26677 26496
29158 25707 27138
29714 25629 26470
29182 26349 26746
29672 25660 26420
29549 26225 26270
28767 26442 27115
29120 25660 27207
29287 26055 26831
29171 26291 26775
29040 26292 27006
29028 26140 27054
29310 26170 26600
29431 26110 26514
29605 26219 25998
29185 26367 26726
28999 25963 27144
29293 26348 26566
29112 26599 26541
29660 26115 26234
29735 25879 26153
29239 26381 26589
29767 25638 26362
29488 26090 26508
29427 26272 26345
29331 26098 26727
28988 26506 26795
29709 26046 26153
29581 25795 26554
29486 26296 26243
29456 26378 26095
29186 25824 27072
29158 26702 26186
29037 26203 27046
29005 26393 26936
29268 25963 26941
29065 26648 26523
29536 26069 26428
29320 26082 26763
29280 26061 26827
28980 26639 26654
29090 26144 26975
29291 26210 26683
29100 25747 27122
29231 26587 26465
28938 26810 26505
29099 26631 26546
29089 26414 26816
29666 25569 26529
29322 25937 26819
28839 26460 27000
29197 26326 26761
29008 26441 26876
29124 26515 26689
29645 25918 26307
28960 26471 26905
29077 26375 26844
29058 26522 26730
28882 26457 27068
29739 25795 26372
29160 26377 26738
28775 26336 27113
29661 25815 26426
29579 26035 26424
29357 25992 26755
29166 26171 26907
29176 26123 26973
29303 25797 26924
29132 26513 26563
29069 26169 26999
28884 26706 26643
28940 26245 27165
28920 26368 27058
29768 25619 26243
29259 26213 26753
29277 26428 26524
29641 25809 26450
29569 25822 26612
29393 26215 26458
29015 26364 26863
29479 26237 26302
29271 25778 27014
29087 26433 26781
28917 26605 26780
29636 25971 26329
29485 26125 26436
29121 26623 26333
29746 25775 26289
29566 26057 26327
29348 25647 26931
29565 25915 26504
28916 26436 26983
29204 26417 26638
28929 26570 26817
29522 26360 26155
29366 25966 26783
29636 25729 26549
29321 25652 27000
29519 26004 26535
29526 25748 26662
28843 26516 26910
29415 26367 26339
28996 26115 27149
29135 26325 26797
29211 26462 26564
29398 26457 26197
29266 26235 26685
29050 26110 27081
29459 25815 26767
29080 26257 26955
28817 26842 26498
29626 25780 26490
29157 26232 26848
28944 26246 27053
29490 26275 26276
29468 26162 26479
29413 26232 26455
29396 26327 26387
29067 26192 26982
28979 26227 27082
28903 26526 26845
28803 26522 26961
29523 26271 26247
29385 25769 26856
29354 26329 26535
29154 26491 26576
29597 25950 26412
29367 26284 26418
29359 25825 26784
29339 25858 26799
29232 26283 26701
29230 25774 27060
28976 26334 27043
29400 26108 26604
29116 26274 26884
28814 26459 27037
29524 25998 26483
29308 25877 26922
29155 26317 26838
29073 26217 26964
29016 26408 26853
29606 25787 26578
29596 26093 26300
29528 26174 26293
29423 26260 26400
29117 26089 27047
29741 25771 26325
29599 25888 26440
29420 26305 26378
29248 26431 26463
29115 26438 26732
29005 26519 26794
29747 25690 26375
29582 25912 26467
29089 26136 26979
29394 26148 26575
28980 26610 26766
29307 26402 26400
29465 26283 26308
29401 26373 26333
29047 26243 26978
29425 26275 26390
29241 26076 26920
29147 26133 26960
28847 26441 27082
29445 26396 26255
29407 26324 26360
29282 26037 26833
29564 25638 26640
29553 26167 26324
29508 26039 26577
29039 26609 26662
29289 26371 26545
29192 26705 25999
29071 26258 26977
29000 26254 27043
29756 25958 26100
29264 25892 26960
29188 26505 26543
29180 26608 26283
29094 26559 26636
28945 26517 26895
28813 26534 26957
29337 25890 26810
29141 26398 26720
29469 26173 26407
29456 25917 26629
29145 26606 26403
29481 26073 26516
29279 26294 26602
28808 26577 26933
29431 25820 26744
28894 26142 27210
29307 26240 26672
28964 26180 27121
28854 26694 26783
28920 26537 26835
29113 26531 26640
29121 26583 26522
29421 26065 26573
29003 26534 26759
29447 26033 26585
29261 26079 26767
29454 26230 26451
29411 25769 26786
29131 26247 26857
29667 25853 26386
29503 25811 26683
29461 26286 26256
29350 25989 26761
29179 26512 26565
29030 26332 26956
28985 26331 26973
29094 26225 26886
29082 26364 26862
29656 26024 26303
29569 25949 26431
29400 26396 26257
29159 26139 26919
29528 25919 26484
29526 25943 26439
29013 26575 26699
29013 26243 27012
29452 26376 26315
29387 26373 26374
29519 26036 26531
29304 26242 26639
29453 25989 26592
29304 26063 26791
29522 26071 26438
29666 25912 26316
29740 25821 26021
29368 25502 26659
29355 26254 25965
29033 26197 27018
28966 26681 26356
28835 26308 26968
29686 25617 26262
28999 26614 26427
29079 25719 26904
28836 26529 26771
29652 25732 26380
29633 25870 26100
28885 26445 26592
29614 25901 26222
29593 25917 26068
28909 26452 26575
28949 26421 26641
29545 26002 26408
29347 25806 26763
29556 26248 26145
29136 26087 26895
29094 26467 26516
29547 26070 26277
28843 26295 26809
29454 26132 26433
29021 26378 26726
29641 25812 26200
29564 25957 26030
29415 26127 26472
29193 26041 26756
29380 26216 26176
29565 25938 26305
29507 25930 26446
29116 26298 26657
29312 26276 26375
29396 26018 26565
29285 26078 26725
29206 26355 26527
29489 25885 26479
29051 26268 26692
29172 25838 26847
29482 25838 26548
29159 25924 26866
29375 26167 26316
29215 26150 26742
29186 25977 26796
29329 26112 26508
29587 25843 26349
29065 26326 26684
29437 25975 26437
29099 26312 26670
29092 26114 26832
29498 25949 26453
29248 26195 26618
29560 26099 26160
29351 25999 26603
29222 26256 26676
29177 26347 26613
29144 26236 26746
29051 26327 26637
29147 26400 26514
29439 25905 26568
29157 26458 26338
29153 26127 26785
29296 26072 26543
29288 26098 26629
29245 26252 26534
29262 26326 26423
29488 26031 26321
29335 25812 26807
29261 25848 26819
29324 26025 26513
29043 26275 26764
29162 25918 26820
29506 25719 26536
29388 25938 26613
29245 26426 26321
29357 25948 26743
29218 26378 26416
29157 26220 26678
29261 26384 26378
29254 26219 26544
29374 26080 26478
29151 26130 26813
29635 25784 26151
29486 25536 26487
28815 26493 26715
28774 26052 27013
28658 26175 26804
29625 25683 26370
29056 26458 26509
29283 26209 26236
28767 26234 26731
28845 26286 26598
29232 26354 26366
29574 25795 26289
28920 26133 26972
28986 26176 26740
29015 26169 26844
29541 26025 26274
29029 25899 26939
28812 25875 26980
29471 25833 26443
28968 26317 26539
29101 26181 26696
29100 26071 26890
29275 25761 26728
29251 25967 26572
29279 25713 26531
29441 26127 26310
28937 26274 26655
29521 25923 26382
29123 26064 26870
29425 26039 26375
29526 25850 26406
29395 25907 26510
29216 26155 26583
29239 26006 26553
29193 25954 26605
29286 26142 26339
28947 26329 26531
29470 25998 26371
29149 25812 26718
29161 26061 26610
29305 26092 26471
29328 26023 26457
28934 26112 26881
29082 26098 26718
29275 25903 26641
29321 26077 26482
29364 25851 26527
29436 25883 26499
29027 26232 26670
29355 26117 26390
29036 26218 26654
29372 26069 26340
29456 25934 26397
29181 26169 26463
29270 25937 26703
29131 26346 26529
29299 25930 26516
29227 26147 26576
29203 25932 26712
29262 26077 26543
29162 26024 26650
29144 26347 26461
29377 25934 26515
29434 25846 26527
29236 26101 26533
29277 25878 26596
29267 26093 26454
29154 26227 26391
29245 26119 26486
29155 26118 26668
29441 25785 26456
29539 25737 26007
29239 25506 26693
28909 26008 26908
28546 26442 26567
28468 26165 26743
29529 25666 26210
28633 26395 26482
28772 26280 26680
29226 26307 26163
28847 26431 26189
29074 25847 26868
28960 26322 26479
29138 26234 26369
29018 26394 26384
28860 26013 26823
29136 25811 26707
29108 25875 26779
28930 26425 26436
29201 25923 26501
29081 26178 26463
29420 25951 26223
28882 26102 26818
29312 26043 26444
29234 25917 26540
29406 25789 26476
28907 26161 26642
29461 25830 26438
29274 26130 26257
29320 25976 26346
28974 26210 26489
29519 25760 26345
28949 26201 26617
29494 25901 26301
29103 26049 26801
29345 25992 26333
29120 26153 26551
29196 26137 26407
29295 26065 26467
29256 25894 26683
29219 26270 26326
29435 25742 26472
29518 25861 26250
29408 26118 26227
29152 26023 26576
29053 26301 26466
29377 25982 26321
29321 26069 26293
29024 26006 26803
29230 26092 26276
29179 25895 26669
29003 26173 26633
29414 25877 26419
29145 26080 26494
29500 25994 26178
29220 26109 26388
29328 25853 26490
29218 25936 26498
29127 26156 26383
29173 25935 26703
29391 25909 26341
28995 26053 26689
29271 25860 26594
29041 26173 26584
29509 25908 26166
28955 26203 26598
29476 25875 26325
29155 25998 26565
29046 26167 26610
29066 26137 26579
29179 25907 26560
29446 25932 26324
29388 25992 26275
29372 25909 26422
29365 25931 26408
29071 26113 26676
28992 25907 26820
29364 25934 26438
29219 25906 26624
29154 25997 26588
29382 25905 26477
29046 26208 26478
29517 25665 26120
29464 25552 26265
28875 26404 26259
28875 26070 26804
28472 26331 26397
28617 26387 26310
28781 26169 26467
28646 26119 26658
