1008 28.3718
22642 22707 25361
24146 20967 23217
24962 23139 24629
24688 22185 24631
24945 23529 25242
23334 22236 24519
25263 23903 22652
24131 21994 23939
22886 23167 24312
26049 22585 23177
23331 21380 24276
25125 24239 23148
25879 24056 22459
26744 23407 23591
23990 22346 25110
26297 24189 23845
23971 22581 25784
26179 24534 23645
26661 23367 23772
25811 23113 24414
23636 23279 25225
24387 23965 23107
26605 22743 23342
24528 22790 22993
25494 24704 24633
22754 22657 25608
23677 22111 25454
23537 21986 24953
24082 21776 25304
24106 24239 22842
24849 23046 24699
23343 22570 25847
24785 23186 24972
27223 23095 23093
25467 23294 24522
21489 22364 24902
25548 23798 22499
21182 20435 24589
25434 23914 24206
24654 22812 25113
22675 22868 22970
25081 24767 23532
24523 22782 25122
24212 24179 23003
21921 22007 24149
26305 24737 23304
26225 22368 24041
23938 22090 25586
25667 24260 24489
24537 21957 21948
26143 23384 23689
24667 23707 22268
22794 23928 24583
24758 25496 22616
26387 22947 23115
24703 24169 24150
25960 23972 23549
25480 22762 23022
23616 23622 21606
22898 21665 24576
24942 23786 21533
24414 21836 21770
25913 22248 23701
24461 22590 24479
22183 21677 23613
25607 25201 23710
26491 23322 24024
26492 24195 23273
22943 20645 23704
23935 22972 25142
27120 23657 23570
26039 22417 22784
25118 22216 24028
23318 22080 25199
24597 24514 23857
26022 24352 23026
21106 21574 22214
26159 24887 24218
24659 23748 23713
25621 22872 22454
25517 25179 24034
25479 22916 23184
22124 21679 25395
23347 23064 24367
25206 23861 25226
24377 21391 23811
20306 21599 24074
25124 22750 21600
24176 24153 24751
23149 22185 25851
22885 24391 23817
24306 20806 23330
22168 22851 25792
26963 22517 21815
26063 24413 22251
26120 23183 24112
25550 23795 22730
24889 25135 22970
23938 20529 22943
27211 22424 22510
25431 24023 23015
22667 22634 24601
24429 23562 23125
25770 24476 22530
24446 22703 23765
24841 22754 24871
26719 24250 23645
26086 24138 25054
22830 22521 25292
21915 22299 24488
25881 23229 24816
22994 23406 22442
22816 21679 25641
24920 24627 22646
23666 24100 23493
26360 23469 22070
22903 22615 24858
23981 20667 22175
24989 25095 23309
24125 23150 24511
24607 23611 22172
23623 21734 24469
23813 22222 25005
25831 24263 23378
25142 25312 22810
24963 22600 22370
24815 23312 22630
22233 21855 24829
24846 23013 24595
25054 24352 22202
22575 22796 23982
25483 21340 23523
25191 23691 23238
23372 22731 24585
23721 22976 23722
25330 24755 21862
24398 22704 23120
24639 23800 22665
23048 23549 22596
23353 24222 25332
25373 23889 23536
26919 22626 22666
23860 22048 22060
23980 25180 23329
24450 23832 25614
26850 22627 22901
26598 21680 22189
25561 23322 24647
23007 21932 24709
23352 22255 23693
27249 24092 22874
22698 20976 24993
22968 22805 23109
24897 24348 21842
23679 22120 24540
26106 23806 24008
26727 22495 22057
23242 22985 23791
26028 24767 24099
23068 20041 23812
23394 23080 25533
26505 23366 21705
24667 23144 23123
23927 21980 23550
23479 24588 25238
25924 23236 23689
24358 24642 24566
25006 24135 24800
24924 24419 23507
24525 25093 22038
24103 22762 24835
25225 23393 24754
25676 22829 22519
26113 23976 24832
24345 23833 25922
24146 23116 25117
25489 23035 24212
26771 24662 23615
22830 21778 24899
21367 22655 24075
25741 24174 22269
26180 22548 23313
24650 23447 22734
26804 22735 21904
25238 24009 24111
24662 23002 24584
23338 23267 22592
23946 23244 24432
23994 22959 23671
25583 24377 23459
20496 22040 23170
25400 22256 23872
24341 24920 22968
24547 23482 24989
25941 24822 23768
23749 23383 25592
25063 21464 22420
24896 24335 24498
22982 22716 23421
25246 22003 24331
24977 25122 22921
24100 21792 22895
23574 22713 25601
25243 24368 23606
23215 21952 23899
25635 22299 21661
25201 22928 23293
25934 25208 24168
22605 22643 24193
25575 22304 22397
21604 21259 25735
25064 23926 21701
24117 24215 25708
24811 24384 22448
26001 23916 23123
24678 25018 24182
26392 24834 24629
23436 23596 25526
25999 24169 22995
25027 23253 22378
24936 24123 22348
24272 23201 24549
26018 24734 24069
21842 21505 25456
25535 21718 23437
24417 21916 24633
22661 22643 24256
25432 24200 23931
23050 21948 24473
23714 22374 23581
25217 22424 24351
26990 23794 22382
26578 23036 21780
22988 22190 24156
22833 24681 23105
25698 24539 24441
21603 21442 25052
26492 23775 23565
20868 20922 24648
22821 23931 25728
22168 21556 23086
25085 24352 23311
24832 22319 25666
22164 20547 24492
23938 21608 23836
24963 22238 24708
26412 23740 22646
23898 23629 24091
21370 20522 23672
22114 20077 23050
23645 23787 24240
24100 24326 23770
25166 24716 25361
25370 22915 22568
24052 23644 23968
24256 20468 22048
23786 24778 25256
24936 22655 22534
27032 24346 22853
24806 23485 22055
26097 23302 23906
24105 23287 25532
25408 20937 19681
25508 22469 24607
23431 23525 23719
25359 23223 23086
25673 23232 23865
23102 21812 24007
22298 23015 24863
23867 20738 23394
22041 22177 22940
25710 20921 21016
26366 24603 22712
23603 22661 24915
24957 23078 23603
26312 22237 23304
24393 22942 24058
23089 23115 25702
25592 22994 22148
26063 22439 23618
20367 21825 24464
25666 23951 25567
25532 22502 24732
24351 22845 23268
24237 23885 22278
24532 25005 22976
23343 22967 24025
26305 23548 24444
25118 24101 23479
25958 23869 25213
22736 22870 24193
25801 23669 21873
22936 22898 25360
22889 21513 23865
24612 24266 23508
24306 25542 22747
26591 23921 23087
26289 23399 22041
25819 24479 23191
26356 23045 23337
