18148 2343
18148 16551 16857
15296 17696 16259
17384 15380 17727
16303 16137 18981
16453 18742 16075
15146 17445 18736
16727 16965 17230
15188 17702 18533
17033 17141 17574
13209 15962 14846
14892 18207 17372
15875 16790 18979
14090 17669 15554
17765 17070 15044
15436 17958 16398
15932 15614 17962
14650 15570 14560
17400 15615 18732
13469 16972 16441
15116 18256 16309
15116 14200 14297
16510 17780 15359
16626 13991 17196
16588 16321 17398
16797 15722 15015
17334 16223 16378
15290 16701 19168
15805 14852 16282
16041 17531 14634
15506 17219 16031
15123 17074 19223
14137 15516 15473
14561 15721 14478
16372 14930 15435
17119 15853 17898
14926 14910 18631
15696 17834 16496
16789 17387 14464
15720 17568 14497
15866 17758 14755
16079 18068 17471
17051 18155 16378
15136 16887 17764
17404 18097 15618
16499 17009 18849
15780 17791 15228
15819 15518 18395
16298 15396 18918
14666 15920 15353
16305 15779 19173
14801 16705 14340
13732 16274 16102
18216 17628 15773
13907 14971 15824
15383 18355 16898
16103 16265 15487
13990 15397 16888
15489 16975 17656
14893 17355 17731
15979 14841 14658
14898 15485 18443
16057 15298 17590
16093 16689 14867
16564 14760 18079
15205 13776 17554
15360 17666 15693
17608 17195 15555
18276 17394 17207
16262 17781 14727
15736 18692 15864
15957 13928 14933
15675 17339 17866
17039 17347 15309
15604 16333 17516
18019 16894 16158
17072 17310 14925
14972 17918 17097
16626 15256 17466
16476 16445 16933
16542 17334 16986
15866 17693 16706
17737 15772 17287
17250 17925 15483
16622 16435 16462
15000 17515 18542
14850 15414 14826
15391 15007 15158
16692 15196 15864
17959 17009 16145
14738 15744 13094
16635 15260 14513
15303 15871 18694
15797 17469 18266
14424 15884 15849
16672 17577 16372
14850 17554 17819
15732 16319 19257
16151 15750 18965
14175 17192 16594
15534 17526 14580
14970 18087 14983
15979 17149 16346
17798 17385 17068
17131 15940 17267
17235 17450 15458
15444 14939 18921
18308 17331 16293
15859 15670 17241
13473 16583 15690
15324 16468 17038
18375 15920 16900
16864 17132 17354
17225 16543 15487
14826 17204 18847
16200 17689 14818
16664 18025 17285
14661 14110 17093
13960 16628 17532
17332 16202 17475
15884 17791 15082
16292 14638 17806
13176 14817 15128
17098 16013 18256
17129 15548 16004
15110 18306 17012
16148 16889 17497
17296 16316 18846
15570 15945 15406
17628 16132 17356
16177 18247 16905
16687 16522 15251
15105 18447 16563
17822 17388 16296
15157 17670 16650
15555 16513 15804
16824 16786 18492
14409 16243 14017
16381 16048 19428
15502 17231 18088
15189 16017 19156
15412 17406 16303
14950 15392 17524
16147 16656 15934
16837 16461 16457
18040 17517 16031
14982 14882 14785
16686 16147 18392
14106 16804 14644
17209 16234 17460
16493 18076 14884
16384 16255 14611
15951 16093 19529
16330 14934 18050
15998 14655 17568
14577 18045 15282
15554 16806 13827
16683 16614 17348
16107 16688 14341
17702 17514 15762
16502 15686 14988
16096 16735 14301
16148 15513 15476
13847 16296 14360
14790 18109 16937
12934 15090 16245
14338 13846 17156
15048 16775 17457
14035 15987 16311
16268 15292 18546
17068 17707 15692
16689 18008 17240
14187 16938 17090
17485 17179 18462
15787 16192 18640
15936 15931 18872
16847 15672 15075
13449 16123 13426
16761 16801 16629
14441 17321 15884
13360 14308 17539
17163 17132 15414
13756 16584 17157
13606 15720 14045
13439 14644 16354
14715 17596 17947
16131 16460 15682
15653 14986 17615
13727 15864 15256
16018 17965 15589
15192 17385 18720
16947 15917 16348
15794 16383 19007
14654 16698 16017
15525 17173 15423
17286 15257 17710
15155 16448 14925
15189 16583 18050
16095 15855 17162
17407 15454 16517
16820 16849 16356
17232 16100 16550
16661 15453 15764
15107 15448 16541
16243 17649 16044
14572 17063 17203
14744 15230 16646
15040 17756 18232
15000 15141 14704
16430 17009 15042
15801 14357 16292
13271 16242 14795
16611 15496 16574
17160 16549 16115
14340 16013 16788
18216 17511 15684
17286 16488 18875
16198 18305 17002
16123 18077 16552
15381 16488 17004
14942 15284 18305
16669 18052 16032
16879 17107 15624
17211 17666 15373
18166 16846 17069
15389 16714 14495
16823 17500 14802
14930 17122 18222
13437 14981 14460
17392 15902 17411
16371 17024 17337
16413 16747 14884
14701 14415 16335
15056 15566 18874
17515 17313 15413
14132 16164 15174
16932 17877 16156
15921 15925 18809
15800 16862 13902
15793 15372 15476
16732 17800 15817
15758 16403 15257
17273 16291 16642
15728 14040 16489
16810 16403 18728
15221 16816 15219
15045 16032 17648
16488 15621 15033
16860 16894 18453
16766 15879 17478
15856 18344 17013
16791 16539 16716
18252 17339 16372
16561 18763 15793
17187 16438 15109
15277 17216 18259
16134 15781 15212
15055 15717 18562
15152 18064 17013
15772 18378 16382
15502 16554 16577
13882 15091 13552
15835 15615 18814
15820 17632 18360
18025 17181 16262
13543 15189 15648
16589 16273 17072
16946 16587 16425
17163 16863 18644
18164 15544 16303
14038 16216 16083
15454 13451 16451
16427 17152 15901
15952 15591 17786
15765 17649 16598
17039 16486 15004
15757 14127 16533
14666 16450 17855
17187 15906 15276
15596 15937 14324
17026 16784 18092
14689 14936 13772
15271 16719 18094
18575 16981 16344
14884 15150 17929
15513 16603 15216
17712 16374 16797
16482 17434 17351
15289 16375 15941
16164 17548 15889
14861 17321 17291
14578 15363 15819
14593 15461 16057
18221 16391 17086
17513 16265 17209
16223 16250 18497
13532 14813 15186
16236 16078 14621
17300 16045 17015
15666 16906 19085
15693 16997 14322
17062 16259 17963
16607 18328 15871
15959 17589 15959
16822 16147 18353
17047 15518 16585
13675 15220 16188
15597 17882 15503
16153 16440 15649
16478 17965 14685
15345 16105 18574
15475 17102 18998
15191 17472 19068
16611 16964 18883
17585 17212 15775
17191 16019 19006
17530 16193 17320
14979 16932 14897
15392 16450 17644
17388 16620 18235
16341 16911 15343
15648 16855 18615
17258 17813 16566
15529 14584 16163
16837 16495 16973
16862 18488 16212
18252 16683 16748
14879 17078 18058
16639 15178 15351
14764 17959 18025
16595 16443 14751
16645 18118 15967
13974 15938 16705
14386 14414 17787
15455 14975 18151
16484 15958 14778
15690 16812 14628
16943 18409 15892
18064 17132 17450
14396 17220 16470
16977 17704 15503
15711 15618 18549
13093 13950 16521
14953 13761 16413
14861 17277 14393
16779 16770 18335
18225 16736 16012
17653 17565 15078
17703 16413 16549
13602 16217 15903
16988 17968 15887
16220 18394 15833
17273 16350 18154
16369 16006 16212
15206 14746 15845
17126 15044 16661
17057 16224 17794
16558 16894 17002
15058 16754 14602
17250 16796 15745
17008 16454 15011
16810 16338 18389
16267 17088 15951
15865 16053 15262
14442 17227 15978
14593 14979 16013
16774 17843 17009
15326 17600 15371
14679 16866 17312
17092 17212 16733
17077 18296 15317
16894 15928 18245
14860 13810 16201
17964 15797 17906
14237 16479 17333
15808 18371 17331
16533 15249 16862
14154 15014 13253
14857 16746 16563
12990 14659 17020
17824 17959 16059
16155 17502 17749
15184 17282 18283
15860 17887 17150
18191 17797 16084
15184 17358 17372
16509 16549 18973
15796 16805 15728
13722 16511 16437
16243 18136 16423
15391 17274 15170
17450 15876 18312
16667 15381 14860
15702 15572 15639
16518 17848 16583
16281 18902 15552
15761 16250 17911
16566 15986 17733
14950 16982 15165
15739 17187 16035
17292 17782 17396
15021 17197 15179
15910 16113 15448
18374 17608 16658
16989 17165 17867
15918 18852 16008
15268 17425 15067
17994 16692 16034
16604 17356 15544
14756 14748 15078
15833 15570 17124
14752 14999 17125
16247 15608 18903
13944 14411 15538
17773 16547 15868
14786 13945 15200
15458 16774 16939
17390 17392 15293
15494 15427 17215
17838 16106 16867
16542 16419 14764
14740 16525 14715
16529 18162 16809
16649 17496 16920
15040 16141 14144
15876 16698 18669
14653 15606 17714
14852 16743 16717
18066 16064 16704
16057 16763 19090
16425 16873 18053
17706 15592 17338
18421 16361 17566
17140 16279 17453
15337 17454 18686
14454 15928 14856
18398 16927 16297
14456 14318 17265
17128 17058 16521
13510 14032 15574
17898 16002 15759
15141 15560 14340
16159 14806 16980
16400 17229 16555
14441 14303 15209
15075 18201 16662
12428 15193 14400
14615 16010 16215
16086 16273 15105
15332 18461 17529
17556 17372 15872
15971 16312 19322
14199 16269 14439
13951 16536 15191
16388 17019 15178
14831 16451 15434
17603 15697 18177
15835 15999 19358
17338 15995 17707
15254 16605 15129
15482 17352 17735
16505 16238 17077
17607 16109 17596
13964 13705 16612
13633 16182 14282
15177 15336 17654
14703 17736 18099
16017 16183 17966
17252 15968 16849
18078 16532 15957
14240 15878 14545
16309 14451 16717
17627 17482 16190
14509 14829 15683
12203 14601 15544
17163 16212 15731
16647 16655 18142
14832 16655 16967
15326 16698 17304
16322 16331 14751
16294 17458 14962
14543 16208 15548
15885 17849 16919
15772 15702 16872
15569 16097 15631
15735 15138 18068
18144 17160 17368
15177 14272 16062
15639 16304 18266
14726 14391 17813
14421 13887 16539
15141 17421 14702
16209 16205 16187
15786 16862 16697
15944 16469 14942
16645 17860 14919
16402 17959 16644
17703 15620 16926
17117 16501 16546
16679 14681 14703
14681 13892 14356
15068 15802 13827
16158 16255 18675
16263 17903 15484
15774 17549 16571
16227 18236 16815
16074 16556 19040
18158 16199 17232
15971 17421 15808
13642 15283 18324
17076 18536 16079
16564 17171 17207
17462 15563 16558
15771 16786 17898
15039 16814 15878
17798 17302 16595
16995 16411 15798
17385 17256 15148
14569 15248 14368
15718 17166 17119
17256 16642 17916
15799 18190 16916
15058 16082 15226
15005 18129 17311
17891 17739 15656
16551 18142 16920
18375 16203 16292
15341 15722 17044
15397 16455 18816
17175 15314 18353
16662 15997 17801
15660 15642 18942
15354 16183 18497
17217 17717 16051
13485 13685 16255
14355 16029 15905
14983 16401 15228
15457 17425 15181
15568 16275 14971
15985 16459 14908
17030 17056 17177
16406 18210 17182
14831 16447 18957
17624 17044 17291
14642 16125 14502
17676 17865 16340
15511 15546 18876
15419 15509 18651
15796 15008 14204
17068 17644 17097
16575 17200 14865
17428 15822 17907
16362 18238 15060
17453 16419 18230
18008 16219 16858
16863 18308 17366
17149 16548 18772
14685 15863 15910
15351 16970 18517
18099 17076 15911
17146 15945 16800
17401 17884 15330
16465 15057 16910
14661 17206 15672
15940 17570 17331
17435 15861 16270
17761 16640 16323
16336 17667 16424
14988 16678 17946
14829 16904 16342
17195 16974 17025
16923 16638 15367
15958 18103 16430
18260 16469 16462
17148 17031 15609
16801 16740 18547
16621 17615 18428
15513 16466 18957
16811 15866 16534
15039 17159 15511
14577 14206 16423
18285 16389 16496
16654 18140 16543
13983 15937 14488
15519 17056 15952
17312 17415 16979
16036 16122 15268
16226 16610 18596
15049 14785 18546
14179 15682 14991
17671 16342 17586
18390 16362 16581
15662 15197 17585
14773 14706 17196
16968 16810 18281
15319 17682 17243
17334 17620 16750
14196 15686 15495
15924 15400 17054
17232 16644 16966
17875 17991 15767
13374 15409 15963
14647 17234 16771
17100 16605 17076
14741 15376 18666
15065 15560 15385
14056 14789 16664
17183 18472 15794
16444 16670 17674
14154 15888 14114
17444 18188 15319
17909 15801 16785
17384 15095 17565
15592 18470 17791
15234 17657 17004
15199 18354 16688
15224 17528 16921
16021 15430 15298
15558 17940 18167
16644 16044 15673
12885 16640 16043
17017 17374 16108
16646 16251 17751
16397 17443 16047
16051 18993 16082
15517 17515 17726
18300 16572 16246
17963 16164 17314
15802 17915 15472
16852 16094 15115
16060 18003 16071
16350 17260 16498
16206 16428 16104
16394 15833 15495
15603 17259 16010
16079 15439 17831
14327 17321 17199
16906 15626 18683
16294 16320 18922
16672 16038 18102
16232 17359 16104
14886 15868 16798
15979 16272 17453
18017 16954 16726
14640 17897 15897
17092 16223 17502
15850 15978 14882
16500 16670 18343
13953 15735 17420
16182 17429 17270
15337 16482 16261
17427 17406 16526
15553 17217 14420
15598 15474 17565
16195 17736 16708
16775 15722 18257
15162 17947 16913
14586 14605 16406
13771 16996 16732
13279 14683 14933
18161 16850 15664
17852 16038 15942
16020 16569 14311
17870 17536 15840
15547 16397 19022
15836 17184 15169
16227 16994 17237
17971 17336 16554
15859 16007 15313
17386 16872 17184
15817 17804 17185
17654 16120 16910
14983 15752 13934
16951 15855 15832
17462 16248 16841
15987 17301 17270
15223 17741 17627
17208 18470 15820
15580 15502 17994
14622 15290 17423
15265 16252 18438
17259 16400 17153
16113 16968 17568
16029 15565 17847
16909 15850 16000
17807 17517 15836
15881 17594 18063
15609 18140 16768
17731 17761 15217
16231 16021 14898
15565 16039 17818
14054 14765 17161
13646 15942 16708
16461 17563 16753
14344 15513 14480
16350 18585 16931
16632 16913 18043
17760 17386 16289
18144 17054 16254
18126 17478 16029
15448 15188 14940
15555 17106 14655
14945 16154 18802
17970 17196 15604
16176 15993 19546
14339 15992 16286
18019 18227 15846
15756 18109 14747
17024 16673 18317
15053 16585 15497
14707 17711 17345
16022 14455 16408
16273 16064 15751
15784 15736 18515
15789 16223 19148
16184 17561 15117
14485 16176 16921
14481 15643 16766
17026 16483 18485
16411 16954 15865
17853 16068 16839
15169 17810 16736
18091 16757 16547
14977 17293 16798
15414 14731 16967
15860 15975 15698
16664 16861 18874
17268 15350 16679
15913 15992 18031
16250 16001 16631
13810 15268 16549
15952 18438 16650
15495 17618 18169
17636 15898 16394
17229 17385 16123
17221 16774 16400
15797 16724 15948
16196 16526 19064
15113 17864 17805
16237 15922 18950
14584 16623 15503
16823 15911 18186
16171 15980 18053
12128 14715 13098
16350 17591 18192
16776 15668 16058
14190 14539 15575
18501 17044 16705
16751 17992 17246
16816 16248 17702
16521 17842 17654
13910 15886 14766
16221 16208 18303
14576 16160 15105
17401 17333 18235
14920 16907 15151
15763 17027 15641
15333 15401 18032
16147 18396 17577
16531 18298 16881
16597 18641 15430
14483 14782 16880
16229 18809 15905
18225 16881 16201
16468 16448 17023
15838 17605 15942
15820 17888 16412
16492 18023 16053
14619 17025 15182
15572 16706 14927
17342 15844 17843
17128 16956 14995
15510 15957 18901
17320 16718 15873
15804 17300 16876
17156 17144 17320
16180 15965 18297
16270 17844 16434
15747 17536 14439
16750 17252 15230
15690 18308 15998
17868 16177 16638
15090 16079 18803
16721 16620 16611
15993 16870 17426
16935 16462 15470
17137 16353 16914
15040 17254 18237
17816 15600 16770
16978 15077 15926
15452 17886 15822
17485 18170 16141
17297 16304 15037
16625 17977 15379
17033 17293 18011
16942 15586 16396
14593 15111 17741
15401 17432 16403
15904 17564 17824
15876 17871 16123
16677 17508 15901
13979 14487 14331
14833 15918 18088
13968 14886 18128
17035 16279 15905
17143 15919 18376
14828 16263 16212
17527 17851 17216
17448 17242 15646
17677 16257 16403
18124 16505 17301
16101 16127 16831
16678 15681 19082
15312 16851 14744
15652 16163 18247
17517 17053 16784
16812 16055 18571
17161 17190 17861
15034 14793 14677
16356 16936 15956
15538 16288 13246
15466 17426 16240
15533 17165 15942
17488 17354 14839
18193 16765 16325
16094 17858 16984
16881 17338 14599
15728 15460 15446
16490 15759 18960
16616 18249 15895
14743 15371 17628
14621 17133 16662
13699 15509 14274
17451 15715 15084
16135 16205 19007
17495 18000 15902
15969 15998 18379
15413 16903 18101
14439 16563 16823
14687 16011 17943
14791 15988 15949
15804 17731 16232
16065 15967 13949
16618 17961 16192
15411 15785 19086
18276 17019 16163
15081 16370 16862
16577 15166 17315
18457 16182 17251
17045 18752 15687
15161 16094 13482
15665 16207 17715
14891 16646 17875
17942 16577 17049
16112 17081 18529
17843 17622 15446
16293 18176 17810
16833 15907 16093
16191 15977 18650
15858 15603 15877
16957 15624 18706
14224 15280 17972
16438 17944 15716
16641 16060 16172
15435 18217 17967
15343 16281 18227
15334 15914 17026
15438 17325 18142
16671 16166 17837
16545 15973 17687
15515 17990 16509
14940 15750 13957
17421 16323 17188
16095 15576 16916
14116 14483 16371
15906 16497 19437
15426 15630 18013
18361 17432 16246
17513 16395 17160
17712 15962 16430
17457 16158 15519
15167 15890 16406
15408 15774 18223
17098 16914 15592
16362 16620 16264
16754 15360 17554
17421 15842 15805
15333 17204 15885
16039 17410 17195
15948 17469 16106
12595 13588 12909
15804 15579 16355
16282 17807 16556
16327 16077 19184
17690 16196 16514
15707 15906 15831
16818 15952 18395
16056 17987 16927
15534 14956 18187
16366 15609 18153
17123 17324 14647
15620 17158 17742
15212 16274 14477
15337 17050 17354
18249 16394 15847
14559 16204 15883
15069 16967 16546
16128 15962 15279
17315 17695 15570
18181 17808 16105
16375 17060 17223
17307 17044 17480
15684 16827 14903
17285 16342 16764
15540 16204 18392
17162 18518 16393
17065 16423 17339
14405 15539 17117
15452 15062 17166
16856 16216 18844
17710 17126 16208
17265 16076 17883
16049 18091 16853
14540 15510 16402
16291 17268 15663
16343 15583 15850
17264 16050 15874
15684 16186 16891
16540 14899 17576
16428 16434 17382
16691 16104 14734
16272 15572 18049
16050 14281 16211
14575 15955 16928
16184 16864 18342
14944 16474 15175
17080 17558 15105
17855 17283 16344
16672 17404 16912
15312 16065 18829
15742 14472 17365
16403 16485 14866
17074 16662 15761
16721 16826 17211
15358 16521 17759
17268 17721 15000
16350 17744 17685
18344 16455 16194
15501 17116 19022
15271 17650 16984
14696 16520 14192
16804 15393 18794
16494 16370 18749
17302 16233 16386
17270 17170 15682
17459 16629 17328
14399 16186 14635
17306 17357 15681
17477 16375 16214
15542 16647 16416
16824 15714 17987
17320 16990 16383
15455 17854 17102
16550 15966 16432
16290 18028 16120
13899 16215 17846
15800 16717 18016
16261 16992 19056
17937 17945 16602
16854 15553 15467
15232 17516 17453
14400 15433 17269
13552 15693 16671
16665 18265 16318
15716 15427 18868
16478 17646 16918
17081 16047 17824
15848 16511 18034
15875 18434 16150
17845 16375 15779
16295 16667 14729
16558 17693 16237
15389 14873 17609
17372 16880 15348
15021 14674 16930
14135 14970 16047
15854 16924 14354
16101 16083 16407
16311 16879 17201
17483 18443 16235
15712 17511 16341
14735 17363 16871
16023 16467 18954
15151 16118 14805
14493 16110 13399
16270 15796 16274
16623 15856 18493
14029 14349 16242
14426 16352 15842
15963 16690 17637
15027 15881 14951
