14874 3488.5
29713 25808 25982
29484 25518 26495
29326 26475 25672
28350 26135 27244
28330 27052 26534
28184 26874 26853
29599 25574 26329
29291 26470 25768
29681 25861 25828
29489 26201 25705
29690 25646 26037
29099 25667 26748
28204 26516 27200
28404 26327 27226
29530 26100 25866
28520 26318 26954
28978 25896 26796
28535 25959 27076
29627 25605 26131
29509 26197 25786
29538 26053 25936
28230 26671 27044
28737 26279 26864
28700 26794 26430
28210 26763 26971
28604 26819 26383
28756 26298 26786
28476 26922 26646
28625 26560 26844
28244 26663 27059
29303 26107 26246
28466 27011 26542
28721 26526 26830
29251 26345 26233
29495 26289 25689
28632 26594 26599
28341 26990 26584
28824 25870 26961
28567 26404 26918
28437 26269 27112
29051 26372 26278
28381 26397 27173
29595 25822 26049
29444 26072 26123
28586 26491 26879
28398 26805 26681
29398 26022 26263
28325 27030 26538
29617 25617 26127
29654 25727 26105
28420 26735 26761
29203 25785 26574
28357 26751 26821
28606 26690 26636
28664 26166 26926
29309 26038 26294
28370 26651 26898
28503 26573 26813
28684 26679 26513
28291 26457 27145
29455 25971 26211
28392 26442 26994
28338 26962 26621
28993 26414 26425
28288 26511 27163
29233 26355 25926
29474 26088 25898
29427 25700 26351
28481 26899 26591
29641 25792 26056
29394 26216 26015
28670 26779 26507
29563 25648 26221
29038 26435 26193
28657 26360 26890
28259 26848 26740
28483 26206 27106
28858 26628 26346
28305 26936 26715
28941 26128 26770
29368 25878 26306
29577 25798 26081
29296 26169 26165
28454 26953 26576
29426 25762 26402
29245 25745 26583
29079 25933 26690
29610 25909 25992
29120 26090 26465
28963 26231 26609
28897 26609 26323
29274 26186 26315
29081 26389 26201
28909 26270 26660
28840 26243 26713
29337 25885 26499
29354 25834 26353
29409 26080 26223
29264 25947 26413
29055 26244 26435
29675 25714 26097
28772 26839 26290
29375 26129 26182
29547 25931 25961
29661 25779 26013
28918 26424 26559
28805 26551 26607
29161 25988 26520
29480 26153 25881
28440 26530 26987
28874 26637 26102
29184 26365 26090
28588 26723 26526
29146 26482 25876
29126 26012 26626
28552 26576 26721
28531 26139 27140
28781 26654 26486
28376 26448 27034
28261 26731 27018
29178 25925 26467
29519 25941 26003
29001 26015 26578
28548 26837 26319
28310 26661 26980
28498 26885 26413
29225 25844 26546
29437 26018 26148
28488 26853 26499
28413 26715 26788
28265 26520 27023
29090 26145 26479
29180 25968 26443
28793 26276 26702
29091 26255 26380
29520 25915 26068
29507 25997 25967
28876 26195 26709
29107 26181 26362
28956 26177 26655
29551 25918 25970
28931 26321 26601
29431 25720 26345
28805 26582 26362
29423 26218 25967
29237 25981 26360
29472 25835 26184
29135 25962 26556
28526 26703 26614
28576 26706 26563
28278 26881 26720
28284 26620 26987
29157 25845 26565
28530 26609 26781
29028 26362 26375
29025 26179 26497
28946 26047 26709
29153 25767 26700
29576 25842 26137
29477 25912 26141
29230 25912 26506
29152 25964 26537
29411 26021 26083
29360 25686 26247
29245 26100 25949
28625 26706 26485
28336 26477 26841
28508 26504 26710
28731 26610 26272
28843 26398 26435
28530 26193 26781
29239 25891 26394
28424 26548 26627
29324 25770 26200
29314 26083 26047
29175 26287 25972
29207 26122 26147
29172 25945 26335
28544 26586 26605
28966 25971 26501
28937 26029 26552
28787 26008 26676
28581 26263 26630
29116 25810 26456
29047 26385 26111
28715 26053 26659
28988 26339 26228
28925 26307 26466
28669 26177 26705
28400 26596 26574
29134 26111 26174
29255 26097 26264
29036 26015 26359
29103 25786 26579
28806 26220 26565
29131 25928 26453
28997 26163 26425
28685 26324 26475
28804 26230 26630
29192 26229 26059
29045 25998 26414
29008 26308 26342
29089 26016 26265
28974 26064 26495
28967 26379 26417
28805 26313 26458
29291 25681 26202
29285 25749 25903
28628 26599 26252
28256 26304 26728
28615 25867 26669
28765 26176 26506
29229 26046 26192
28530 26495 26559
29014 25827 26320
28454 26507 26336
29101 26111 26013
29204 26066 26011
28351 26506 26528
28891 26261 26423
29159 26031 26216
28837 26397 26430
28681 25946 26592
28966 26340 26346
28685 26413 26194
28650 26109 26610
28882 25766 26464
28938 25971 26359
29094 25700 26379
28918 26152 26379
29072 25685 26453
29108 25761 26358
29153 25877 25921
29070 25647 26222
28602 26046 26591
28495 26470 26252
28369 26172 26509
28634 26082 26566
28759 26313 26189
29034 26009 26006
29092 25969 26165
28978 25739 26230
28510 26212 26468
28917 25695 26332
28385 26224 26491
28815 26273 26415
29132 25889 26073
28862 25772 26361
29148 25824 26042
29129 25937 26045
28577 26292 26356
28760 26279 26415
28916 26301 26292
28871 26252 26297
29091 25786 26179
29152 25894 26007
28868 26232 26318
29018 25942 25911
28965 25853 26131
28776 26280 25826
28634 26081 26544
28264 26339 25870
28697 26167 26333
28902 26115 25952
28806 26145 26201
28852 26040 26172
28842 25969 26292
28862 25920 26155
28784 26230 26292
28798 26223 26326
28803 25940 26221
28740 26191 25948
28664 25814 26329
28244 25992 26401
28588 26133 26023
28306 26082 26330
28472 26014 26293
28465 26117 26296
28625 25968 26382
28298 26125 26163
28470 26133 26116
28796 25767 26082
28655 26076 25895
28187 26186 25912
28099 25948 26387
28419 26107 26274
28783 25926 26075
28710 25846 26080
28523 25747 25702
28440 25535 25743
28351 26046 26153
28175 26058 25966
28449 25848 25712
28500 25625 25583
28401 25481 25639
28196 25971 25869
28068 25728 26150
28147 25739 26003
28246 25461 25240
28151 25437 25663
