125918 1800
8032 8010 9185
6942 7854 8718
8038 7133 9280
9585 7862 7011
7116 6915 9496
7628 9690 7495
9086 7476 6561
7437 6969 9344
7843 7356 9150
8708 7946 7985
6545 7423 8508
9709 8072 7025
6386 7304 8787
7641 7406 8551
6943 7138 9505
7277 7010 9477
7602 8932 6526
6732 7577 9509
8824 8864 8177
8556 7785 8083
6957 7476 9541
8006 6954 9070
8164 7846 8276
7814 9001 8464
7726 7678 8928
9327 8395 8430
9552 8178 7289
7250 7868 8859
9166 8519 7728
8112 8070 8625
7230 9220 7126
8999 8117 7445
8298 7455 8179
9146 7787 6857
7797 7482 9148
7413 7558 9468
9618 8101 6979
7873 7900 9277
7344 6920 9435
6742 6333 8409
8442 7926 8825
7822 9060 7779
8841 8375 7933
7056 8447 7778
7719 9282 7007
7562 9621 7238
7668 9657 7389
9012 8041 7305
8434 6990 8175
7209 5298 7342
6791 7514 8702
7916 8357 8308
7303 7224 9138
7713 8464 8776
9479 8071 7032
8865 7071 7888
7476 8730 8787
8855 8432 8054
7863 7684 8036
7062 8104 9336
8048 6916 8867
7637 8410 7392
8246 8717 8171
9334 8370 7897
8549 8257 8914
9116 8000 7710
9423 7965 7240
6593 8485 7524
8656 8273 7141
7460 7831 8699
7341 8422 7780
7929 7365 8907
8988 8241 7021
9483 7772 6942
8655 9479 7760
6945 8444 8160
7934 8612 8593
7828 7158 8348
8443 7638 6325
6577 7187 9304
8206 6835 7629
8104 6805 8751
7587 6909 9316
7366 7863 9367
8699 9384 8038
7961 7631 8430
7397 9369 7732
7904 9163 7661
9228 8379 7764
7801 7933 9044
8805 8443 7900
7064 7442 9017
7033 7673 9194
8597 7365 8107
7206 7136 9029
8495 8107 6855
7363 7264 9315
7502 7322 9442
9035 8355 7077
9582 7646 7317
7642 7795 9289
8891 7686 6896
8892 7547 8490
7351 9510 7681
7969 9466 7476
8029 7604 8412
7731 7853 8971
8009 9491 7450
6984 7715 9142
8123 9120 8013
8933 7392 6500
7929 7635 8828
8929 8458 7515
8257 8260 8682
8486 9100 7344
8391 7409 8375
8060 8134 7999
8785 9301 7611
7896 8204 8742
9243 8457 7775
9221 8580 7397
8351 8619 8221
8017 7231 9051
7646 8504 7412
6986 7231 9051
6872 8224 8724
9011 9090 7680
8813 8608 7985
7189 7464 9100
7600 7309 9159
9188 7727 7156
8522 8797 8237
7989 8576 8514
7391 8514 7435
7678 8170 9265
7447 7155 9149
7617 8702 8258
9190 8420 7466
8667 9216 8346
7301 7769 8879
6304 7853 8492
7669 6144 7952
7664 8068 9176
8130 8058 7603
7927 9687 7696
9275 8523 7916
8126 9535 8104
9368 8261 8057
9012 8518 7993
6879 7071 8688
8640 7363 8360
9484 8266 7817
9195 8373 7019
9022 8939 7561
7629 8914 8215
7854 8508 9004
7960 9544 7338
7767 8773 8744
9063 7855 7989
8389 6986 8925
7475 7091 9293
7957 6479 8858
6005 7178 8734
6711 7444 9300
8672 8627 8460
8477 8722 7708
8480 8297 8847
7818 6995 8631
8270 9108 8088
8325 8966 8091
8808 8343 7845
7515 7252 9274
9687 7979 7180
8492 7634 7889
6763 8492 8239
6518 7559 9176
9384 8212 7126
6866 7481 8899
8505 6979 8595
9248 8651 7811
8693 7807 8608
8268 7972 8600
7242 7671 8944
8423 7870 7376
7003 7434 8303
7135 7919 9210
6934 7121 8228
9086 8121 6909
9157 7824 8135
7189 6891 9066
8352 7804 8090
8101 7704 8709
6802 7154 9342
8884 7794 7669
7770 8183 8841
8832 7910 7137
8840 8539 7307
7956 8567 7894
9031 7891 6940
8830 7120 7420
