1213 3039
19048 16971 17162
18889 16793 17534
18867 17528 16663
18190 17240 18309
18040 18182 17274
17668 17930 17938
17842 17849 18033
17865 17981 17881
18816 17615 16719
17892 18109 17799
17966 18080 17722
17941 18108 17673
18920 17461 16733
19022 16806 17344
18030 17380 18284
18776 17667 16757
18052 18164 17331
17920 18018 17837
17906 17905 18011
17937 18046 17823
18156 18116 17359
18015 18132 17572
18222 18095 17149
18880 16813 17538
18508 17974 16851
17925 17988 17870
18813 16826 17648
18149 18105 17437
18745 16997 17685
19031 17063 17073
18032 17999 17740
18740 17703 16894
17983 17801 18065
18436 17084 18075
18060 18158 17315
18143 18146 17391
18577 17792 16905
18071 17725 18108
18425 17699 17506
18192 17485 18165
17995 17983 17876
18158 18136 17137
18339 17897 17437
18393 17152 18171
18490 17947 16878
18807 16910 17688
18859 16836 17629
18863 17557 16781
17898 17918 17945
18350 17207 18201
18691 17106 17660
18977 17139 17196
18334 17271 18159
18676 17057 17780
18765 17562 17031
18955 16991 17293
19010 16921 17207
18201 17854 17710
17974 17941 17884
18129 17657 18093
18057 17767 17997
19030 17192 16801
18111 17965 17715
18958 16831 17426
18952 17396 16856
18698 17624 17017
18595 17076 17893
18012 18150 17479
18021 17595 18254
17990 17634 18214
18615 17783 16911
18711 17247 17503
18895 17457 16883
18853 17482 16831
17981 17880 17917
18907 16926 17422
19038 16855 17331
18347 17779 17601
18271 17776 17698
18850 16918 17545
18737 16890 17765
18525 17683 17297
18990 17122 17141
18167 17805 17866
18964 17223 16942
18780 17049 17548
18214 18035 17445
18921 17420 16760
18811 17590 16773
18321 18041 16988
18465 17903 17119
19015 17093 17042
19030 16988 17128
19012 17125 17060
18200 17604 18019
18137 18056 17523
18120 17812 17886
17902 17715 18188
18933 17181 17082
18841 17595 16719
18994 17219 16900
19005 17132 17022
18519 17231 17849
18980 16874 17358
18093 17465 18275
17968 17764 18132
18224 17520 18090
18893 16902 17489
18972 16984 17251
18277 18023 17282
18171 18071 17349
18232 17993 17395
18204 17400 18226
18927 17030 17285
18909 17361 16967
18846 17216 17313
18791 17021 17646
18651 17071 17781
18781 17007 17664
18243 17785 17701
18148 17438 18237
18880 17372 16930
18531 17871 16973
18408 17938 17200
18197 17663 17962
18072 17874 17802
18646 17130 17736
18923 17147 17161
18444 17911 17103
18839 17091 17336
18843 17546 16788
18107 17580 18183
18434 17110 18084
18018 17752 18116
18281 17383 18128
18352 17294 18102
18468 17935 16983
18036 17955 17879
18802 17199 17317
18087 18084 17462
17990 18062 17675
18914 17324 16979
19037 17101 17002
18492 17859 17123
18248 17830 17562
18930 17406 16843
18226 17655 17923
18137 17630 18051
18998 16952 17270
18655 17436 17379
18220 17884 17585
18380 17889 17239
18811 16863 17691
19024 17111 16897
18047 17921 17830
18710 17043 17727
18708 17691 16914
18854 17545 16795
18610 17356 17606
18050 17818 17950
17921 17820 18060
18896 17301 17078
18178 17392 18265
18403 17459 17787
18728 17508 17145
18254 18009 17325
18120 17730 17985
17983 17770 18123
18986 16936 17330
18420 17208 18096
18078 17482 18282
18936 17087 17212
18275 17312 18180
18245 17179 18260
18959 17309 16919
18244 17628 17974
18659 17025 17793
18082 17958 17797
18497 17454 17633
18961 16845 17360
18181 17417 18220
18883 17171 17266
18412 17560 17631
18982 17290 16939
18115 18014 17639
18724 16945 17758
18674 16959 17809
18604 17201 17751
18877 16843 17565
18873 16852 17577
18535 17860 16926
18239 17536 18039
18943 16949 17410
18234 18012 17366
18456 17825 17329
18966 16939 17351
18862 16883 17554
18723 17496 17173
18091 17573 18256
18027 17837 17960
18830 17307 17163
