288 4.20299
3957 3393 3199
3893 3588 3150
3809 3250 3552
3445 3510 3730
3438 3986 3286
3337 3913 3419
3364 3578 3687
3928 3327 3216
3667 3356 3602
3402 3824 3472
3648 3878 3175
3499 3982 3210
3473 3574 3646
3483 3602 3569
3758 3299 3512
3634 3787 3362
3559 3505 3637
3503 3694 3517
3546 3681 3505
3822 3629 3294
3752 3363 3530
3713 3688 3381
3879 3440 3333
3570 3748 3437
3426 3768 3497
3864 3518 3256
3766 3455 3473
3617 3478 3554
3792 3673 3265
3836 3499 3444
3858 3538 3370
3642 3417 3562
3778 3689 3271
3734 3591 3453
3586 3733 3404
3790 3659 3394
3750 3560 3427
3600 3727 3378
3844 3544 3372
3732 3762 3352
3655 3623 3493
3897 3410 3419
3809 3651 3413
3581 3717 3421
3724 3483 3490
3457 3770 3461
3757 3712 3191
3843 3436 3464
3646 3633 3440
3880 3472 3321
3880 3472 3321
3589 3521 3506
3757 3472 3487
3864 3518 3256
3598 3702 3465
3754 3463 3506
3722 3597 3428
3457 3770 3461
3719 3564 3473
3664 3690 3357
3647 3710 3412
3897 3410 3419
3657 3682 3392
3587 3654 3466
3732 3762 3352
3660 3690 3388
3660 3690 3388
3863 3381 3383
3836 3334 3458
3639 3731 3152
3633 3382 3513
3555 3785 3231
3474 3744 3435
3827 3495 3285
3689 3438 3503
3718 3710 3309
3644 3556 3469
3725 3351 3472
3497 3743 3373
3568 3715 3323
3524 3718 3430
3620 3675 3348
3746 3504 3417
3604 3603 3493
3607 3690 3384
3592 3652 3423
3721 3628 3365
3770 3470 3434
3765 3391 3463
3513 3678 3489
3761 3646 3264
3757 3600 3329
3840 3427 3377
3709 3457 3466
3692 3587 3446
3761 3528 3400
3739 3549 3407
3624 3639 3358
3792 3418 3433
3779 3568 3397
3796 3539 3396
3621 3654 3393
3731 3583 3400
3761 3646 3264
3762 3590 3389
3518 3632 3486
3810 3411 3425
3739 3442 3467
3712 3542 3449
3808 3451 3402
3750 3640 3350
3810 3411 3425
3776 3412 3450
3728 3567 3446
3756 3640 3326
3840 3427 3377
3518 3632 3486
3774 3454 3423
3808 3451 3402
3817 3332 3441
3562 3433 3503
3550 3708 3263
3486 3668 3345
3691 3587 3315
3649 3647 3306
3515 3615 3475
3630 3470 3444
3766 3531 3300
3732 3493 3417
3786 3382 3404
3735 3372 3457
3725 3626 3279
3812 3334 3373
3798 3415 3375
3721 3522 3388
3593 3552 3477
3745 3576 3335
3708 3538 3431
3758 3540 3326
3580 3648 3389
3617 3562 3399
3511 3625 3460
3754 3397 3391
3750 3552 3368
3792 3480 3379
3599 3556 3463
3606 3587 3438
3591 3627 3369
3739 3470 3414
3754 3567 3310
3704 3561 3440
3736 3526 3379
3780 3449 3379
3711 3254 3407
3546 3661 3258
3487 3462 3469
3414 3612 3415
3630 3352 3444
3509 3601 3315
3477 3563 3468
3586 3618 3304
3771 3473 3341
3744 3510 3271
3696 3280 3436
3742 3576 3295
3662 3402 3440
3715 3443 3403
3712 3467 3352
3602 3577 3437
3708 3528 3377
3696 3367 3417
3706 3534 3385
3678 3416 3429
3662 3542 3413
3685 3495 3404
3689 3422 3425
3690 3451 3417
3765 3401 3303
3714 3559 3221
3666 3274 3398
3593 3577 3320
3364 3543 3468
3549 3485 3428
3705 3426 3237
3607 3511 3345
3653 3408 3393
3697 3405 3366
3703 3469 3345
3584 3576 3401
3704 3509 3306
3699 3476 3270
3645 3358 3308
3527 3402 3405
3510 3562 3179
3662 3555 3209
3564 3556 3330
3621 3467 3274
3534 3554 3311
3531 3415 3321
3486 3530 3221
3957 3393 3199
3893 3588 3150
3809 3250 3552
3445 3510 3730
3438 3986 3286
3364 3578 3687
3928 3327 3216
3858 3442 3448
3647 3541 3638
3740 3299 3572
3513 3505 3666
3529 3642 3599
3629 3687 3449
3500 3946 3346
3658 3593 3509
3822 3601 3368
3832 3649 3230
3676 3805 3280
3761 3465 3508
3593 3881 3348
3747 3711 3399
3776 3713 3309
3621 3772 3388
3668 3578 3506
3500 3946 3346
3533 3931 3325
3771 3651 3341
3700 3774 3345
3539 3900 3382
3606 3926 3259
3600 3840 3308
3715 3831 3244
3762 3632 3478
3604 3742 3470
3549 3814 3412
3718 3740 3352
3753 3747 3272
3758 3759 3262
3662 3637 3435
3557 3784 3414
3641 3720 3423
3762 3632 3478
3738 3717 3376
3650 3827 3364
3721 3808 3234
3812 3664 3315
3582 3851 3385
3571 3915 3293
3583 3890 3286
3661 3917 3247
3567 3889 3317
3641 3720 3423
3674 3775 3321
3582 3851 3385
3571 3915 3293
3664 3752 3350
3812 3664 3315
3660 3824 3377
3569 3775 3405
3557 3784 3414
3721 3808 3234
3571 3915 3293
3782 3642 3304
3601 3521 3481
3581 3899 3136
3533 3922 3286
3494 3730 3429
3744 3688 3396
3690 3818 3220
3587 3889 3160
3661 3747 3259
3749 3718 3191
