212195 3600
8585 8571 8877
9061 8701 8480
8757 8894 8556
8620 8888 8685
8718 8974 8459
8439 8610 8899
8520 8840 8737
8532 8934 8665
8562 8993 8579
9099 8544 8555
8802 8598 8731
8438 8786 8803
9054 8769 8347
8614 8695 8796
8481 9029 8538
8549 9022 8481
9125 8590 8415
8446 8699 8855
8548 8678 8838
8442 9078 8449
8487 9103 8335
9064 8618 8569
9103 8690 8340
8853 8963 8303
8472 8911 8703
8981 8490 8664
8394 9132 8327
8606 8963 8587
9167 8533 8370
8776 8786 8641
8549 8759 8786
9024 8667 8555
8789 8835 8584
8871 8747 8601
8660 8775 8731
8662 8902 8618
8667 8516 8834
8843 8836 8470
8763 8715 8687
8953 8770 8509
8846 8919 8344
9193 8507 8327
8914 8764 8559
8705 8760 8713
8944 8795 8445
8969 8866 8317
8442 8485 8917
8928 8584 8653
8683 8579 8799
8726 8492 8807
9023 8542 8603
8452 9058 8485
8773 8548 8755
8989 8837 8336
8893 8654 8634
8970 8612 8620
8880 8422 8726
8319 8461 8950
9127 8447 8505
8707 8949 8486
8244 8416 8956
8416 9157 8237
9227 8380 8287
8246 8356 8402
8291 8396 8524
8177 8574 8613
8885 8598 8453
8267 8500 8516
8203 8593 8578
8337 8633 8612
8272 8428 8684
8286 8595 8632
8313 8362 8568
8329 8538 8712
8718 8516 8447
8914 8595 8292
8265 8446 8493
8466 8379 8629
8267 8359 8709
8787 8582 8349
8501 8508 8651
8344 8598 8608
8478 8590 8568
8906 8456 8451
8170 8492 8629
8275 8324 8641
8762 8560 8347
8785 8560 8359
8858 8633 8358
8419 8445 8580
8285 8474 8716
8438 8393 8430
8201 8446 8659
8197 8512 8585
8238 8391 8560
8387 8383 8521
8877 8475 8336
8407 8471 8476
8310 8229 8497
8279 8433 8581
8543 8544 8535
8333 8574 8664
8968 8575 8386
8422 8567 8621
8279 8300 8554
8183 8560 8569
8983 8600 8388
8867 8546 8480
8363 8466 8620
8352 8387 8595
8315 8468 8698
8281 8445 8738
8432 8419 8743
8341 8422 8543
8426 8371 8553
8508 8432 8554
8239 8366 8716
8598 8499 8609
8269 8337 8493
8357 8458 8657
8469 8584 8638
8229 8338 8529
8332 8497 8571
8204 8348 8614
8484 8415 8507
8555 8581 8544
8134 8519 8580
8309 8292 8619
8239 8345 8493
8910 8707 8434
8459 8505 8800
8893 8600 8449
8325 8352 8546
8322 8624 8574
8563 8480 8622
8474 8476 8707
8100 8447 8622
8515 8344 8656
8366 8566 8578
8342 8516 8558
8453 8523 8644
8796 8594 8463
8389 8442 8597
8371 8430 8737
8410 8362 8714
8740 8446 8330
8440 8472 8642
8353 8334 8744
8746 8513 8522
8894 8501 8443
8403 8518 8625
8399 8573 8621
8807 8481 8285
8354 8450 8615
8382 8329 8431
8382 8393 8561
8130 8626 8702
8849 8573 8344
8946 8410 8277
8977 8542 8292
8557 8540 8681
8246 8333 8516
8369 8428 8685
8527 8600 8751
8173 8637 8697
8946 8511 8412
8306 8593 8686
8372 8479 8671
8317 8546 8711
8354 8404 8751
8542 8465 8594
8180 8434 8669
8418 8406 8608
8375 8463 8734
8246 8413 8675
8343 8537 8542
8299 8316 8588
8418 8430 8534
8297 8331 8573
8259 8345 8651
8814 8650 8268
8880 8385 8594
8300 8254 8482
8768 8710 8222
8397 8608 8591
8499 8511 8731
8601 8606 8282
8291 8356 8480
8145 8521 8657
8703 8511 8430
8807 8546 8410
8261 8491 8641
8478 8436 8579
8510 8389 8710
8249 8353 8605
8593 8573 8298
8333 8363 8494
8176 8380 8489
8350 8469 8567
8286 8482 8627
