16892 577.844
3994 3487 3216
3882 3716 3147
3739 3305 3650
3648 3927 3239
3495 3523 3744
3261 3814 3528
3402 3662 3633
3280 3751 3584
3340 3878 3417
3889 3384 3542
3978 3307 3355
3969 3330 3347
3517 3714 3593
3434 3607 3699
3664 3879 3280
3550 3472 3722
3923 3418 3482
3786 3465 3600
3383 3666 3640
3461 3623 3668
3874 3697 3181
3992 3406 3319
3907 3444 3440
3474 3870 3465
3597 3441 3707
3637 3922 3314
3654 3498 3690
3583 3904 3331
3557 3890 3378
3482 3534 3719
3734 3853 3230
3672 3500 3678
3788 3782 3266
3710 3860 3201
3874 3339 3543
3340 3878 3417
3484 3915 3342
3798 3845 3152
3947 3585 3299
3722 3508 3615
3931 3488 3438
3621 3427 3702
3954 3359 3414
3571 3658 3609
3904 3680 3164
3963 3437 3388
3868 3631 3306
3440 3898 3404
3860 3560 3423
3539 3610 3660
3776 3810 3260
3813 3824 3171
3611 3548 3620
3682 3804 3393
3848 3635 3361
3505 3827 3479
3826 3394 3558
3703 3862 3202
3616 3832 3456
3897 3516 3396
3626 3836 3432
3453 3531 3731
3686 3757 3435
3280 3751 3584
3495 3523 3744
3825 3566 3466
3383 3666 3640
3588 3898 3365
3954 3359 3414
3755 3574 3564
3841 3703 3294
3757 3772 3323
3652 3815 3406
3734 3595 3547
3694 3612 3564
3611 3548 3620
3833 3682 3335
3453 3531 3731
3828 3795 3249
3763 3555 3572
3766 3658 3476
3563 3704 3589
3806 3583 3509
3714 3787 3398
3828 3795 3249
3837 3637 3374
3539 3610 3660
3727 3739 3425
3678 3718 3490
3674 3733 3518
3831 3653 3371
3772 3619 3494
3812 3567 3512
3725 3591 3581
3814 3589 3445
3773 3519 3577
3745 3666 3525
3665 3735 3503
3791 3601 3480
3795 3575 3522
3700 3703 3532
3771 3641 3479
3799 3588 3491
3736 3726 3446
3737 3739 3414
3773 3554 3560
3704 3689 3489
3700 3703 3532
3842 3618 3434
3744 3743 3369
3786 3693 3386
3665 3735 3503
3738 3704 3488
3781 3562 3555
3772 3675 3449
3744 3743 3369
3765 3694 3343
3796 3669 3442
3763 3646 3510
3714 3787 3398
3844 3607 3387
3653 3765 3432
3775 3578 3552
3811 3655 3430
3808 3630 3447
3781 3562 3555
3765 3732 3324
3775 3578 3552
3773 3688 3417
3653 3765 3432
3772 3675 3449
3759 3681 3454
3738 3704 3488
3776 3600 3526
3759 3681 3454
3763 3646 3510
3773 3688 3417
3811 3655 3430
3796 3669 3442
3808 3630 3447
3765 3732 3324
3756 3728 3417
3786 3693 3386
3776 3600 3526
3756 3728 3417
3786 3693 3386
3775 3578 3552
3775 3578 3552
3763 3646 3510
3842 3566 3332
3772 3506 3500
3712 3557 3577
3641 3788 3396
3641 3788 3396
3681 3758 3342
3729 3694 3358
3721 3704 3397
3694 3688 3503
3747 3549 3563
3819 3549 3412
3767 3532 3538
3734 3620 3479
3759 3577 3513
3804 3564 3494
3748 3571 3537
3765 3656 3411
3722 3641 3477
3716 3692 3430
3767 3597 3449
3808 3603 3435
3760 3579 3467
3747 3668 3447
3783 3559 3499
3770 3541 3508
3791 3568 3464
3683 3694 3443
3788 3569 3461
3769 3616 3438
3813 3569 3445
3769 3618 3398
3762 3632 3462
3762 3632 3462
3762 3605 3450
3745 3541 3524
3711 3660 3345
3682 3693 3408
3678 3666 3446
3749 3567 3465
3743 3554 3490
3736 3607 3439
3721 3635 3446
3720 3609 3454
3681 3642 3486
3747 3608 3419
3745 3555 3454
3681 3677 3331
3707 3607 3351
3732 3601 3438
3732 3601 3438
3688 3555 3340
3994 3487 3216
3882 3716 3147
3739 3305 3650
3648 3927 3239
3495 3523 3744
3261 3814 3528
3992 3406 3319
3280 3751 3584
3340 3878 3417
3969 3330 3347
3978 3307 3355
3874 3697 3181
3583 3904 3331
3557 3890 3378
3434 3607 3699
3529 3894 3397
3383 3666 3640
3923 3418 3482
3813 3824 3171
3571 3658 3609
3874 3339 3543
3461 3623 3668
3611 3548 3620
3484 3915 3342
3904 3680 3164
3786 3465 3600
3539 3610 3660
3828 3795 3249
3842 3630 3426
3734 3853 3230
3672 3500 3678
3664 3879 3280
3947 3585 3299
3505 3827 3479
3626 3836 3432
3654 3498 3690
3931 3488 3438
3855 3673 3290
3550 3472 3722
3340 3878 3417
3710 3860 3201
3588 3898 3365
3798 3845 3152
3889 3384 3542
3837 3449 3555
3963 3437 3388
3621 3427 3702
3954 3359 3414
3597 3441 3707
3402 3662 3633
3788 3782 3266
3637 3618 3573
3474 3870 3465
3851 3475 3501
3684 3806 3337
3907 3444 3440
3716 3763 3400
3440 3898 3404
3696 3713 3448
3703 3862 3202
3895 3525 3360
3648 3927 3239
3402 3662 3633
3383 3666 3640
3728 3722 3412
3758 3746 3388
3651 3775 3475
3482 3534 3719
3834 3559 3479
3601 3737 3497
3889 3384 3542
3776 3810 3260
3280 3751 3584
3657 3648 3566
3261 3814 3528
3495 3523 3744
3453 3531 3731
3861 3574 3471
3954 3359 3414
3674 3733 3518
3787 3706 3303
3616 3832 3456
3747 3549 3563
3781 3590 3524
3824 3519 3537
3453 3531 3731
3563 3704 3589
3665 3800 3449
3806 3614 3460
3763 3646 3510
3722 3508 3615
3714 3787 3398
3661 3742 3465
3861 3574 3471
3734 3595 3547
3773 3519 3577
3774 3641 3480
3722 3508 3615
3743 3536 3594
3800 3687 3418
3707 3670 3509
3700 3703 3532
3788 3605 3494
3762 3661 3453
3730 3582 3578
3681 3731 3420
3717 3707 3476
3791 3622 3480
3759 3594 3529
3796 3581 3527
3773 3688 3417
3778 3647 3464
3738 3704 3488
3770 3619 3505
3681 3731 3420
3678 3718 3490
3743 3536 3594
3773 3554 3560
3775 3578 3552
3743 3663 3535
3798 3701 3414
3776 3619 3485
3806 3583 3509
3773 3554 3560
3776 3600 3526
3744 3717 3439
3775 3578 3552
3770 3619 3505
3678 3718 3490
3776 3600 3526
3717 3707 3476
3776 3600 3526
3776 3600 3526
3775 3578 3552
3770 3619 3505
3743 3536 3594
3743 3536 3594
3743 3536 3594
3855 3569 3400
3781 3624 3396
3745 3494 3568
3661 3701 3489
3807 3514 3528
3722 3671 3463
3745 3541 3524
3769 3582 3504
3757 3673 3415
3771 3641 3479
3727 3605 3521
3736 3631 3518
3771 3511 3538
3727 3700 3438
3730 3661 3492
3760 3644 3422
3784 3580 3453
3740 3648 3466
3752 3654 3446
3738 3577 3547
3801 3623 3418
3754 3657 3436
3795 3575 3522
3781 3624 3396
3738 3577 3547
3801 3623 3418
3795 3575 3522
3754 3657 3436
3795 3575 3522
3788 3569 3461
3783 3468 3513
3756 3600 3416
3715 3670 3456
3679 3556 3505
3758 3483 3501
3703 3617 3489
3744 3548 3490
3722 3646 3474
3679 3556 3505
3737 3628 3469
3728 3624 3472
3750 3626 3467
3746 3577 3428
3726 3604 3391
3700 3594 3487
3678 3666 3446
3663 3636 3471
3711 3585 3442
3682 3597 3472
3696 3643 3466
3696 3643 3466
3700 3594 3487
3732 3601 3438
3732 3601 3438
3732 3601 3438
3739 3558 3407
3739 3558 3407
3680 3604 3466
3680 3578 3479
3731 3595 3433
3699 3590 3392
3673 3559 3458
3994 3487 3216
3882 3716 3147
3739 3305 3650
3648 3927 3239
3495 3523 3744
3261 3814 3528
3992 3406 3319
3280 3751 3584
3434 3607 3699
3340 3878 3417
3539 3610 3660
3947 3585 3299
3978 3307 3355
3517 3714 3593
3889 3384 3542
3484 3915 3342
3453 3531 3731
3611 3548 3620
3734 3853 3230
3583 3904 3331
3383 3666 3640
3874 3697 3181
3786 3465 3600
3557 3890 3378
3461 3623 3668
3874 3339 3543
3637 3776 3493
3672 3500 3678
3482 3534 3719
3474 3870 3465
3828 3795 3249
3621 3427 3702
3597 3441 3707
3826 3394 3558
3440 3898 3404
3682 3804 3393
3626 3836 3432
3550 3472 3722
3654 3498 3690
3340 3878 3417
3904 3680 3164
3813 3824 3171
3495 3523 3744
3744 3743 3369
3837 3449 3555
3855 3673 3290
3698 3760 3440
3571 3658 3609
3505 3827 3479
3954 3359 3414
3579 3849 3420
3402 3662 3633
3710 3860 3201
3402 3662 3633
3895 3525 3360
3788 3782 3266
3933 3481 3417
3969 3330 3347
3664 3879 3280
3818 3509 3474
3963 3437 3388
3907 3444 3440
3280 3751 3584
3383 3666 3640
3795 3575 3522
3568 3795 3498
3703 3862 3202
3923 3418 3482
3864 3658 3388
3902 3492 3455
3954 3359 3414
3923 3418 3482
3611 3889 3410
3788 3782 3266
3882 3716 3147
3678 3718 3490
3751 3692 3413
3803 3756 3280
3870 3590 3328
3665 3735 3503
3718 3729 3450
3647 3811 3473
3630 3816 3410
3648 3927 3239
3778 3725 3352
3969 3330 3347
3851 3475 3501
3842 3618 3434
3601 3737 3497
3842 3630 3426
3675 3628 3551
3763 3646 3510
3744 3558 3568
3712 3557 3577
3771 3641 3479
3741 3586 3564
3722 3508 3615
3756 3663 3471
3778 3647 3464
3722 3508 3615
3703 3709 3452
3707 3670 3509
3763 3555 3572
3870 3590 3328
3855 3569 3400
3657 3683 3538
3808 3630 3447
3796 3700 3393
3775 3578 3552
3800 3687 3418
3700 3703 3532
3771 3641 3479
3737 3739 3414
3801 3624 3462
3759 3681 3454
3830 3670 3401
3743 3663 3535
3846 3624 3399
3841 3608 3452
3846 3624 3399
3700 3703 3532
3708 3700 3492
3781 3590 3524
3781 3590 3524
3744 3717 3439
3657 3683 3538
3775 3578 3552
3808 3630 3447
3763 3555 3572
3855 3569 3400
3758 3687 3463
3842 3630 3426
3763 3646 3510
3803 3671 3400
3713 3624 3567
3713 3624 3567
3830 3670 3401
3758 3687 3463
3808 3630 3447
3775 3578 3552
3775 3578 3552
3833 3541 3438
3789 3505 3461
3774 3541 3551
3761 3693 3383
3646 3778 3394
3629 3699 3417
3678 3764 3386
3693 3712 3398
3802 3645 3392
3736 3631 3518
3737 3653 3492
3753 3577 3475
3714 3661 3482
3722 3671 3463
3793 3614 3439
3745 3652 3460
3784 3522 3462
3704 3689 3489
3770 3560 3471
3730 3690 3433
3725 3602 3531
3752 3654 3446
3706 3648 3535
3752 3554 3542
3731 3562 3524
3736 3693 3399
3727 3605 3521
3762 3632 3462
3757 3666 3394
3789 3505 3461
3752 3554 3542
3781 3653 3384
3698 3692 3442
3788 3569 3461
3698 3692 3442
3725 3602 3531
3788 3569 3461
