7700 2166
29129 24548 24125
24291 25888 27871
27519 24191 26678
28678 25106 23581
26732 26052 26862
27404 26553 22753
25067 25510 28578
26987 26649 26374
27015 26885 26260
25549 24952 28220
26893 25255 27670
28390 24199 25531
28805 23548 23416
24949 24216 28237
28598 25275 24702
28378 25326 25255
25563 26744 24964
27211 25601 24709
27133 26009 27348
25769 25535 22992
23996 24497 27549
26039 24533 26737
26178 26828 23793
28084 25290 24926
24664 22963 27656
28634 24868 23746
27162 24971 25655
27771 23742 27372
27148 23204 27299
26223 27585 25249
28964 25275 25181
28893 24240 25726
25200 23283 28155
24649 24137 25773
28713 25908 24385
27561 26476 26347
25090 28036 24614
28014 26018 26139
24269 23143 27970
26616 28158 24739
28319 26437 23240
27840 24211 24455
26633 25160 27175
25990 25868 26916
24652 25292 27630
27489 27657 24051
24668 23901 28409
27520 24744 27858
28444 26066 23614
26239 24227 28530
23420 24439 25985
26992 23479 26501
27708 26985 26040
29218 24980 24417
28792 25156 25087
26244 25913 22597
26153 25090 27589
25704 25320 28078
26951 27650 24454
26934 24966 27001
25675 26153 23263
26466 26371 26747
27099 25808 25370
28058 24373 25642
28134 24546 25001
25926 24535 27114
25798 27290 25554
28500 24123 24933
26996 24173 27520
28869 25836 25010
27407 24580 24922
27619 26395 26583
27269 25504 23289
25891 27319 26788
29419 24653 24565
26591 24172 26313
25615 28011 25905
26345 27313 25698
26039 24405 28407
24318 23464 28328
25507 26592 27633
27378 27204 25342
27123 23169 27371
25685 25088 25543
25231 25797 25536
27086 23164 26751
26911 23967 27452
27960 25300 23845
27506 25934 23660
26313 27378 26662
29459 24974 24250
25383 25905 28180
27214 27931 25218
29343 25489 24080
27290 26438 25756
26943 27225 25130
25194 26070 27146
24761 22415 26838
25747 23037 26474
26372 27605 25306
26352 26042 27623
28837 24321 24666
26523 24222 27594
26160 24560 28369
27729 27269 25166
25347 24579 28806
26698 25695 27604
25234 26630 26443
29021 25338 24719
28365 25831 24221
27320 26043 26455
26248 26798 26279
24623 26470 25301
26530 26610 24243
26428 24213 25704
28658 24568 25070
25423 24651 28685
25426 27746 24392
26429 25175 27398
25776 27369 26242
25676 21386 26273
26618 27098 24425
26973 25482 27410
28742 24886 25867
25185 25702 25830
23754 21052 24986
26013 23009 25673
28573 23934 24935
27272 26666 26644
27266 25166 25626
26700 27792 24407
26826 25355 26947
26304 23169 28019
28599 25092 25052
27466 24837 26462
25585 26439 27452
27477 23633 26104
24747 27598 25599
26393 27241 24901
25914 26869 26076
