355653 2880.25
15538 17418 17027
16815 17269 16076
15879 16407 17399
15724 17670 16636
16648 16291 17054
17014 16537 16599
16927 16893 16858
16648 16291 17054
16623 17131 16740
15674 16636 17386
15879 16407 17399
16619 17180 17223
15674 16636 17386
16131 17519 16293
15924 17560 16164
16692 17310 16438
16131 17519 16293
16380 17424 16625
15566 17383 17044
15924 17560 16164
16529 17350 16594
16377 17484 16772
16512 17201 16610
16529 17350 16594
16682 16402 16868
16199 16977 17291
16318 17319 16906
16125 17200 17020
16881 17174 16442
16036 17251 16937
15724 17670 16636
15724 17670 16636
16157 16922 17333
16702 16968 16500
16157 16922 17333
16199 16977 17291
15924 17560 16164
15924 17560 16164
16815 17269 16076
16694 17042 16612
15784 17449 16845
15538 17418 17027
16795 16942 16834
16702 16968 16500
15945 17493 16466
16619 17180 17223
16036 17251 16937
17014 16537 16599
16643 16613 16981
16815 17269 16076
16815 17269 16076
16623 16995 16997
16619 17180 17223
16512 17201 16610
16377 17484 16772
16795 16942 16834
16881 17174 16442
16190 17233 16930
15566 17383 17044
16318 17319 16906
16694 17042 16612
15538 17418 17027
16199 16977 17291
16199 16977 17291
15674 16636 17386
16692 17310 16438
16380 17424 16625
16927 16893 16858
15924 17560 16164
16815 17269 16076
16815 17269 16076
16318 17319 16906
16623 16995 16997
16188 17193 16945
16682 16402 16868
16702 16968 16500
16815 17269 16076
16512 17201 16610
15945 17493 16466
16682 16402 16868
16318 17319 16906
16694 17042 16612
16643 16613 16981
16036 17251 16937
16651 16963 16616
15538 17418 17027
16651 16963 16616
16157 16922 17333
15538 17418 17027
16131 17519 16293
15945 17493 16466
15566 17383 17044
16131 17519 16293
16643 16613 16981
15891 17233 16971
16795 16942 16834
16795 16942 16834
16512 17201 16610
15538 17418 17027
15891 17233 16971
16194 17191 16947
15566 17383 17044
15674 16636 17386
16623 17131 16740
15674 16636 17386
16694 17042 16612
16927 16893 16858
16188 17193 16945
16377 17484 16772
16795 16942 16834
16815 17269 16076
16692 17310 16438
16682 16402 16868
15538 17418 17027
16702 16968 16500
16199 16977 17291
16619 17180 17223
16131 17519 16293
16694 17042 16612
15924 17560 16164
16694 17042 16612
16692 17310 16438
16651 16963 16616
16131 17519 16293
16795 16942 16834
16529 17350 16594
16694 17042 16612
16702 16968 16500
16619 17180 17223
16694 17042 16612
16623 16995 16997
16380 17424 16625
15538 17418 17027
16651 16963 16616
16512 17201 16610
16619 17180 17223
16131 17519 16293
16036 17251 16937
16318 17319 16906
15674 16636 17386
16619 17180 17223
16377 17484 16772
16648 16291 17054
15924 17560 16164
16131 17519 16293
16694 17042 16612
15879 16407 17399
15879 16407 17399
16927 16893 16858
15674 16636 17386
16619 17180 17223
15674 16636 17386
15724 17670 16636
16529 17350 16594
16529 17350 16594
16694 17042 16612
16131 17519 16293
15674 16636 17386
16694 17042 16612
16623 16995 16997
16643 16613 16981
16927 16893 16858
15879 16407 17399
16619 17180 17223
15724 17670 16636
16927 16893 16858
16318 17319 16906
16648 16291 17054
15945 17493 16466
16623 17131 16740
16651 16963 16616
16131 17519 16293
15945 17493 16466
15566 17383 17044
15724 17670 16636
16643 16613 16981
16795 16942 16834
16512 17201 16610
16194 17191 16947
15724 17670 16636
16651 16963 16616
15674 16636 17386
16036 17251 16937
16927 16893 16858
16188 17193 16945
16377 17484 16772
16795 16942 16834
16815 17269 16076
16881 17174 16442
16682 16402 16868
16692 17310 16438
16702 16968 16500
16619 17180 17223
15538 17418 17027
16694 17042 16612
16623 16995 16997
15924 17560 16164
16795 16942 16834
16881 17174 16442
16318 17319 16906
16199 16977 17291
15538 17418 17027
15924 17560 16164
16927 16893 16858
15924 17560 16164
16815 17269 16076
16318 17319 16906
16682 16402 16868
15945 17493 16466
16157 16922 17333
16702 16968 16500
15674 16636 17386
16648 16291 17054
16131 17519 16293
15879 16407 17399
16795 16942 16834
16927 16893 16858
16619 17180 17223
16529 17350 16594
16529 17350 16594
16694 17042 16612
17014 16537 16599
16377 17484 16772
16694 17042 16612
16623 16995 16997
16643 16613 16981
16927 16893 16858
16619 17180 17223
15724 17670 16636
16318 17319 16906
16648 16291 17054
16648 16291 17054
16125 17200 17020
16199 16977 17291
16619 17180 17223
15924 17560 16164
16694 17042 16612
16692 17310 16438
16651 16963 16616
16131 17519 16293
16795 16942 16834
16529 17350 16594
16927 16893 16858
16623 17131 16740
16694 17042 16612
16623 16995 16997
16648 16291 17054
15538 17418 17027
16512 17201 16610
16619 17180 17223
16036 17251 16937
16318 17319 16906
