32431 900.016
3582 4012 2900
3687 3094 3703
3101 4147 2976
4034 3372 3199
3177 3262 3931
2880 3917 3565
3179 4145 2930
2903 4008 3436
3161 4142 2992
3494 3121 3829
3582 4012 2900
3179 4145 2930
3261 4087 3124
3309 3191 3922
3239 3340 3889
3758 3138 3667
3781 3758 3290
3644 3114 3721
3752 3154 3664
3968 3526 3222
3766 3433 3553
3218 3428 3876
3002 4130 3106
3087 3973 3478
3546 4017 3059
3313 4101 3084
3688 3877 3256
3524 3774 3551
2933 4075 3305
3208 3443 3842
3030 3994 3482
3155 4123 3164
3973 3482 3351
3931 3589 3186
3393 3362 3824
3994 3485 3145
3792 3728 3327
2974 4072 3297
3961 3500 3366
3008 3858 3640
3748 3826 3237
3603 3463 3685
4023 3411 3201
3374 3296 3868
3918 3572 3243
3481 3227 3811
3495 4050 3108
3110 3961 3504
2880 3917 3565
3778 3763 3314
3094 3640 3728
3101 4147 2976
4017 3402 3304
3130 4140 3028
3273 4014 3403
3410 3308 3834
3338 3919 3468
3838 3809 3182
3455 3244 3818
3468 3849 3536
3679 3581 3564
3664 3940 3209
3883 3613 3317
2992 4061 3270
3436 3883 3373
3600 3270 3710
3700 3635 3490
3648 4000 3040
3452 3643 3658
3429 3177 3886
3322 3985 3417
3065 4025 3385
3418 3235 3837
3880 3616 3369
3518 3223 3814
3170 3872 3596
3385 3205 3855
3825 3405 3559
3263 4139 2996
3206 3565 3763
3349 3760 3622
3643 3455 3671
3910 3698 3134
3616 3950 3281
3430 3498 3734
3490 3802 3570
3511 3327 3785
3817 3608 3410
3251 3256 3901
3581 3285 3746
3378 3654 3619
3980 3539 3139
3810 3826 3074
3376 3198 3899
3639 3956 3098
3682 3426 3633
3073 3823 3620
3465 3164 3817
3922 3593 3227
3799 3465 3527
3915 3322 3442
3180 3933 3497
3317 3487 3798
3103 3694 3717
3726 3352 3640
3853 3553 3412
4001 3422 3345
3564 3620 3581
2913 4096 3285
3251 3256 3901
3686 3097 3719
3901 3675 3167
3540 3369 3756
3022 4134 3037
2992 3944 3531
3719 3770 3381
3266 3596 3740
3606 3783 3521
3171 4137 3020
3729 3873 3213
3829 3478 3505
3622 3413 3700
3668 3897 3155
3388 3317 3845
3592 3786 3479
3484 3955 3346
3869 3437 3451
3955 3544 3217
2953 4098 3252
3227 3913 3539
3653 3590 3572
3278 4117 3034
3559 3804 3461
3471 4058 3050
2988 4058 3355
3297 4111 3069
3254 3559 3767
3234 4107 3131
3397 3249 3849
3865 3506 3377
3699 3141 3676
3793 3886 3105
3205 3797 3621
3132 4037 3323
3258 3356 3862
2958 4064 3325
3806 3623 3393
3187 3834 3584
3570 4025 3013
3644 3593 3610
3151 3935 3466
3440 3291 3817
3874 3404 3458
3661 3832 3310
3695 3659 3504
3720 3401 3646
3792 3332 3588
3311 4028 3273
3050 3904 3540
3189 4055 3262
3755 3517 3545
3200 3982 3452
3354 3302 3863
3351 3471 3772
3344 3318 3857
3721 3734 3396
3733 3387 3585
3611 3232 3704
3286 3687 3694
3859 3390 3500
3423 3394 3789
3503 3828 3447
3710 3423 3605
3311 3215 3914
3115 3900 3561
2978 3966 3517
3844 3722 3289
3559 4044 3021
3625 3705 3464
3177 3262 3931
3368 3865 3543
3466 3378 3774
3716 3601 3483
3473 3395 3753
3542 3275 3792
3900 3450 3439
3196 4051 3191
3650 3382 3679
3579 3819 3435
3898 3709 3126
3702 3889 3195
3813 3494 3513
3502 3715 3600
3716 3895 3145
3617 3736 3495
3496 4018 3058
3333 3997 3385
3446 3202 3844
3362 3905 3456
3405 3746 3589
3909 3560 3315
3925 3490 3378
2933 4081 3273
3461 3857 3494
2924 4116 3177
3042 3690 3741
4005 3451 3251
3637 3782 3332
3192 4046 3300
3680 3305 3649
3331 3812 3575
3139 3513 3825
3143 3785 3653
3808 3714 3339
3632 3167 3731
3764 3648 3424
3741 3856 3224
3493 3742 3579
3745 3748 3346
3559 3347 3725
3676 3918 3052
3291 3908 3513
3201 3989 3428
3798 3181 3578
3356 3686 3603
3136 3970 3461
3008 4003 3445
3945 3554 3226
3536 3298 3792
3330 4024 3179
3707 3140 3672
3902 3407 3453
3043 3868 3619
3889 3467 3391
3831 3391 3530
2924 4116 3177
2913 4096 3285
3360 4105 3083
2961 4069 3308
3397 3650 3689
3193 3308 3895
3735 3545 3510
3197 3718 3636
3539 3536 3691
3293 3927 3422
3141 3521 3771
3526 3346 3760
3543 3282 3781
3236 4086 3147
3277 3375 3852
3895 3710 3205
3475 4016 3322
3762 3514 3507
3455 3293 3805
3865 3439 3482
3268 4073 3171
3980 3539 3139
3673 3520 3577
3939 3549 3363
3216 4116 3142
3951 3427 3376
3502 3725 3592
3190 4098 3160
3475 3269 3801
3892 3682 3280
3138 4068 3243
3754 3665 3374
3815 3696 3332
3512 3806 3475
3744 3629 3471
3415 3219 3853
3451 3631 3678
3610 3625 3562
3570 4025 3013
3231 3381 3846
3628 3845 3427
3145 4105 3194
3022 4134 3037
3323 3533 3753
3056 4022 3429
3930 3670 3098
3702 3864 3286
3779 3806 3246
3305 3274 3882
3624 3148 3760
3635 3811 3397
3857 3468 3433
3228 3283 3891
3297 4111 3069
2978 3966 3517
3400 3488 3743
3301 3409 3802
3402 4083 3165
3447 3148 3854
3379 4057 3172
3737 3721 3427
3528 3662 3543
3280 3830 3605
3311 3215 3914
3579 3358 3707
