11467 600
17063 17893 17350
16766 18169 17039
16007 16707 18754
16034 17989 18324
16062 17804 18533
16891 17497 18217
16352 17116 18501
16872 17825 17898
16056 18086 18180
15873 17929 18470
16682 16788 18570
16891 17497 18217
16340 17016 18664
16789 17537 18310
16780 17839 18046
16842 18053 17552
15992 17939 18444
17005 17987 17593
15807 17696 18614
16725 17790 18168
16248 17976 18241
16274 17839 18329
16706 16883 18457
16982 17472 17947
15882 17652 18599
16837 16941 18400
16935 18078 17292
15995 18058 18205
16487 16954 18556
16892 16886 18335
16062 17804 18533
16961 18071 17203
15948 18045 18345
16398 17603 18447
16465 17647 18391
16960 17788 17822
15783 17397 18673
16673 17605 18338
16724 17732 18249
16626 18048 17910
15984 17883 18488
16879 17735 18094
16660 16703 18584
16879 17735 18094
16668 18084 17769
15940 17989 18389
16724 16832 18490
16993 17915 17641
15806 17626 18651
16809 16770 18459
16714 17963 17939
16636 17881 18149
16225 17847 18363
17005 17987 17593
15840 17830 18514
16890 18011 17574
16016 17984 18365
16075 17881 18419
16701 16833 18482
16953 16859 18276
16573 16809 18609
16848 17560 18257
16893 17932 17637
16758 18140 17295
15980 17813 18532
16848 17560 18257
16573 16809 18609
16822 17741 18213
16267 18009 18067
16581 17726 18335
16655 17643 18349
17005 17987 17593
16263 16887 18721
16778 16980 18380
16637 17854 18143
16489 17989 18060
16267 17720 18430
16919 17758 17939
16608 16911 18510
17005 17987 17593
16766 18169 17039
15873 17929 18470
16660 16703 18584
16891 17497 18217
16340 17016 18664
16789 17537 18310
16725 17790 18168
16668 18084 17769
15873 17929 18470
16908 17820 17801
15847 17771 18563
16772 17945 17952
16404 17862 18242
16173 17949 18281
16760 16744 18472
17063 17893 17350
15807 17696 18614
16809 16770 18459
16770 18027 17572
15948 18045 18345
16100 17735 18523
16893 16912 18301
16245 17607 18498
16911 17886 17757
16036 18105 18133
16560 17617 18410
16615 17651 18362
17039 17849 17408
15806 17626 18651
16687 17751 18251
16789 17537 18310
16758 18140 17295
15840 17830 18514
16838 17693 18181
16573 16809 18609
16847 17621 18159
16626 18048 17910
15940 17989 18389
16703 16704 18532
16977 17870 17750
16340 17016 18664
16837 16941 18400
16761 17898 18011
16751 17978 17914
16430 17729 18358
16977 17870 17750
16047 17845 18503
16935 18078 17292
15948 18045 18345
16323 17634 18437
16560 17617 18410
16926 17518 18007
16035 17435 18607
16889 16806 18380
16935 18078 17292
16056 18086 18180
15858 17751 18582
16833 17061 18333
16099 17730 18554
16798 17775 18053
16404 17960 18098
16487 17806 18251
16767 16999 18355
17005 17987 17593
16263 16887 18721
16669 17067 18419
16538 17831 18186
16329 17950 18183
16232 17816 18471
16898 17739 18070
16570 16913 18527
16977 17870 17750
16558 18098 17723
15873 17929 18470
16703 16704 18532
16949 16985 18274
16573 16809 18609
16848 17560 18257
16812 17878 17889
16935 18078 17292
15940 17989 18389
16961 18071 17203
15755 17720 18600
16637 17854 18143
16150 17928 18358
16025 17926 18400
16703 16704 18532
16982 17472 17947
15872 17505 18625
16821 16870 18421
16770 17982 17890
15995 18058 18205
16283 17251 18489
16892 16886 18335
16196 17699 18497
16949 18033 17385
15948 18045 18345
16560 17617 18410
16615 17651 18362
16977 17870 17750
15958 17363 18661
16709 17624 18295
16822 17741 18213
16668 18084 17769
15984 17883 18488
16898 17739 18070
16682 16788 18570
16903 17698 18042
16892 18097 17282
15948 18045 18345
16630 16985 18451
17005 17987 17593
15782 17491 18659
16760 16744 18472
16600 17903 18092
16636 17881 18149
16151 17860 18452
16949 17846 17769
15812 17779 18553
16810 17956 17821
15902 18012 18354
16232 17816 18471
16560 17617 18410
16953 16859 18276
16573 16809 18609
16889 16806 18380
16949 18033 17385
16558 18098 17723
15980 17813 18532
16843 17628 18220
16569 16833 18598
16838 17693 18181
16461 18021 17959
16616 17727 18306
16789 17537 18310
17039 17849 17408
15791 17317 18679
16650 17548 18382
16646 17737 18253
16318 18031 18016
16398 17603 18447
16949 16985 18274
16398 17603 18447
16961 18071 17203
16036 18105 18133
15984 17883 18488
16523 16962 18509
16929 16876 18328
16340 17016 18664
16833 17061 18333
16761 17898 18011
16770 17982 17890
15992 17939 18444
17005 17987 17593
15921 17740 18577
16780 17839 18046
16416 17908 18190
16404 17862 18242
16809 16770 18459
17039 17849 17408
15858 17751 18582
16837 16941 18400
16909 18094 17271
15948 18045 18345
16273 17195 18554
16889 16806 18380
15968 17775 18550
16890 18011 17574
16118 17983 18266
16392 17766 18356
16650 17548 18382
16982 17472 17947
