8076 840.902
27162 25195 25798
26692 26268 25777
26126 25148 26869
26048 26124 26384
26041 25782 26606
26943 25342 26227
26488 25445 26642
26976 25924 25923
26029 26185 26219
25505 26007 26559
26800 24923 26690
27027 25247 26280
26666 24880 26780
26826 25483 26349
26867 25901 26029
26900 26178 25776
25453 26017 26534
26982 26049 25750
25732 25791 26729
26760 25862 26239
26317 26021 26334
26296 25944 26432
26826 25067 26620
27103 25108 26206
25868 25652 26705
26974 24908 26558
26927 26124 25811
25907 26159 26266
26630 25206 26658
27039 24923 26537
25839 25811 26579
26970 26075 25870
25507 26143 26397
26482 25701 26533
26521 25713 26500
27050 25848 25917
25785 25745 26798
26751 25572 26393
26734 25803 26281
26693 26143 25965
25533 25955 26631
26977 25709 26035
26766 24869 26759
26977 25709 26035
26871 26203 25805
25666 26103 26444
26883 24846 26666
27050 25887 25780
25572 25784 26780
26944 24899 26602
26799 26053 25958
26655 25958 26098
26286 25931 26435
27012 25934 25828
25533 25955 26631
26927 26124 25811
25936 26031 26444
26160 25934 26448
26826 25067 26620
27095 25023 26367
26766 24869 26759
26919 25363 26327
26970 26075 25870
26777 26237 25762
25469 25917 26640
26826 25483 26349
26622 24966 26720
26810 25566 26186
26384 26126 26173
26562 25787 26425
26688 25606 26443
27123 25459 25716
26568 24749 26829
26886 25260 26564
26659 25906 26204
26548 26041 26137
26340 25795 26530
27021 25703 25969
26716 25118 26649
27012 25934 25828
26692 26268 25777
25543 26005 26565
26782 24904 26703
26986 25301 26293
26550 24786 26789
26788 25466 26399
26761 25820 26109
26828 26195 25871
25687 25990 26529
26992 25923 25888
25380 25890 26691
26829 26009 25963
26425 25932 26303
26317 26021 26334
26890 24881 26618
27070 25791 25735
25438 25855 26738
26962 24858 26589
26900 26178 25776
26048 26124 26384
26189 25710 26637
26991 25124 26445
26316 25701 26610
26970 26075 25870
26058 26150 26238
26594 25714 26460
26636 25754 26381
27085 25692 25642
25462 25835 26757
26702 25809 26297
26826 25483 26349
26825 26220 25831
25533 25955 26631
26896 25673 26065
26766 24869 26759
26896 25673 26065
26688 26166 25919
25511 26074 26492
26883 24846 26666
27050 25887 25780
26583 24783 26785
26894 25135 26517
26798 26002 26030
26782 26063 25948
26504 25809 26447
27050 25887 25780
25643 25928 26599
26927 26124 25811
25507 26143 26397
26479 25732 26546
26521 25713 26500
27021 25361 26207
26117 25520 26681
26980 24841 26548
26927 26124 25811
25955 26188 26227
25527 25876 26700
26951 25205 26426
26357 25477 26705
26867 25901 26029
26448 26048 26186
26500 25892 26312
26886 25260 26564
27126 24942 26316
26243 25243 26848
26886 25260 26564
26645 25898 26239
26417 26071 26223
26241 25804 26550
26977 25709 26035
26695 25133 26640
27012 25934 25828
26729 26215 25871
25780 26002 26513
26825 24880 26667
27062 25144 26365
26766 24869 26759
26919 25363 26327
26932 25991 25944
26900 26178 25776
25511 26074 26492
26970 26075 25870
25438 25855 26738
26692 25898 26168
26175 25995 26423
25936 26031 26444
26883 24846 26666
27050 25848 25917
25857 25583 26736
26962 24858 26589
26854 26090 25867
25507 26143 26397
26488 25445 26642
27039 24923 26537
26184 25745 26588
26970 26075 25870
25507 26143 26397
26521 25713 26500
26594 25714 26460
27070 25791 25735
26152 25303 26774
26757 25600 26362
26769 25793 26243
26779 26185 25838
25826 25878 26558
26963 25792 25989
26800 24923 26690
26978 25822 25973
26897 26179 25768
25666 26103 26444
26743 25207 26602
27028 25926 25744
25785 25745 26798
26925 24847 26611
26571 25994 26125
26506 25954 26203
26255 25912 26480
27012 25934 25828
25481 25906 26669
26888 26047 25894
25666 26103 26444
26328 25869 26485
26655 25362 26531
27095 25003 26437
26658 24952 26743
26991 24990 26496
26970 26075 25870
26729 26215 25871
25469 25917 26640
26882 25549 26147
26622 24966 26720
26896 25673 26065
26502 26151 25995
26624 25778 26387
26757 25600 26362
27145 25461 25706
25678 25593 26852
26688 25606 26443
26710 25796 26320
26411 26123 26164
26418 25687 26555
27062 25144 26365
26564 25572 26533
26987 26017 25767
26026 26210 26200
25539 25983 26601
26659 25178 26667
27059 24982 26481
26666 24880 26780
26886 25260 26564
26838 25966 25990
26828 26195 25871
25665 26023 26501
26987 26017 25767
25888 25668 26657
26838 25966 25990
26472 26030 26242
26414 25955 26312
26944 24899 26602
27145 25461 25706
25492 25865 26713
26958 25058 26506
26900 26178 25776
25507 26143 26397
26432 25429 26682
27005 24939 26539
25800 25809 26627
26970 26075 25870
26210 26072 26294
26441 25884 26482
26722 25371 26484
27099 24896 26357
25462 25835 26757
26760 25862 26239
26826 25483 26349
26825 26220 25831
25539 25983 26601
26863 25780 26035
26766 24869 26759
26919 25363 26327
26696 26182 25908
25522 26039 26515
26883 24846 26666
27021 25703 25969
25785 25745 26798
26944 24899 26602
26746 26036 25980
26688 25979 26069
26296 25944 26432
27028 25926 25744
25533 25955 26631
26927 26124 25811
25511 26074 26492
25826 25878 26558
26624 25344 26573
27059 24982 26481
26658 24952 26743
26961 25005 26556
26970 26075 25870
26026 26210 26200
25765 25809 26648
26951 25205 26426
26357 25477 26705
26884 25868 25978
26548 26041 26137
26585 25887 26276
26886 25260 26564
27132 25206 25953
25617 25671 26831
26854 25032 26608
26593 25943 26215
26472 26030 26242
26297 25847 26515
26978 25822 25973
26800 24923 26690
27050 25848 25917
26777 26237 25762
25453 26017 26534
26801 24838 26684
27021 25361 26207
