361392 3600
3625 3513 3671
3771 3785 3361
3556 3510 3723
3735 3825 3345
3685 3677 3533
3564 3637 3637
3490 3791 3534
3471 3838 3510
3810 3771 3280
3860 3680 3298
3547 3966 3312
3471 3914 3427
3537 3577 3698
3967 3424 3286
3612 3686 3566
3439 3886 3474
3679 3899 3274
3636 3588 3625
3757 3597 3509
3821 3663 3418
3503 3480 3744
3322 3746 3639
3906 3509 3436
3591 3772 3513
3637 3807 3462
3668 3532 3632
3415 3552 3740
3464 3712 3598
3916 3416 3469
3837 3417 3533
3697 3496 3612
3460 3612 3701
3863 3543 3476
3366 3631 3716
3759 3438 3577
3485 3685 3621
3364 3383 3836
3774 3499 3547
3678 3762 3431
3468 3953 3373
3938 3494 3312
3563 3849 3465
3932 3548 3265
3684 3858 3321
3838 3631 3420
3486 3992 3261
3419 3401 3797
3540 3881 3430
3434 3443 3766
3478 3971 3343
3618 3932 3255
3786 3630 3461
3434 4013 3231
3885 3535 3458
3646 3720 3517
3541 3929 3351
3881 3663 3232
3729 3682 3446
3611 3834 3427
3808 3504 3510
3275 3346 3869
3313 4078 3183
4035 3323 3249
3642 3543 3276
3458 3573 3223
3412 3080 3371
3298 3032 3233
3169 3109 3187
3325 3199 3172
3328 3231 3463
3368 3428 3410
3327 3666 3207
3275 3427 3316
3447 3224 3339
3384 3485 3270
3291 3115 3492
3409 3430 3468
3228 3294 3298
3318 3190 3446
3538 3476 3520
3114 3188 3275
3209 3350 3432
3454 3338 3170
3049 3112 3164
3473 3395 3454
3303 3124 3324
3381 3375 3409
3467 3357 3276
3477 3437 3111
3435 3384 3419
3425 3301 3444
3252 3206 3149
3302 3300 3209
3497 3553 3255
3306 3222 3361
3287 3184 3290
3448 3418 3543
3485 3333 3387
3363 3381 3227
3482 3299 3173
3564 3242 3337
3403 3452 3198
3390 3311 3237
3288 3280 3430
3377 3401 3288
3507 3448 3448
3395 3443 3350
3399 3411 3388
3412 3266 3247
3107 3179 3251
3460 3312 3286
3349 3574 3092
3152 3402 3224
3137 3212 3413
3372 3235 3304
3231 3177 3235
3321 3286 3326
3617 3438 3418
3607 3250 3367
3253 3191 3346
3375 3248 3385
3435 3254 3084
3352 3389 3135
3396 3301 3362
3365 3194 3367
3618 3499 3259
3417 3181 3407
3441 3426 3506
3400 3450 3181
3566 3531 3471
3259 3152 3352
3572 3351 3381
3442 3414 3320
3357 3345 3240
3043 3198 3106
3256 3284 3317
3440 3352 3379
3234 3154 3062
3422 3420 3192
3284 3378 3408
3307 3368 3225
3392 3287 3191
3325 3446 3445
3420 3322 3286
3299 3149 3184
3360 3397 3169
3327 3075 3389
3413 3450 3407
3332 3483 3288
3262 3371 3363
3344 3434 3298
3449 3115 3376
3366 3450 3411
3514 3386 3315
3466 3133 3285
3408 3335 3299
3676 3461 3357
3256 3199 3371
3481 3481 3314
3436 3231 3438
3473 3184 3222
3267 3276 3423
3262 3347 3217
3471 3663 3333
3351 3310 3420
3194 3324 3311
3300 3216 3341
3552 3358 3187
3270 3221 3336
3507 3401 3400
3376 3258 3157
3268 3165 3287
3296 3180 3419
3482 3398 3045
3362 3288 3354
3399 3442 3410
3255 3332 3453
3659 3380 3312
3231 3115 3428
3248 3373 3457
3490 3231 3325
3176 3237 3327
3367 3199 3203
3576 3316 3348
3180 3022 3155
3452 3265 3340
3405 3493 3417
3346 3149 3308
3458 3405 3518
3366 3285 3404
3441 3320 3398
3432 3249 3188
3383 3385 3345
3496 3463 3412
3442 3560 3345
3374 3527 3310
3295 3348 3428
3517 3309 3218
3254 3505 3411
3142 3094 3197
