35589 3064
28324 26465 26945
28204 26673 26746
27833 26129 27504
27757 26296 27556
27746 26882 27046
27478 26530 27476
27922 26216 27460
28042 26145 27391
28204 26673 26746
28106 26735 26814
28246 26605 26887
28317 26418 26965
28095 26750 26845
28319 26510 26858
27704 26504 27537
27774 26449 27523
27635 26684 27401
28285 26437 27012
27810 26872 27028
27621 26507 27514
28188 26576 27088
27531 26648 27428
28236 26554 27036
27942 26812 26937
28165 26709 26902
27821 26427 27502
28072 26783 26923
27552 26723 27331
28261 26523 26911
27504 26697 27390
27712 26471 27485
28029 26322 27378
27955 26288 27389
27879 26373 27421
28281 26513 26976
28254 26237 27110
28149 26385 27255
28126 26302 27295
27511 26839 27215
27562 26837 27225
27871 26822 26968
27991 26757 26989
27748 26858 27177
27904 26772 27162
27890 26587 27328
28003 26252 27409
28022 26716 27099
27911 26258 27444
27594 26695 27364
27729 26723 27260
27682 26666 27376
28173 26630 26996
28013 26392 27368
28117 26627 27021
28216 26376 27103
27839 26849 27058
28225 26635 26906
27581 26775 27305
28072 26361 27298
27667 26864 27121
27946 26802 27013
28104 26233 27309
28180 26356 27201
27960 26760 27070
28077 26555 27192
27478 26530 27476
27940 26341 27423
27985 26496 27317
27767 26453 27486
28138 26491 27184
28197 26434 27199
27733 26729 27233
28101 26402 27228
28111 26509 27150
27962 26656 27168
27517 26789 27293
27567 26816 27242
28230 26580 26962
28065 26732 27053
28086 26620 27128
27757 26296 27556
28217 26331 27121
28272 26464 27076
28044 26676 27063
27740 26516 27442
27932 26498 27357
27797 26534 27399
28009 26640 27265
28034 26545 27238
27951 26799 27008
27919 26756 27083
28106 26735 26814
27756 26829 27134
27690 26527 27473
27521 26740 27343
27783 26492 27413
27606 26702 27361
28104 26309 27257
28005 26681 27153
28073 26669 27137
28001 26479 27308
27590 26719 27384
27575 26528 27482
28158 26593 27076
27862 26427 27446
27664 26743 27257
27846 26656 27241
27692 26647 27359
27924 26518 27323
28050 26442 27278
28087 26406 27209
27803 26616 27347
28199 26594 27002
27998 26605 27271
27970 26410 27340
28143 26503 27113
27973 26530 27279
27652 26612 27424
28248 26584 26831
28102 26741 26955
28248 26584 26831
28055 26272 27350
27673 26562 27429
27611 26773 27274
27904 26329 27463
28168 26560 27106
27901 26487 27404
28055 26272 27350
27960 26348 27374
28019 26351 27336
27861 26703 27212
27914 26609 27315
27691 26794 27205
27854 26568 27347
27840 26502 27392
28038 26564 27179
27762 26463 27434
27788 26668 27273
27964 26540 27305
27827 26535 27370
27706 26612 27353
27653 26598 27400
28083 26520 27247
28057 26544 27249
27969 26567 27283
27809 26458 27463
27863 26611 27287
27755 26491 27432
27866 26506 27336
27825 26599 27369
27764 26544 27384
27838 26627 27278
27837 26590 27316
27768 26460 27417
27853 26520 27363
28068 26463 27264
27901 26487 27404
27768 26460 27417
28077 26516 27240
27915 26350 27309
27902 26634 27065
27840 26543 27347
27797 26642 27233
27902 26628 27188
28002 26524 27216
27894 26458 27339
27984 26386 27300
27905 26391 27275
27862 26560 27297
27901 26433 27259
27813 26595 27312
27956 26529 27256
27864 26479 27307
27877 26579 27243
27946 26536 27234
27920 26602 27214
27995 26592 27223
27832 26598 27272
27896 26477 27303
27926 26593 27215
27876 26602 27266
27881 26519 27298
27863 26614 27221
27902 26618 27219
28073 26438 27221
28029 26490 27087
27915 26324 27279
27891 26425 27325
27791 26630 27167
27711 26478 27325
27965 26494 27122
27886 26622 27115
27942 26520 27185
27829 26540 27321
27855 26532 27280
27901 26584 27198
27969 26510 27119
27922 26505 27243
27864 26471 27277
27805 26542 27268
27919 26583 27095
27844 26547 27267
27901 26564 27217
27828 26578 27251
27873 26527 27230
27966 26471 27211
27869 26568 27249
27903 26513 27255
27877 26519 27260
27851 26624 27121
27873 26525 27264
27864 26540 27252
28057 26429 27108
27986 26467 27079
27907 26323 27236
27795 26438 27310
27789 26616 27122
27761 26563 27207
28004 26397 27214
27966 26458 27111
27916 26462 27158
27859 26579 27133
27881 26568 27158
27848 26481 27268
27903 26506 27243
27865 26565 27175
27907 26513 27090
27834 26581 27182
27988 26423 27191
27833 26454 27276
27842 26511 27232
27834 26537 27258
27910 26503 27124
27830 26420 27296
27884 26398 27288
27792 26549 27184
27816 26480 27294
27798 26421 27309
27817 26422 27300
27792 26530 27291
27884 26534 27205
27908 26466 27204
27855 26532 27212
27954 26336 27052
27844 26540 27143
27779 26433 27296
27932 26348 27123
27903 26485 27174
27931 26391 27101
27791 26520 27276
27892 26453 27209
27926 26379 27136
27852 26505 27209
27806 26527 27251
27872 26523 27194
27829 26342 27268
27913 26411 27179
27883 26503 27235
27920 26382 27201
27897 26405 27227
27812 26535 27227
27814 26418 27262
27828 26451 27254
27907 26442 27191
27883 26391 27240
27844 26417 27251
27893 26444 27194
27925 26423 27175
27844 26425 27238
27908 26402 27166
27881 26443 27142
27772 26524 27234
27710 26373 27293
27662 26424 27245
27736 26480 27243
27800 26517 27197
27828 26448 27243
27845 26521 27179
27800 26486 27204
27868 26484 27220
27879 26426 27216
27789 26486 27212
27799 26485 27238
27888 26340 27129
27793 26520 27126
27650 26371 27283
27791 26481 27179
27827 26442 27243
27852 26429 27187
27848 26475 27145
27840 26478 27210
27846 26296 27132
27836 26325 27208
27829 26456 27161
27816 26443 27202
27841 26314 27167
27830 26453 27144
27843 26323 27144
27785 26426 27188
27676 26355 27079
