4604 900.12
29012 26327 26562
28737 25842 27097
28128 27603 25910
27938 27659 25983
27831 26473 27619
27607 26651 27384
28795 26244 26835
28932 25984 26930
27800 26546 27495
27909 27369 26443
28984 26352 26519
28187 27465 26058
28171 27277 26405
28223 26408 27317
28694 25870 27122
28864 26098 26948
27972 26448 27554
28397 26367 27250
28267 27324 26369
27742 26982 27100
28871 26296 26620
27607 26651 27384
27693 26626 27403
27858 26568 27453
28831 26524 26678
28061 27538 26265
27693 26626 27403
28229 27424 26003
28095 26613 27347
28335 26454 27286
28157 27439 26291
27938 27659 25983
28954 26047 26773
28799 26141 26967
27831 26473 27619
27998 26938 27171
28322 27185 26504
27870 26488 27464
28297 27344 26225
28045 26432 27507
28013 26794 27149
28113 26073 27524
28439 27059 26555
28725 26174 27071
28128 27603 25910
28054 27259 26476
28312 27121 26841
28725 26174 27071
27890 26747 27381
28666 25933 27124
28112 27493 26076
27950 27321 26617
28501 26755 26983
28239 26964 27037
28808 26666 26569
28080 27566 26114
28765 26714 26481
28354 27150 26323
28202 27528 25944
28427 26780 27018
27768 26879 27214
28375 26934 26884
28398 27085 26723
28759 26598 26697
28689 26680 26586
28235 27347 26181
27768 26879 27214
27850 26486 27550
28261 27396 26148
28168 27380 26192
28479 26821 26854
28202 27528 25944
28894 26020 26929
28143 27489 26192
28894 26020 26929
28522 26801 26919
29012 26327 26562
28360 27228 26098
28261 27396 26148
28666 25933 27124
28080 27566 26114
28294 27050 26870
28360 27228 26098
28353 26966 26815
28354 27150 26323
28544 26996 26664
28508 26955 26847
28637 26730 26730
28382 26900 26873
28408 27030 26704
28413 27003 26750
28661 26735 26503
28578 26911 26656
28564 26761 26808
28459 27030 26663
28454 26994 26678
28599 26716 26799
28519 26815 26857
28528 26928 26694
28517 27011 26645
28532 26868 26723
28590 26889 26604
28610 26869 26698
28516 26853 26770
28594 26765 26759
28424 26901 26864
28517 27011 26645
28412 27050 26599
28568 26939 26677
28585 26726 26805
28527 26908 26714
28626 26858 26611
28645 26833 26663
28630 26830 26752
28654 26695 26813
28531 26776 26795
28626 26753 26791
28586 26847 26783
28607 26871 26656
28525 26846 26788
28590 26904 26588
28589 26874 26671
28662 26699 26677
28647 26698 26753
28425 26964 26689
28524 26791 26792
28571 26753 26806
28588 26856 26760
28654 26695 26813
28459 27030 26663
28691 26619 26452
28446 26995 26659
28408 26774 26927
28265 26943 26844
28371 26948 26809
28630 26674 26777
28606 26746 26767
28650 26683 26700
28462 26794 26872
28628 26705 26667
28643 26828 26524
28571 26844 26745
28547 26898 26608
28471 26906 26791
28422 26956 26689
28373 26933 26858
28587 26829 26625
28441 26985 26678
28532 26871 26640
28556 26934 26573
28468 26885 26836
28521 26974 26645
28643 26828 26524
28449 26812 26846
28504 26875 26818
28586 26829 26710
28565 26753 26789
28496 26937 26756
28509 26924 26686
28519 26765 26864
28582 26853 26610
28556 26934 26573
28515 26865 26699
28501 26798 26838
28622 26783 26668
28559 26854 26672
28621 26816 26752
28522 26902 26691
28509 26821 26757
28608 26817 26686
28644 26671 26592
28603 26724 26479
28468 26667 26850
28448 26736 26860
28399 26962 26571
28267 26945 26693
28349 26923 26719
28606 26685 26484
28512 26758 26803
