675347 3600
15645 17433 16774
17116 16384 16478
16773 17133 16054
16246 16622 17515
16144 17451 16509
15645 17433 16774
16785 16428 17406
17085 16893 16213
17167 16704 16402
16526 17271 16703
16785 16428 17406
15806 17233 17041
15645 17433 16774
16804 16599 17303
17014 16958 16408
16935 16709 17096
17104 16532 16585
16673 16910 17464
17035 16628 16951
16151 17303 16828
16646 17182 16981
16843 16871 16802
16646 17182 16981
15965 17303 16999
17167 16704 16402
16759 16780 16913
16804 16599 17303
16057 17126 17234
17085 16893 16213
15806 17233 17041
16351 17186 16984
16759 16780 16913
16905 17039 16145
16144 17451 16509
15853 17337 17009
16223 17291 16935
16093 16962 17280
16742 17326 16570
17035 16628 16951
16400 17315 16807
16875 16967 16766
16440 17009 17115
16093 16962 17280
16766 17181 16673
16480 17343 16776
16809 17079 16782
16141 17373 16737
15931 16838 17501
15965 17303 16999
16093 16962 17280
16843 16871 16802
16263 17148 17127
17116 16384 16478
16263 17148 17127
16246 16622 17515
16729 17051 17053
16673 16910 17464
16481 17404 16625
16144 17451 16509
16442 17106 17065
16422 16990 17203
15931 16838 17501
16422 16990 17203
16654 17340 16479
16331 17222 16937
16759 17269 16911
16729 17051 17053
16905 17039 16145
17167 16704 16402
16442 17106 17065
16263 17148 17127
16766 17181 16673
17035 16628 16951
17085 16893 16213
15645 17433 16774
16141 17373 16737
16057 17126 17234
16057 17126 17234
16141 17373 16737
16759 17269 16911
16400 17315 16807
16673 16910 17464
16263 17148 17127
16486 17013 17055
16401 16928 17212
16401 16928 17212
16972 16990 16741
17104 16532 16585
16646 17182 16981
16223 17291 16935
16526 17271 16703
16827 16855 16845
16804 16599 17303
16804 16599 17303
16972 16990 16741
16486 17013 17055
16093 16962 17280
16331 17222 16937
16093 16962 17280
17094 16845 16898
15965 17303 16999
16366 17041 17149
16804 16599 17303
16144 17451 16509
16827 16855 16845
16875 16967 16766
16804 16599 17303
16905 17039 16145
16295 17270 16865
16266 17416 16702
16266 17416 16702
17094 16845 16898
16246 16622 17515
16295 17270 16865
16401 16928 17212
15645 17433 16774
16729 17051 17053
16766 17181 16673
16295 17270 16865
17014 16958 16408
16422 16990 17203
16827 16855 16845
16331 17222 16937
16673 16910 17464
16486 17013 17055
16935 16709 17096
16673 16910 17464
16654 17340 16479
17116 16384 16478
16673 16910 17464
17167 16704 16402
17014 16958 16408
16480 17343 16776
16526 17271 16703
15645 17433 16774
16673 16910 17464
17104 16532 16585
17094 16845 16898
15645 17433 16774
17094 16845 16898
17035 16628 16951
16875 16967 16766
16351 17186 16984
17094 16845 16898
16654 17340 16479
16773 17133 16054
16759 17269 16911
17167 16704 16402
16809 17079 16782
15645 17433 16774
17094 16845 16898
16905 17039 16145
16729 17051 17053
16141 17373 16737
16785 16428 17406
17094 16845 16898
16480 17343 16776
17104 16532 16585
16266 17416 16702
16673 16910 17464
16442 17106 17065
16144 17451 16509
16773 17133 16054
16295 17270 16865
16785 16428 17406
17014 16958 16408
16144 17451 16509
16773 17133 16054
17094 16845 16898
16057 17126 17234
16331 17222 16937
17085 16893 16213
16785 16428 17406
15645 17433 16774
16935 16709 17096
16481 17404 16625
17035 16628 16951
16785 16428 17406
16935 16709 17096
16486 17013 17055
16827 16855 16845
16223 17291 16935
17094 16845 16898
17167 16704 16402
17035 16628 16951
16673 16910 17464
16144 17451 16509
16442 17106 17065
16422 16990 17203
15931 16838 17501
17104 16532 16585
16442 17106 17065
16263 17148 17127
16843 16871 16802
17085 16893 16213
16141 17373 16737
16057 17126 17234
16401 16928 17212
16972 16990 16741
17104 16532 16585
16331 17222 16937
16875 16967 16766
16223 17291 16935
16646 17182 16981
16759 16780 16913
16057 17126 17234
17085 16893 16213
15806 17233 17041
16759 16780 16913
16151 17303 16828
15853 17337 17009
16804 16599 17303
16742 17326 16570
17035 16628 16951
16875 16967 16766
16480 17343 16776
16809 17079 16782
16141 17373 16737
16093 16962 17280
16526 17271 16703
16351 17186 16984
17094 16845 16898
16654 17340 16479
16773 17133 16054
17167 16704 16402
15645 17433 16774
16480 17343 16776
16442 17106 17065
16875 16967 16766
16144 17451 16509
16773 17133 16054
17094 16845 16898
17085 16893 16213
16785 16428 17406
16785 16428 17406
17167 16704 16402
16673 16910 17464
16266 17416 16702
16246 16622 17515
16729 17051 17053
16766 17181 16673
16295 17270 16865
17014 16958 16408
16331 17222 16937
16486 17013 17055
17035 16628 16951
17167 16704 16402
17014 16958 16408
17014 16958 16408
17104 16532 16585
15645 17433 16774
17094 16845 16898
