9774 1804
28467 26495 26902
28366 26305 27240
27978 27002 26716
27903 27099 26804
27685 26524 27486
27620 26563 27437
28247 26833 26746
27803 26495 27461
28148 26945 26812
28388 26339 27170
27821 26606 27425
28446 26463 27086
28257 26802 26783
28287 26755 26841
28427 26591 26887
27660 27013 27149
28076 26964 26763
27793 27068 26976
27764 27050 27045
27961 27023 26870
27783 26979 27100
27629 26700 27382
27681 27091 26997
27748 26987 27080
28106 26509 27366
28297 26355 27313
28356 26729 26858
27708 27040 27058
28318 26313 27241
28374 26387 27161
28219 26446 27278
27827 27053 26947
28333 26411 27212
28306 26400 27271
27620 26563 27437
28448 26568 26854
27698 26799 27328
27721 27006 27143
27853 27031 27054
28168 26429 27332
27878 26817 27245
28367 26682 26798
28357 26645 26910
27653 26910 27315
28086 26873 26953
27940 26904 27124
27772 26791 27341
28342 26546 27063
28194 26881 26934
28383 26672 26760
27733 27083 26961
27750 27038 27049
27886 26789 27257
28087 26840 27024
28060 26895 26986
28214 26513 27287
27637 26918 27244
27780 26938 27188
28094 26392 27400
27910 27081 26894
28398 26493 27094
28157 26784 27015
28045 26521 27411
28411 26593 26989
27924 26783 27266
28250 26758 26970
28177 26421 27346
27988 26711 27307
27928 26993 26981
27873 26377 27471
28272 26484 27237
28419 26559 26898
27873 26377 27471
27956 26847 27175
28067 26538 27350
27830 26958 27128
28263 26718 27028
28308 26675 27002
27895 26766 27335
28397 26626 26922
28387 26366 27187
27994 26583 27394
28289 26555 27139
28040 26863 27110
28328 26706 26877
28281 26715 27013
28009 26888 27104
28343 26438 27194
27863 26923 27144
28084 26928 26851
28005 26856 27157
28019 26766 27205
28133 26662 27175
27840 26930 27204
28079 26851 26963
28232 26628 27184
27843 26717 27360
27917 26602 27407
28026 26654 27299
27735 26698 27402
28241 26670 27145
27930 27075 26940
28067 26776 27154
27857 26953 27186
28344 26616 26938
28115 26496 27356
28125 26480 27337
28314 26688 26993
28058 26598 27295
28075 26661 27248
27964 26723 27248
28126 26621 27221
27685 26524 27486
28183 26741 27071
28467 26495 26902
28047 26651 27277
28001 26777 27235
27944 26622 27347
28113 26504 27321
28312 26709 26927
28099 26696 27225
28144 26532 27256
28140 26665 27172
28324 26607 27112
28202 26707 27071
27971 26635 27315
28207 26585 27186
28147 26516 27255
28141 26804 27130
28113 26827 27118
28188 26749 26997
28336 26576 27026
28041 26916 26974
27931 26747 27322
28285 26634 27037
28142 26736 27091
28292 26599 27117
28152 26617 27230
28067 26640 27281
28319 26627 27035
28197 26671 27167
28112 26611 27278
28299 26625 27103
28017 26633 27323
27942 26602 27388
28276 26617 27151
28170 26562 27215
28031 26635 27299
28185 26679 27119
28051 26748 27201
28231 26471 27245
28037 26596 27303
28184 26693 27131
28101 26574 27327
28186 26602 27200
28181 26705 27089
28231 26471 27245
28170 26708 27092
28170 26703 27105
28196 26645 27196
28118 26643 27201
28178 26681 27141
28227 26705 27061
28113 26581 27242
28121 26632 27233
28118 26692 27151
28037 26596 27303
28101 26574 27327
28227 26705 27061
28121 26632 27233
28031 26635 27299
28184 26693 27131
28264 26588 27050
28158 26689 26966
28130 26484 27266
28096 26763 27084
27999 26605 27297
28023 26752 27132
28063 26538 27244
28242 26639 27006
28089 26562 27223
28220 26614 27112
28233 26507 27137
28105 26527 27245
28040 26650 27273
28047 26736 27193
28124 26690 27070
28191 26658 27019
28134 26703 27026
28212 26631 27137
28153 26645 27147
28136 26712 27012
28177 26634 27128
28142 26684 27014
28057 26597 27293
28140 26668 27166
28062 26553 27262
28165 26639 27041
28195 26572 27168
28165 26580 27159
28174 26576 27183
28055 26601 27256
28114 26641 27187
28129 26617 27203
28236 26618 27012
28162 26604 27173
28117 26601 27216
28093 26688 27194
28140 26569 27213
28060 26568 27271
28130 26615 27192
28175 26571 27193
28245 26566 27019
28216 26595 26891
28125 26442 27258
28075 26701 27080
28026 26585 27261
27939 26683 27182
28016 26661 27175
28029 26550 27227
28068 26506 27215
28106 26666 27126
28208 26603 27059
28131 26527 27184
28058 26643 27176
28113 26455 27247
28218 26472 27130
28086 26481 27251
28119 26617 27183
28155 26600 27160
28131 26643 27160
28089 26688 27143
28066 26569 27202
28168 26572 27134
28198 26556 27064
28191 26560 27136
28172 26566 27181
28097 26663 27156
28193 26553 27151
28241 26556 27012
28218 26437 27032
28197 26557 26841
28008 26571 27230
27993 26677 27106
28184 26601 26961
28056 26471 27209
28024 26552 27204
28022 26504 27220
28102 26513 27184
28122 26535 27162
28087 26662 27049
28132 26599 26976
28148 26567 27124
28138 26589 27035
28052 26633 27160
28145 26473 27133
28074 26563 27175
28012 26641 27157
28112 26609 27117
28102 26651 27101
28117 26637 27085
28076 26622 27140
28052 26675 27070
28113 26572 27133
28080 26674 27135
28108 26639 27044
28103 26623 27105
28235 26542 26929
28147 26556 26922
28111 26418 27133
28071 26652 27107
28045 26583 27154
28035 26636 27131
28190 26510 27004
28115 26503 27111
28083 26527 27086
28145 26536 27026
28105 26603 27061
28095 26574 27068
28108 26628 27028
28106 26596 27043
28079 26585 27125
28072 26600 27069
28159 26539 26918
28108 26431 27098
28064 26634 26953
28029 26530 27145
28002 26582 27099
28079 26573 26992
28066 26511 27060
28092 26545 27055
28052 26626 27072
28081 26539 26956
28059 26550 26939
28039 26620 27059
28046 26587 27040
28037 26589 26891
28028 26583 27035
27955 26613 27056
28007 26587 26994
