810 21.7349
3977 3444 3283
3830 3733 3180
3806 3327 3592
3399 3507 3787
3372 3940 3364
3232 3800 3628
3879 3370 3458
3895 3607 3210
3279 3908 3468
3243 3769 3644
3873 3390 3498
3775 3343 3595
3626 3878 3385
3730 3405 3642
3337 3639 3733
3609 3471 3719
3910 3556 3345
3314 3654 3726
3350 3583 3723
3548 3863 3485
3830 3430 3557
3732 3789 3309
3391 3764 3611
3844 3699 3220
3947 3502 3326
3489 3904 3407
3475 3454 3766
3463 3546 3745
3331 3852 3558
3498 3928 3382
3559 3646 3655
3636 3437 3692
3796 3815 3264
3454 3562 3752
3422 3934 3427
3439 3667 3656
3924 3543 3271
3797 3760 3232
3964 3520 3295
3590 3480 3676
3519 3920 3342
3934 3451 3333
3612 3892 3251
3478 3433 3778
3412 3845 3540
3902 3486 3411
3830 3733 3180
3808 3622 3408
3298 3668 3706
3613 3826 3423
3672 3611 3571
3298 3668 3706
3741 3507 3562
3977 3444 3283
3748 3523 3546
3787 3462 3584
3537 3773 3489
3850 3542 3394
3533 3571 3686
3646 3796 3335
3675 3717 3488
3418 3837 3533
3964 3520 3295
3692 3749 3421
3449 3819 3496
3586 3531 3670
3863 3604 3382
3672 3760 3397
3745 3486 3621
3612 3892 3251
3653 3689 3526
3759 3673 3367
3518 3738 3585
3947 3502 3326
3832 3535 3509
3597 3762 3515
3664 3657 3583
3713 3633 3507
3722 3724 3437
3640 3749 3444
3574 3550 3638
3453 3446 3771
3594 3544 3665
3624 3740 3506
3743 3591 3522
3770 3657 3378
3734 3602 3504
3682 3678 3530
3795 3618 3424
3576 3703 3568
3770 3590 3467
3702 3506 3606
3806 3327 3592
3777 3559 3451
3782 3570 3426
3643 3681 3599
3734 3696 3413
3729 3681 3475
3557 3731 3550
3718 3579 3549
3638 3786 3478
3758 3579 3533
3723 3628 3493
3533 3694 3589
3760 3660 3492
3758 3684 3439
3527 3736 3525
3699 3705 3468
3640 3708 3491
3804 3542 3532
3744 3536 3541
3688 3626 3569
3706 3696 3505
3544 3734 3541
3684 3656 3551
3665 3543 3631
3701 3707 3463
3720 3626 3538
3696 3690 3525
3638 3786 3478
3574 3550 3638
3575 3739 3517
3529 3726 3555
3585 3707 3533
3778 3557 3457
3529 3726 3555
3778 3557 3457
3665 3543 3631
3760 3660 3492
3830 3430 3557
3804 3542 3532
3805 3441 3400
3757 3633 3362
3632 3522 3621
3602 3797 3399
3557 3612 3579
3770 3542 3460
3594 3601 3597
3633 3729 3387
3601 3771 3419
3568 3744 3515
3791 3608 3419
3670 3481 3582
3709 3480 3509
3798 3509 3491
3656 3591 3556
3626 3668 3567
3647 3568 3575
3744 3561 3481
3571 3683 3506
3644 3540 3592
3630 3681 3544
3724 3661 3454
3704 3694 3394
3667 3636 3519
3678 3679 3497
3731 3591 3486
3666 3719 3434
3653 3647 3551
3643 3701 3468
3717 3671 3407
3758 3617 3479
3617 3720 3441
3698 3673 3435
3611 3722 3481
3685 3684 3450
3747 3626 3410
3693 3608 3518
3649 3707 3442
3684 3707 3413
3661 3642 3548
3724 3512 3502
3597 3685 3500
3706 3598 3514
3664 3518 3544
3751 3635 3409
3745 3642 3474
3642 3681 3518
3712 3645 3491
3684 3636 3504
3724 3618 3488
3705 3638 3500
3724 3644 3485
3789 3492 3486
3745 3618 3327
3615 3497 3580
3519 3786 3373
3552 3743 3429
3596 3716 3455
3713 3521 3487
3703 3666 3382
3752 3562 3479
3591 3594 3550
3541 3693 3513
3596 3500 3557
3716 3628 3474
3635 3664 3445
3623 3658 3539
3657 3699 3407
3743 3616 3455
3664 3573 3519
3656 3555 3548
3670 3583 3506
3650 3701 3414
3683 3683 3417
3680 3611 3492
3637 3572 3550
3669 3656 3461
3692 3638 3420
3671 3624 3499
3713 3600 3482
3656 3640 3544
3619 3678 3487
3654 3557 3554
3656 3656 3485
3649 3626 3549
3675 3636 3483
3691 3562 3516
3596 3671 3543
3662 3637 3492
3657 3631 3516
3749 3550 3454
3689 3509 3462
3688 3602 3372
3643 3515 3550
3569 3696 3451
3465 3684 3508
3631 3672 3393
3508 3641 3539
3561 3605 3535
3701 3592 3419
3602 3645 3476
3704 3570 3439
3666 3538 3508
3731 3589 3425
3749 3523 3461
3641 3655 3377
3594 3662 3482
3648 3621 3467
3645 3639 3527
3666 3628 3391
3687 3583 3431
3652 3558 3540
3589 3658 3489
3684 3511 3497
3582 3586 3548
3674 3587 3444
3739 3563 3420
3638 3633 3531
3660 3566 3495
3687 3542 3470
3711 3586 3419
3683 3408 3439
3628 3490 3541
3477 3681 3376
3562 3640 3460
3601 3537 3532
3653 3483 3502
3534 3593 3526
3536 3504 3539
3640 3631 3501
3642 3638 3412
3623 3634 3515
3688 3489 3424
3643 3626 3523
3692 3542 3413
3596 3539 3513
3595 3616 3518
3568 3636 3373
3686 3584 3412
3643 3621 3490
3632 3622 3388
3589 3628 3413
3686 3558 3388
3672 3575 3374
3577 3341 3515
3502 3616 3514
3433 3575 3516
3548 3533 3506
3592 3609 3411
3629 3602 3484
3640 3549 3489
3668 3533 3354
3611 3598 3482
3539 3500 3505
3493 3513 3500
3634 3531 3392
3624 3546 3465
3623 3571 3483
3619 3593 3484
3623 3544 3337
3604 3483 3462
3584 3596 3477
3605 3595 3418
3620 3567 3438
3544 3585 3418
3536 3496 3456
3543 3366 3394
3518 3538 3337
3501 3555 3360
3977 3444 3283
3830 3733 3180
3806 3327 3592
3399 3507 3787
3372 3940 3364
3232 3800 3628
3964 3520 3295
3895 3607 3210
3454 3562 3752
3924 3543 3271
3337 3639 3733
3243 3769 3644
3498 3928 3382
3279 3908 3468
3478 3433 3778
3609 3471 3719
3785 3416 3537
3624 3871 3314
3775 3343 3595
3551 3863 3422
3475 3454 3766
3533 3571 3686
3902 3486 3411
3797 3760 3232
3947 3502 3326
3873 3390 3498
3419 3596 3698
3796 3815 3264
3601 3837 3436
3934 3451 3333
3584 3492 3666
3350 3583 3723
3406 3796 3580
3564 3697 3610
3331 3852 3558
3519 3817 3452
3822 3598 3372
3844 3699 3220
3519 3920 3342
3383 3780 3606
3314 3654 3726
3730 3405 3642
3803 3378 3552
3835 3529 3451
3910 3556 3345
3533 3910 3362
3573 3612 3670
3855 3626 3353
3489 3904 3407
3695 3714 3454
3879 3370 3458
