231136 3600
4056 3323 3227
3389 4051 3040
2936 3745 3711
3165 3218 3941
3487 4030 3003
3538 3039 3828
3416 3152 3867
3376 3343 3843
3525 3109 3809
4036 3352 3148
3674 3492 3561
3064 3721 3683
3092 3513 3819
3882 3569 3272
3703 3586 3493
3366 3825 3458
3941 3404 3445
3631 3384 3643
3316 3464 3788
2964 3717 3719
3730 3436 3547
3865 3546 3406
3226 3278 3912
3263 3738 3628
3461 3063 3852
3714 3872 3212
3434 4049 3079
3969 3327 3425
3135 3648 3728
3845 3674 3281
3269 3593 3755
3693 3646 3485
3776 3597 3426
3200 3761 3637
3538 3039 3828
3809 3681 3266
3287 3262 3883
3302 3167 3927
3359 3888 3507
3404 3431 3707
3426 3835 3419
3422 3406 3735
3593 3783 3504
3010 3849 3616
3749 3901 3113
3117 3660 3711
3983 3474 3236
3977 3423 3363
3765 3863 3154
3473 3966 3343
3615 4002 3101
3505 3208 3848
3928 3458 3415
3587 3086 3791
3242 3806 3575
3101 3840 3623
3504 4008 3173
3485 3970 3258
3507 4029 3017
3218 3652 3667
3179 3864 3520
3950 3478 3251
3037 3568 3770
3329 3469 3783
3073 3697 3681
3524 3132 3823
3114 3639 3763
3033 3847 3580
3773 3558 3535
3289 3247 3906
3763 3840 3204
3302 3167 3927
3645 3944 3243
2964 3717 3719
3819 3667 3379
3143 3788 3661
2988 3704 3744
3197 3816 3583
3587 3086 3791
2936 3745 3711
3300 3902 3394
3163 3605 3744
3903 3523 3238
3532 3297 3800
3568 4017 3088
3497 4024 3124
3578 3957 3271
3468 4042 3049
3901 3540 3405
3461 3063 3852
3943 3456 3320
3544 3273 3778
3391 3599 3696
3875 3577 3305
4013 3298 3330
3698 3911 3193
3444 3102 3850
3020 3682 3712
3138 3335 3891
3594 3535 3625
3477 3931 3282
3191 3484 3802
3653 3788 3404
3522 3540 3653
3750 3687 3410
4036 3310 3285
3604 3181 3760
3157 3564 3768
3830 3314 3491
3384 4018 3215
3738 3350 3574
3263 3608 3685
3528 3867 3327
4026 3334 3310
3563 3196 3785
3634 3682 3515
3302 3447 3862
2988 3704 3744
3913 3260 3447
3657 3877 3313
3814 3798 3189
3073 3763 3678
3524 3132 3823
3355 4036 3140
3239 3860 3541
3393 3772 3587
3538 3997 3129
3258 3747 3666
3348 3244 3850
3485 3791 3471
3406 3258 3819
3210 3892 3481
3579 3179 3779
3663 3843 3230
3759 3325 3601
3480 4040 3069
3401 3224 3850
3342 3785 3565
3184 3628 3736
3834 3501 3451
3512 3237 3814
3462 3844 3390
3334 3389 3774
3904 3371 3479
4009 3440 3346
3668 3709 3371
3786 3575 3467
3399 3979 3298
3493 3907 3291
3598 3401 3676
3849 3598 3310
3518 3984 3187
3456 3772 3562
3789 3327 3557
3593 3615 3547
3232 3316 3864
3995 3335 3355
3594 3566 3523
3498 4027 3044
3710 3303 3644
3188 3683 3670
3925 3483 3374
3417 3993 3176
3435 3711 3592
3342 3899 3455
3334 3261 3893
3921 3503 3302
3698 3911 3193
3451 3323 3782
3904 3371 3479
3642 3444 3605
4056 3323 3227
3645 3944 3243
3615 4002 3101
3601 3557 3604
3397 3986 3305
3563 3196 3785
3568 4017 3088
3239 3279 3904
3867 3397 3461
3995 3335 3355
3744 3837 3287
3280 3594 3730
3229 3361 3878
3376 3184 3865
3849 3622 3294
3507 4029 3017
3815 3712 3166
3977 3423 3363
3800 3808 3181
3791 3440 3454
3377 3724 3658
3832 3635 3368
3487 4030 3003
3305 3594 3715
3513 3959 3213
3258 3747 3666
3480 4040 3069
3551 3981 3177
3229 3361 3878
