50666 2341
27315 22955 27931
27794 25347 26028
27091 26443 23505
27133 22299 27276
27258 25317 24926
23898 25173 28020
26287 21392 27012
28570 24677 25030
29000 24193 26406
27562 22625 27757
25032 25774 27887
27096 25965 26768
26340 24510 25340
25828 24778 28360
25240 25364 26815
27752 26565 23647
27289 27043 24341
29064 24668 24614
26347 23934 28246
24662 25803 27500
25118 26386 27328
28980 25353 25171
25089 26358 25785
25629 27750 25142
28922 24501 24422
25608 24320 27896
25782 24220 27926
27195 26266 24194
26721 25711 22001
25968 27125 24010
26569 22793 27018
25085 27896 25219
25780 28403 24621
26689 25941 25093
26470 27381 24472
25255 28242 25514
25251 23956 27940
24315 26823 24794
26204 24963 27008
25453 24729 22744
28004 27217 23338
27632 25926 25505
26387 26465 23452
25603 26801 26434
25564 27702 26127
26691 27382 24678
29168 24873 24051
22556 21023 24963
26755 24908 27068
24099 23910 25260
25833 25643 27259
27676 25855 25981
25839 28107 24965
26586 27786 23520
24527 26560 27229
24934 27352 26365
25895 22262 27220
25411 25522 24679
23728 24036 26457
25447 23775 26736
24568 24763 26993
27381 23527 27539
29038 23540 24874
28964 25410 25977
27933 22976 27629
28396 25284 24116
27411 26258 24467
27949 24710 22471
24264 24354 24800
25377 26963 24296
27458 26182 22942
24912 25072 24648
24800 26880 25598
25036 25534 27523
26558 23023 28272
28721 24072 24816
27449 23670 26473
24873 27227 25264
28896 25069 24646
27553 22649 27553
26790 26288 24830
24778 22111 25754
27230 24951 26177
26908 24548 26976
27337 24262 26627
26046 22877 25684
25403 25160 26759
26446 23612 25508
24981 24409 27221
25462 27007 26034
25242 27014 24330
26736 27062 24537
25099 24889 26034
27815 23950 26756
27687 23184 26891
25613 26693 27445
25646 26511 25190
27289 25957 23439
25616 24244 27869
25601 25950 24173
26896 23355 28283
24999 24367 27676
28993 24514 24936
24889 23692 28185
27747 26216 25536
27549 25572 25782
25625 25957 23808
25797 25890 27017
28743 24201 24154
25734 24803 23593
25896 27769 24533
25089 27605 25799
26794 22834 24851
26122 27288 25166
24450 24250 26901
27081 23738 26628
28005 23494 26500
24661 27260 25103
23544 25715 24912
28225 23900 25221
26819 26570 24091
25274 24035 28185
25777 24692 25069
25999 27370 25433
28119 23168 25619
24474 25208 26436
24724 23516 27012
27832 23446 24497
27403 23308 26519
23648 21844 25532
25343 22819 27291
26113 23663 28359
27401 22972 26886
29154 24913 24409
26009 24265 26554
27034 22877 27463
24222 27155 25749
27918 25432 25382
27373 24292 27878
24894 26562 26014
26005 23626 28267
25802 27773 25418
24362 23524 26763
28018 23033 26329
25976 24760 28037
24649 22303 27532
21950 24600 24052
28133 24665 26579
25522 24938 28667
23141 26385 23356
26036 26022 23324
25149 27144 25556
27486 23414 27165
23625 24612 27205
27582 27439 23987
24530 27106 26005
24677 24406 26790
25309 25961 25540
27262 26628 25162
27371 25785 25074
26051 24970 23043
27910 22696 25896
26514 23294 26401
24748 27283 26678
25677 26053 27060
25630 26138 26900
26633 27814 23811
27148 23534 24204
25591 26742 23953
24832 23185 27783
23606 26554 25599
28886 23965 25177
25088 23931 27285
25357 24870 25675
24957 27371 23799
24466 26211 25784
25616 23488 27921
27511 26527 25071
25770 27947 23790
26754 22339 26976
25118 24423 27549
27785 23719 27675
25780 24411 27470
28803 23557 26679
26517 27222 25592
26345 26753 23241
27309 23652 26090
26866 24638 27986
24568 25555 26976
27274 22677 23465
24841 26658 26324
25670 27784 26122
26009 27539 24078
24232 27577 25497
24133 25824 25503
27896 23616 25406
26330 23962 26323
26735 25133 27714
25212 26062 25375
26580 23355 27626
28191 24601 25097
24897 22986 24513
28717 24186 24699
24456 23970 26762
28664 25786 23835
25411 24178 26853
25641 23392 24958
25700 26790 27161
26373 27592 25256
26032 23283 27820
27403 24616 27345
26054 25809 27482
24284 20119 23549
24212 26560 26636
26386 24028 28685
26063 22965 28424
25299 23511 27191
26694 27821 24511
25225 27076 25546
24836 25619 26413
25047 26227 27685
27102 25161 26766
24101 22691 27047
25395 23084 25367
26427 27000 23426
27185 24954 25553
25855 26493 27136
26373 25145 23356
24785 21424 24508
25612 23371 27475
26094 22829 25644
25131 24183 28192
24376 24486 26149
29070 24768 25622
24580 25551 25394
25137 22657 27633
24391 25010 24676
26285 27220 23288
27492 23180 24412
26449 25243 25675
27576 24051 24565
24048 27281 25643
26565 26796 23713
27064 24951 24874
26752 26315 25573
27228 26591 23026
25767 26537 25126
25991 24153 26536
26495 25769 25771
28776 25006 25866
26234 22892 27991
27272 27571 24094
28831 26493 23964
24021 25063 25676
24602 26647 23251
25956 22266 27448
25594 26617 24136
24732 26084 26002
25115 26804 24553
28838 24345 24848
27624 25359 25492
25078 27122 26138
27067 22662 27964
24685 26008 25305
24046 26177 25718
26213 25006 25184
28649 25201 25026
26759 23793 27063
26230 28019 23553
26333 26252 25288
23524 25582 26465
28085 27147 23590
24161 26234 25577
24279 23980 27057
26786 26287 26442
23576 26381 24070
25587 27526 25236
26675 24561 23867
25870 28034 24105
28709 25068 24409
25314 25898 26019
27375 25011 24685
27029 26454 24027
28341 25508 25686
27096 24594 25272
25215 25354 24629
28606 24570 24414
23989 25071 26162
26257 26250 24647
27239 26323 24664
27693 23954 26591
26600 24327 24515
27003 26778 23437
25711 25364 27551
26179 24096 27804
23397 25614 25002
28740 26031 23875
27111 22197 26412
26634 24921 26486
27201 22272 23484
