15 0.457145
14603 15202 15641
14358 15416 15126
14662 15109 15428
14825 14911 15026
14486 14902 15724
14221 15367 15327
14401 15301 15469
14079 15437 14950
14488 15255 15322
14272 15253 15527
14442 15281 15237
14088 15294 15485
14333 15306 15253
14424 15225 15337
13835 15480 14797
14702 14795 15203
14477 15263 14506
14386 15124 15620
14561 15173 15327
14658 14941 15285
14710 14902 14689
14069 15351 15300
14292 15357 14768
14651 14989 15163
14591 14610 15507
14269 15287 15222
14381 15254 15292
14370 15225 15418
14494 15202 14915
14156 15309 15298
14195 15183 15575
14550 15039 15424
14499 14811 15477
14404 15231 15288
14510 15108 15431
14310 15164 15561
14377 15166 15496
14100 15248 15450
14164 15263 15329
14146 15359 14731
14137 15239 15452
14536 15099 15400
14401 15088 15456
14532 14813 15448
14098 15323 14941
14530 14896 15435
14388 15239 15202
14418 15179 15216
14467 14458 15544
14018 15375 14437
13882 14615 15633
14361 15090 15616
14555 15103 15195
14198 15258 15180
14168 15189 15315
14223 15357 14699
14507 15012 15422
14232 15287 14921
14480 15115 15314
14387 15170 15212
13873 15335 14778
13953 15282 15030
14378 15055 15596
14095 14467 14579
13865 14889 15090
13750 14557 13715
13872 14622 14366
13644 14337 14787
13952 14384 15002
14186 14582 15119
13637 14843 14596
14529 14913 15281
14065 14260 14765
14375 15127 14706
14117 14793 14477
13742 14302 14257
13870 14651 14664
13675 14478 14758
14012 15441 14587
14253 14446 14300
14126 14413 15064
13714 14790 15088
13068 14424 14542
14120 14496 14829
13885 14902 14478
14121 14709 15159
14157 15343 15019
13592 14459 14496
13862 14150 14267
13926 14624 15096
13809 14445 14191
13812 14997 14485
13667 14762 14732
14040 14946 14838
13476 14578 14789
13489 14434 14486
13344 13952 14554
13711 14571 14514
14339 15000 15009
13772 14827 14727
14104 14381 14800
13738 14141 14293
13658 14399 14886
13851 14865 14624
13205 13957 14620
14121 14594 14566
14093 14831 15303
13639 14578 14579
14363 14452 14643
13993 15125 15178
14044 14920 15154
14040 14400 14540
13829 14504 14922
14396 14862 14934
14399 15319 15101
13790 14533 14930
13716 14570 15144
13513 14563 14935
14209 14848 15086
13592 14307 14753
14527 14810 15058
13997 14822 14698
13471 14866 14574
13726 14661 14947
14007 15223 14774
14006 14914 15101
13600 14340 14537
13516 14811 14434
13912 14591 15310
14104 15141 15008
14107 14652 14682
13820 14622 14577
13822 14548 15267
13843 14804 14735
14389 14877 14930
13884 14838 14665
14133 14676 14698
13239 14918 14279
13722 15263 15087
14125 15152 15250
13734 14206 14025
13641 14464 14537
14571 15025 15409
14034 14789 14884
13862 14361 14389
14166 14830 14983
14392 14838 15235
13558 14346 14316
13819 14551 14861
13880 14144 14717
14014 14619 14637
14018 14862 14947
14377 14709 14752
13986 14693 15425
14257 14655 15289
13997 14981 14621
14248 14331 14326
13586 14292 14626
13600 15253 15022
14100 14927 14615
14186 14893 14781
13421 14939 14777
13536 14633 14249
13499 14366 14707
13952 15150 14895
14264 14838 15080
13823 15045 14990
13877 14372 14396
14279 14749 15162
14076 14610 15032
13794 14909 14671
14114 14575 14834
13884 14544 15204
13755 14419 14418
13899 14107 14678
14189 14835 14917
13892 14276 14814
14295 14548 14858
13875 15000 14557
14028 14547 14477
13990 14737 15223
14100 14567 14415
13962 14360 15063
13753 14577 14384
14323 14881 15392
13359 14613 15284
14306 14529 15332
14352 14986 15316
14231 14728 14909
13948 14487 14524
14072 14855 15544
14087 14639 15077
13404 14404 14530
13395 14653 14722
14012 14185 15046
14074 14150 14553
13801 14459 14690
14608 14889 14967
14027 13977 14445
13723 14759 14533
13936 15006 14303
13809 14495 15096
13680 14491 14802
13767 14799 14464
13706 15037 14157
14114 14428 14681
13980 14637 14836
13757 15045 14524
13950 14298 14799
13624 14614 14598
14096 14603 15046
13638 14615 15294
14041 14247 14562
14109 14958 14676
14032 14714 15005
13906 14738 14797
14152 14561 14678
13766 14693 14767
13877 14981 15211
14579 14907 15208
14044 15177 14557
13493 14271 14579
13850 15223 15242
13828 14642 14641
13223 14347 14444
13638 14492 14698
14237 15088 14741
14096 14719 14583
14429 15009 14918
13801 14509 15241
14296 15116 14893
13769 14637 14667
13842 14792 14756
13999 14450 14722
14448 15324 15290
14118 14648 15292
13978 14700 14645
13732 14605 14673
13891 14330 15091
14087 14770 14776
13395 14815 14706
13834 14386 14884
14139 14911 15324
14214 14435 14725
13949 14780 14893
13593 14553 15094
14111 13904 14622
13519 14659 14555
14259 14915 14994
13946 14863 14821
13241 14201 14206
14020 14790 15127
13932 14964 14849
13976 14547 15045
13779 14667 15283
13614 14606 14245
13968 14293 14478
13933 14761 14849
14056 14688 14778
14088 15018 14660
14002 15560 15119
13948 14151 15243
13189 14550 14786
14171 15026 14848
13540 14681 14723
13808 15351 15010
13695 14213 15301
13749 14275 13827
14186 14840 14726
14260 14554 14820
14229 15025 14639
13862 14826 15231
14024 14290 14704
13468 14351 14744
13549 14630 14401
13800 14259 14452
13926 14528 13919
14400 14699 15040
13935 14482 14282
14054 14869 14874
14288 14697 14895
13904 14225 15245
14353 14780 14666
14110 14549 14892
14213 14815 15107
13653 14861 14400
14119 14339 14687
13984 14469 14615
13919 14673 13864
13576 14824 14464
13718 14682 14766
13731 14847 14983
13912 14254 14712
14270 15182 14939
14474 14536 14700
14202 15204 14861
13733 14711 14638
13829 14587 15008
13606 15161 14997
13861 14879 14702
