349 42.9684
27758 27813 26190
26972 26608 27899
29172 26207 25979
27399 25512 28381
27697 25262 28193
28904 26921 25743
27720 25329 28137
27707 25392 28165
28976 26803 25799
27027 25971 28316
27245 27035 27233
28060 27603 26095
27509 25434 28287
28039 26371 27280
28311 26645 26801
26972 26608 27899
28485 27218 25944
28305 25831 27334
28904 26921 25743
27774 27686 26353
28353 27310 25909
28605 27099 25904
28919 26310 26364
28581 27195 25826
27961 27285 26485
27168 26758 27617
29130 26424 25845
29028 26685 26039
28944 26850 25954
28805 26395 26561
27455 27442 26812
27533 25537 28179
27941 25373 27959
28796 27003 26009
27725 27490 26692
28386 26391 26962
29024 26559 26119
27944 27555 26331
29082 26091 26214
27284 27413 26997
27130 26068 28243
28294 27177 26193
28115 25785 27469
29057 26798 25841
28781 26213 26600
27789 27725 26344
27799 26790 27220
27321 25687 28184
27287 25601 28364
27617 25814 27986
27149 26810 27584
27504 27749 26569
28522 27247 25893
28028 27514 26297
29014 26143 26389
29100 26511 26014
28102 25734 27561
27736 27527 26589
27805 27623 26383
27417 25998 28032
28160 26264 27132
27427 26113 27915
28407 26018 27157
27215 26008 28082
27846 27561 26395
27815 25655 27973
28395 26259 27010
28561 27193 25992
28432 26088 26935
28272 25567 27495
27089 26951 27420
27529 25288 28265
27270 26482 27755
27550 26125 27813
29108 26488 25964
27983 26984 26901
27742 25569 28004
28346 25716 27428
27206 26386 27944
28960 26775 25870
27715 25672 28013
28675 26095 26862
28016 26185 27367
27783 25263 28060
27488 25770 28153
28335 26726 26640
28263 26680 26764
28426 27064 26168
28662 26166 26718
27752 27770 26230
27892 27583 26200
28468 26724 26404
27467 25436 28328
27201 26707 27744
28833 26627 26143
28592 25973 26946
28197 26627 26828
27666 25443 28235
27384 26862 27344
27661 27152 27078
28743 27038 26000
29155 26316 25848
27878 27408 26524
28718 27042 25923
27548 26541 27540
27362 26165 27898
27255 25889 28293
28191 26534 26887
27770 25305 28123
27343 26580 27634
27354 26348 27694
27076 26804 27608
28203 27059 26454
27448 27466 26954
27231 26472 27787
27062 27142 27521
27524 26056 27865
29000 26364 26197
27945 26579 27037
28110 25987 27429
27355 25930 28104
28546 25949 27070
28882 26589 26292
28968 26565 26149
27608 26041 27852
28171 26920 26588
27516 26076 27888
28267 26961 26412
27140 26469 27837
28128 25470 27875
27779 27640 26549
28546 26403 26780
28618 26442 26678
27652 25459 28205
28209 27474 26173
27852 27344 26539
27842 25760 27891
27319 27418 26979
27577 26528 27445
27184 26937 27457
28709 26687 26320
28685 27072 25987
27541 25613 28147
29137 26376 25931
27767 27707 26373
27739 27453 26668
27922 25619 27789
28597 26095 26920
28083 27661 26065
27629 27791 26304
27262 26286 27927
27478 25564 28213
27121 26831 27526
27471 25556 28307
28763 25853 26783
28679 25904 26871
27131 26908 27520
28689 26744 26261
28696 26817 26184
27302 26400 27766
28070 27322 26271
27041 26425 27954
27390 25527 28341
27989 27429 26438
27435 27159 27180
27869 27656 26128
28228 27042 26259
27235 26031 28005
27833 26550 27264
27409 27112 27206
28777 26488 26621
27671 27260 26910
27314 26766 27477
28534 27299 25861
28662 26166 26718
27687 27506 26654
28913 26437 26188
28796 26458 26462
27730 27784 26276
28018 25983 27507
28455 27214 26053
28442 25936 27089
27745 26218 27681
28000 25845 27712
28631 26883 26236
27646 27797 26243
27147 25725 28381
28156 25299 27778
28247 26507 26845
28578 26937 26223
27952 25855 27672
27706 27118 27053
27052 26747 27772
27117 27323 27278
27595 26524 27507
27104 26991 27359
28139 26827 26839
29146 26329 26035
28453 25636 27091
28302 26129 27150
29006 26604 26136
28240 25510 27725
27636 26462 27490
27591 25488 28122
28644 26212 26779
28976 26803 25799
28447 25918 27106
28944 26718 25987
27809 26679 27026
27348 26855 27393
27679 25648 28041
27955 26299 27338
27396 26657 27450
27974 26025 27592
27882 27611 26131
28369 27125 26229
27321 26925 27386
28954 26278 26287
28054 25882 27475
28872 26456 26343
27581 26368 27565
27913 27128 26569
27695 26376 27406
28729 26903 26080
27763 26656 27244
27889 27592 26284
27492 25960 28036
27835 25797 27819
28680 25891 26743
27583 25748 28049
27703 25941 27826
27287 25601 28364
28398 25519 27240
27469 26967 27260
28534 27299 25861
28367 26690 26572
27555 26893 27168
28098 27268 26475
27790 26141 27594
27431 27497 26752
28517 27125 26024
27554 26251 27652
28738 26591 26342
27378 26670 27631
27714 26629 27375
28894 26493 26244
27333 26680 27531
27759 25633 27993
28508 26020 27030
28176 27493 26202
27633 25483 28160
27472 27708 26642
28657 26547 26504
27406 25468 28345
28092 27353 26249
27680 27642 26408
28042 27275 26431
27648 25465 28226
27927 25860 27619
28497 26632 26574
27402 27236 27060
27604 25627 28111
27676 26102 27715
27941 25373 27959
27736 27231 26676
27569 26964 27124
28495 26805 26317
27295 25922 28209
27490 27385 26817
28838 26562 26369
27564 25873 27916
28633 26334 26631
27598 26135 27692
28123 26238 27171
27935 26547 27196
27142 25895 28311
27811 27375 26536
28325 26681 26672
28852 25971 26499
27042 26976 27534
27349 26185 27933
28004 27207 26500
28074 26884 26687
28450 27174 26076
27969 27060 26684
28132 25514 27730
27493 27357 26908
27817 26075 27740
27446 26285 27719
27505 25669 28066
28329 26749 26646
27881 27107 26819
27854 25867 27751
27901 25860 27661
28687 26246 26659
29059 26365 26140
27780 25801 27864
28848 26595 26253
27416 26812 27412
28648 26503 26527
