53872 3600.06
17294 16940 17403
17349 16811 17303
17042 16916 17782
17105 16943 17700
17292 16873 17458
16960 17202 17625
17138 17012 17667
16984 16898 17823
16932 16913 17841
17086 17147 17493
17038 17184 17486
16723 17290 17663
17209 16893 17558
17170 17009 17605
16714 17068 17847
17199 17087 17411
16938 17239 17582
16737 17291 17544
17142 17070 17560
17233 17028 17432
16711 17298 17623
16864 17155 17708
17185 17025 17561
17012 17099 17694
16846 16855 17869
16696 17226 17708
17121 17125 17374
17021 17170 17588
16965 17237 17411
16772 16954 17869
17247 17069 17341
16822 17207 17655
17214 16984 17491
16833 17120 17755
17256 16802 17495
16751 17149 17768
16994 16996 17759
17073 17108 17596
17046 16986 17740
17043 17037 17712
16776 17127 17777
16840 17030 17801
16893 16954 17820
16797 16849 17876
16806 17011 17841
17048 17161 17543
17102 17068 17629
17150 16964 17642
16945 17240 17545
16905 17019 17773
16939 17068 17729
17238 17083 17338
16915 17117 17716
16966 17123 17673
17069 17073 17654
17155 17098 17366
16766 17010 17855
16680 16844 17888
17320 16751 17353
17267 16972 17264
16638 17006 17900
16632 17322 17570
17366 16696 17164
17092 16699 17500
17034 17008 17363
16899 16720 17200
16845 16469 17055
16879 16616 17267
16949 16840 17291
16970 16692 17285
16806 16774 17167
16680 16695 17246
16888 16816 17349
16890 16516 17133
16886 16690 17352
16791 16783 17214
16994 16489 17055
16877 16666 17318
17068 16723 17215
16914 16825 17177
16723 16542 17269
16818 16509 17033
16784 16562 17172
16962 16472 16914
16757 16606 17058
16675 16465 17281
16960 16658 17246
16939 16785 17234
16959 17025 17359
16857 16675 17218
16906 16444 17146
17005 16719 17352
16963 16668 17289
16948 16818 17328
16874 16621 17124
16456 16276 16881
16918 16498 17118
16981 16884 17185
16916 16807 17339
16921 16477 17034
16871 16220 16765
16958 16700 17300
16999 16791 17353
17101 16587 17127
16983 16552 17180
16770 16272 16962
16871 16632 17225
16848 16670 17362
16680 16277 17036
16859 16673 17294
16795 16618 17223
17066 16616 17056
16966 16637 17351
16990 16895 17282
16837 16630 17256
16843 16607 17156
16765 16561 17259
16719 16621 17156
17058 16807 17423
16739 16390 17030
16521 16185 16912
16831 16622 17299
16822 16764 17314
16763 16280 16947
16826 16840 17185
16849 16729 17099
16968 16782 17256
16934 16706 17244
16972 16942 17343
16857 16317 16789
17051 16842 17269
16641 16537 17019
16869 16658 17068
16842 16605 17150
17016 16743 17149
16749 16597 17183
16846 16789 17270
16665 16532 17104
16992 16420 17164
17082 16862 17293
16803 16793 17117
16959 16727 17328
16616 16284 16950
16897 16846 17254
16768 16414 17025
16934 16795 17441
16684 16390 17060
17088 16983 17245
17064 16687 17227
16830 16841 17371
16902 16790 17250
16944 16868 17230
17099 16563 17185
17099 16261 17044
16938 16711 17240
17093 16691 17185
16737 16517 16983
16904 16589 17243
16976 16781 17215
16946 16689 17296
17001 16629 17364
16666 16473 17013
16974 16738 17160
16956 16642 17207
16999 16846 17431
16834 16588 17090
16837 16843 17338
17095 16795 17330
16901 16747 17291
16901 16608 17138
16760 16651 17181
16741 16246 16864
17007 16462 16912
16828 16588 17140
16925 16734 17211
16881 16451 17065
16627 16308 17023
16793 16415 16855
16855 16683 17235
16580 16386 16978
16752 16492 17213
16783 16379 16933
16784 16190 16743
16690 16515 17165
16781 16748 17121
16716 16701 17468
16792 16515 17091
16781 16510 17186
16717 16331 16815
17027 16507 17166
16986 16855 17332
16942 16603 17233
16951 16931 17376
16846 16656 17277
16865 16729 17184
16964 16722 17319
17041 16638 17208
16746 16360 17016
17020 16691 17281
16861 16606 17047
16905 16912 17275
16539 16210 16951
16830 16803 17275
16964 16673 17280
16979 16665 17132
16974 16967 17404
16615 16651 17232
16453 16141 16707
16946 16623 17116
16784 16275 16974
16876 16714 17498
16975 16571 17118
16918 16524 17087
16986 16732 17241
16978 16547 17012
16715 16426 17089
16794 16620 17037
16988 16591 17283
17065 16551 17125
17008 16689 17195
16790 16561 17204
16777 16422 16931
16723 16574 17169
16870 16617 17228
16893 16756 17210
16920 16723 17214
17040 16696 17379
16941 16444 17093
16920 16355 16973
16920 16741 17321
16908 16593 17186
16860 16633 17230
16835 16649 17218
16899 16578 17095
16732 16682 17260
16828 16695 17216
16862 16560 17216
17161 16653 17124
16777 16535 17193
16984 16833 17191
16628 16244 16967
16678 16187 16997
16948 16547 17052
17017 16706 17355
16875 16550 17317
16994 16757 17126
16500 15955 16687
16737 16582 17068
16993 16782 17329
16653 16689 17119
16848 16417 17071
16738 16483 17068
17053 16784 17279
17026 16377 17099
16799 16589 17166
16942 16381 17029
16902 16864 17239
16618 16557 17060
16745 16540 17146
17034 16992 17366
16954 16798 17288
17049 16749 17233
16997 16779 17451
16988 16577 16952
17053 16605 17162
16969 16677 17201
16936 16966 17419
17065 16707 17442
16948 16799 17293
16916 16643 17142
17025 16742 17280
16909 16615 17115
16617 16484 17000
16914 16500 17133
16913 16423 17092
16965 16622 17219
16851 16676 17265
16892 16493 17160
17139 16668 17204
16931 16756 17405
16921 16130 16844
16439 15908 16820
16961 16593 17135
17021 16771 17176
16902 16840 17291
17050 16702 17142
16831 16578 17179
16735 16731 16980
16756 16355 16760
17000 17041 17258
17012 16680 17155
16798 16869 17282
16799 16231 17011
17007 16791 17302
16828 16657 17357
16901 16420 16984
17062 16624 17283
16969 16494 17273
17131 16643 17252
16771 16695 17255
16971 16560 17217
17118 16915 17392
16496 16283 16779
16869 16318 17017
17021 16935 17493
16847 16718 17250
16826 16543 17076
16896 16598 17241
16844 16476 17058
16965 16897 17233
16621 16343 16805
16699 16634 17093
16928 16789 17346
16922 16498 16964
17091 16562 17324
16941 16768 17175
17016 16666 17240
16596 16294 16921
16962 16749 17357
16899 16643 17204
17025 16765 17236
17198 16714 17307
17064 16598 17076
16884 16427 16942
16950 16785 17233
16975 16626 17258
16822 16510 17092
16850 16592 17099
16876 16245 16809
17007 16731 17315
17002 16695 17207
16853 16687 17294
16813 16569 17226
17105 16723 17130
17052 16496 17096
16950 16539 17198
16884 16709 17385
16652 16440 17033
16830 16561 16948
17021 16827 17450
16954 16502 17071
16989 16684 17194
16941 16619 17171
17085 16523 17016
17020 16749 17183
16916 16786 17267
16898 16644 17343
17001 16872 17311
16717 16762 17211
16860 16686 17192
17063 16799 17279
16716 16655 17223
16915 16712 17260
16705 16614 17200
16782 16770 17279
16672 16578 17009
16948 16783 17222
16476 16332 16862
16688 16355 16982
16733 16296 17017
16944 16827 17247
16731 16205 16794
16976 16959 17409
16859 16620 17201
16751 16715 17272
16929 16739 17298
16934 16998 17484
16842 16621 17253
16673 16523 17060
17054 16913 17308
17099 16783 17262
16801 16705 17170
16923 16505 17283
16708 16595 17252
16957 16766 17268
17093 16509 17229
16855 16589 17152
16725 16658 17251
17026 16611 17270
16961 16585 17096
16752 16645 17152
16699 16316 16912
16764 16644 17160
16920 16773 17260
17068 16492 17132
16711 16536 17244
16837 16416 17041
16795 16670 17337
16408 16473 17226
16908 16847 17257
16958 16391 17047
16980 16529 17004
17138 16906 17478
16871 16717 17248
16889 16606 17206
16605 16201 17085
16791 16862 17322
16499 16358 17044
16774 16614 17196
16880 16704 17355
17078 16828 17269
16753 16472 17009
16950 16776 17363
16984 16900 17270
16749 16699 17297
16872 16735 17279
17084 16716 17352
17147 16768 17281
16877 16579 17079
17042 16652 17228
16874 16701 17092
16993 16859 17265
16844 16282 16771
17071 16659 17095
16894 16702 17163
16912 16544 17143
16694 16487 17068
17113 16597 17241
16998 16786 17425
16841 16653 17252
16771 16741 17245
17057 16854 17225
16960 16644 17330
16846 16562 17011
17154 16761 17301
16755 16587 16831
16974 16840 17362
16863 16491 17133
16920 16595 17382
16996 16690 17346
16852 16371 16897
16865 16308 17049
17038 16870 17377
16902 16696 17356
16824 16694 17152
17062 16724 17195
16959 16906 17357
17029 16731 17353
16978 16906 17485
16855 16563 17032
16887 16735 17468
17189 16793 17241
16863 16721 17201
16800 16646 17158
16807 16504 17062
17079 16632 16991
16876 16944 17400
16878 16734 17454
16912 16544 17079
16823 16729 17120
16906 16713 17134
16887 16686 17042
17153 16800 17322
16926 16741 17163
16883 16619 17313
17015 16695 17370
16764 16505 17184
17031 16730 17409
16760 16451 16948
