24962 1561
17486 17420 17239
16101 18667 16714
15855 17403 18566
15863 18378 17824
15888 18080 18204
17226 17507 17833
16683 17494 18291
17113 18022 16942
15949 18516 17406
15821 18278 18064
16961 17323 18289
17280 17293 17785
16645 16980 18432
17062 17670 17891
16967 18082 17408
16821 18435 16525
15821 18278 18064
17077 18119 16822
15610 17948 18378
16945 18113 17494
16213 18309 17784
16289 18206 17927
17044 17247 18206
17415 17144 17657
15744 17897 18334
17224 16995 18124
16946 18363 16513
15770 18473 17610
16733 17358 18314
17350 16807 18060
15888 18080 18204
17011 18272 16526
15649 18430 17747
16678 17864 18109
16785 17890 18016
17346 17680 17223
15580 17800 18469
16893 17793 17967
16960 17946 17741
16508 18477 17133
15870 18191 18157
17141 17848 17466
16919 17206 18328
17184 17818 17506
16776 18494 16282
15866 18369 17919
17036 17317 18218
17273 17941 16871
15561 17853 18418
17151 16983 18166
16779 18300 17124
16740 18183 17460
16232 18206 17957
17219 17974 17031
15727 18130 18218
16973 18333 16479
15835 18343 17999
15952 18227 18035
17025 17052 18238
17364 17014 17911
16815 16876 18367
17178 17510 17882
17067 18148 16819
16524 18622 16461
15727 18130 18218
17072 17727 17792
16716 17137 18388
17063 17834 17670
16141 18426 17464
16757 17981 17938
16934 17778 17992
17416 17541 17184
16493 16995 18498
17086 17379 18192
16740 18138 17575
16523 18320 17387
16361 18012 18085
17257 17790 17420
16961 17323 18289
17219 17974 17031
16490 18646 16456
15815 18248 18090
16919 17206 18328
17253 17367 17879
16579 16914 18457
17034 17665 17925
16945 18113 17494
16768 18446 16660
15876 18221 18131
17165 18001 16949
15721 18058 18285
16942 18211 17118
16498 18200 17787
16142 18313 17834
17086 17379 18192
17320 17755 17135
15669 17978 18342
17155 16930 18158
16891 18397 16594
15683 18427 17805
16120 17875 18216
17248 17085 18016
16506 17719 18241
17077 18119 16822
15770 18473 17610
16762 17872 18100
16878 17892 17965
17338 17688 17075
15511 17905 18402
16854 18002 17759
17017 17693 17880
16726 18579 16452
15827 18151 18190
17124 17854 17588
16844 16904 18342
17156 17799 17625
16666 18454 16873
15835 18343 17999
17025 17052 18238
17273 17941 16871
16579 16914 18457
17148 17404 18128
16976 18182 17239
16754 18316 17014
16479 18024 17941
17273 17941 16871
15822 18168 18174
16989 18302 16547
15683 18427 17805
16393 17910 18128
16762 17872 18100
17319 17480 17553
16159 17726 18321
17228 16942 18116
16973 18333 16479
15949 18516 17406
15721 18058 18285
17189 17336 17995
16242 17712 18353
17028 18008 17469
16401 18343 17539
16564 18129 17812
17103 17439 18140
17415 17144 17657
15990 17301 18521
17086 17379 18192
16670 18133 17656
16368 18337 17694
16189 18069 18147
17236 17733 17504
16961 17323 18289
17165 18001 16949
16572 18561 16535
15821 18278 18064
16990 17392 18254
17341 17116 17833
16792 16963 18380
17136 17598 17869
17067 18148 16819
16894 18377 16543
15835 18343 17999
17020 18227 16573
15538 17978 18331
16799 18113 17529
16057 18292 17964
15863 18297 18019
17025 17052 18238
17343 17533 17475
15896 17756 18391
17161 16939 18133
16880 18327 16638
15749 18464 17626
16606 17560 18279
17350 16807 18060
16097 17932 18166
17020 18227 16573
15749 18464 17626
16762 17872 18100
16785 17890 18016
17323 17734 17097
16194 17502 18450
16937 17783 17912
16960 17946 17741
16751 18472 16530
15870 18191 18157
17168 17895 17156
16919 17206 18328
17210 17857 17216
16785 18437 16356
15719 18407 17882
16990 17392 18254
17219 17974 17031
15561 17809 18459
17087 17344 18187
16610 18246 17548
16546 18234 17660
16036 18211 18086
17219 17974 17031
15791 18077 18249
16945 18244 16678
15719 18407 17882
16198 18169 18070
16872 17532 18167
17364 17014 17911
16792 16963 18380
17251 16900 18095
17011 18272 16526
16478 18572 16778
15727 18130 18218
17103 17715 17702
16821 17284 18356
17124 17854 17588
16532 18432 17243
16774 17993 17910
16970 17730 17999
17416 17541 17184
15821 17600 18486
16878 17759 18015
16878 18000 17837
16350 18421 17356
16578 17792 18188
17364 17014 17911
16653 17728 18171
17111 18090 16831
15826 18552 17294
15876 18221 18131
16961 17323 18289
17350 16807 18060
16645 16980 18432
17148 17404 18128
16976 18182 17239
16860 18370 16677
15829 18313 18025
17111 18090 16831
15804 17881 18300
16976 18182 17239
16518 18267 17587
16472 18207 17789
17119 16978 18186
17416 17541 17184
15681 18030 18309
17199 17041 18088
16891 18397 16594
15825 18446 17678
16574 17529 18320
17256 16856 18095
15791 18077 18249
17011 18272 16526
15973 18388 17717
16432 18091 17963
17018 17567 18117
17383 16947 17824
