40466 2161
26913 25074 25616
26801 24772 26229
26601 24928 26235
26950 24690 25892
26907 24768 25989
26248 24723 26346
26787 24898 26111
26591 24610 26319
26608 25050 26073
26755 24818 26248
26745 25104 25705
26794 25185 25447
26131 25140 26110
26454 25204 25838
26226 25246 25887
26877 24923 25760
26374 25048 26162
26263 25293 25683
26391 25259 25674
26523 25213 25660
26669 25152 25597
26714 25049 25864
26348 25168 25915
26998 24880 25486
26099 24910 26309
27015 24618 25455
26702 25213 25449
26866 24663 26066
26201 25308 25527
26732 24650 26288
26937 25034 25527
26811 24952 25846
26730 24978 25987
26520 25035 26127
26517 25148 25828
26969 24757 25584
26961 24548 25807
26534 25068 25978
26689 24959 26087
26799 25010 25755
26333 25237 25816
26986 24942 25458
26144 25167 26026
26706 24717 26279
26222 25117 26020
26342 24660 26331
26309 24833 26311
26580 25088 25864
26156 25208 25937
26268 24991 26202
26421 24829 26298
26570 24955 26177
26991 24543 25561
26314 25280 25634
26887 24704 26024
26922 24897 25644
26526 25234 25403
26832 24786 26039
26482 24772 26296
26186 24966 26227
25957 24561 26371
26019 25326 25388
27028 24324 25297
25517 23811 24705
26018 24277 24834
26312 24372 24835
25673 23871 24767
26489 24181 25139
25722 23930 24354
25629 24119 24492
26198 24178 25688
25468 23775 24765
26099 24221 25298
25659 23844 24719
25792 23964 25355
25721 24317 25145
25734 23936 24627
25878 24176 25505
25927 24255 24829
26006 23867 24732
25725 24238 24690
26063 24537 25440
25614 24457 24722
25818 24157 24348
26161 24495 24919
26119 24268 24875
25692 24095 24796
26155 24052 24780
25707 24186 24523
26148 23890 24513
26016 24054 24749
25644 24382 24864
25906 24229 24636
26177 24384 25042
26035 24103 25516
25987 24205 24722
26186 24348 24945
25982 24434 25313
25676 23995 25091
25809 24258 24938
26058 24239 25241
25926 24076 24814
26111 24089 25001
25851 23898 24988
25784 23916 24681
25764 23616 24833
25778 23775 24818
25804 24362 25033
25807 24456 25024
25872 24012 25013
26110 24053 25017
26042 24006 24718
26096 24234 25027
25991 24112 24577
26015 24206 24857
26096 24288 25145
26105 24173 24800
26144 24109 24798
26460 24216 25035
25992 24046 24566
26052 23912 24427
26001 24197 25099
25979 23973 24621
26243 24243 24828
25746 24079 25201
25505 23886 25016
26126 24128 25176
26150 24368 25681
25807 24092 24585
25774 23787 24653
26024 24283 25115
25636 24406 25288
26039 23966 24979
26348 24181 25099
25857 23715 24782
26006 24081 24523
25987 23996 24773
25867 23989 25040
25899 23974 24368
26011 24405 25118
25837 24001 25239
26172 24265 24978
25858 24221 24834
26073 24381 24724
25184 23662 24809
25934 24314 24558
26215 24280 24898
26070 24276 24895
26042 24348 25292
25975 24192 25397
25888 23815 24860
25618 24232 24946
25833 24564 25077
25880 24103 25052
25735 24278 25185
25674 23833 24688
25565 23814 25049
25849 23791 24738
25880 24348 24619
25883 23816 24702
26093 24420 25228
25496 23888 24625
25934 24323 24963
25884 23938 24863
26016 24401 25192
25951 24481 24895
25744 24521 25003
25679 23956 24786
26139 23975 24694
25510 23745 24683
25926 24041 25029
25731 24056 24566
25923 24256 24561
25824 24243 24724
26095 23929 24487
25792 24481 24756
25334 23815 24990
26121 24042 25051
26458 23903 24717
26069 24111 24937
25660 24083 25222
26158 24571 25278
25698 23894 24684
25673 24062 25423
25920 24361 24634
25621 24748 24924
25874 24191 24922
26144 24041 24839
25847 23666 24655
26042 24507 25046
25547 24003 24977
25891 24341 24800
25848 24130 24771
25954 24557 25088
25691 24041 24811
25887 24095 24815
25898 24208 24579
25726 24428 25487
25735 24391 24629
25828 23856 25086
25714 23912 25001
25854 23952 25027
25989 24411 25007
25850 24286 25241
25776 24014 24769
25963 24445 25311
26276 24496 25660
25905 24173 24962
25596 24147 24822
25646 23997 24450
25969 24261 24983
25292 23901 24688
25824 23899 24744
26117 24204 24716
26051 24169 24818
25900 24327 24934
25765 24204 24806
25853 23946 24912
25522 24050 24955
25783 24046 24502
25950 24466 24822
25746 24068 24644
25958 24347 25208
26038 24370 24679
25826 24154 24796
25832 23916 24626
25815 23983 25207
25891 24452 24923
25931 24312 24861
25929 24321 24776
26033 24046 25480
25380 24242 25070
25794 24233 25386
25821 24336 25344
26082 24702 25172
25834 24084 24507
25870 23792 25250
26126 24168 25143
25950 24735 24835
25716 23694 24458
25929 23908 24922
25803 24064 24802
25304 24040 24906
25775 24192 24518
25976 24105 25055
25868 24384 25203
26106 24420 25304
25915 24306 25073
25702 24332 24704
26392 24501 25265
26245 24306 24628
25671 24310 24774
26016 24328 24928
26001 24097 25177
26196 24350 24791
25885 24329 24891
26219 24320 24831
25929 24062 24852
25617 24009 24680
25802 24190 24804
25769 24050 25015
25611 23979 25013
25980 24141 24772
25869 23744 25018
26059 24303 25544
25732 24117 25261
25636 23921 24896
26138 23978 24749
25931 24041 25365
26054 24061 24970
25794 24172 25008
25703 23714 24856
26111 23930 24876
26161 24501 24812
26094 24266 24573
25866 23992 24709
25754 24101 25250
26144 24388 25502
26169 24052 24690
25618 23891 24506
25874 23936 24527
25539 23658 24458
25818 24074 24368
26207 24171 24805
25678 24017 24951
26060 24071 24576
25949 23911 25198
25966 24213 25185
26256 24149 25103
26008 24513 24892
26234 24163 25499
25638 24177 24549
25680 23873 24695
26118 24080 25042
25761 24061 24626
26129 24323 24937
25746 24278 25146
26176 24149 24667
25795 24125 25563
25841 24016 25536
