123 6.03045
17702 17355 17082
17595 17567 16969
17394 17951 17443
17353 17231 17904
16912 17279 18086
16834 17514 18026
17594 17550 17167
17680 17496 17277
16912 17279 18086
17578 17329 17622
17680 17496 17277
16995 17578 17970
17511 17792 17391
16943 17487 18026
17702 17355 17082
17611 17533 17035
16834 17514 18026
17421 17364 17848
17611 17533 17035
17209 17455 18071
17595 17567 16969
17433 17868 17416
17264 17437 17976
17272 17246 18073
17405 17408 17877
17531 17475 17594
17492 17501 17764
17062 17416 18085
17566 17633 17114
17641 17517 17461
16938 17641 17991
17550 17624 17538
17482 17642 17675
17641 17517 17461
17390 17836 17565
17419 17786 17486
17442 17653 17661
17181 17622 17915
17282 17691 17854
17407 17627 17740
17025 17933 17634
17507 17549 17618
17207 17458 18013
17461 17605 17780
17052 17634 17944
17339 17772 17697
17128 17554 17992
17042 17903 17592
17450 17706 17444
17358 17798 17575
17140 17670 17871
17404 17845 17431
17169 17558 17963
17424 17727 17640
17576 17548 17420
17113 17835 17772
17566 17633 17114
17394 17951 17443
17228 17918 17473
17016 17782 17956
17137 17770 17829
17419 17749 17696
17398 17611 17794
17364 17595 17818
17562 17608 17514
17239 17757 17739
17532 17705 17573
17189 17610 17887
17101 17706 17904
17228 17918 17473
17368 17591 17859
17327 17779 17628
17042 17903 17592
17511 17792 17391
17423 17712 17649
17295 17669 17872
17025 17933 17634
17353 17231 17904
17241 17587 17934
17232 17520 17980
17486 17538 17663
17247 17521 17939
17136 17814 17839
17257 17805 17726
17060 17612 17936
17460 17657 17589
17272 17246 18073
17175 17756 17833
17513 17455 17687
17404 17845 17431
17198 17553 17938
17261 17820 17720
17089 17818 17854
17307 17740 17725
17261 17820 17720
17387 17701 17807
17219 17604 17904
17157 17485 18014
17157 17485 18014
17074 17488 18005
17434 17733 17535
17429 17568 17836
17562 17608 17514
17345 17491 17962
17113 17835 17772
17311 17884 17682
17245 17510 17967
17070 17874 17731
17256 17886 17633
17281 17606 17895
17311 17884 17682
17221 17741 17839
17352 17480 17913
17266 17595 17910
17405 17408 17877
17385 17589 17813
17522 17497 17675
17434 17733 17535
17016 17782 17956
17430 17679 17696
17460 17657 17589
17070 17874 17731
17552 17490 17593
17423 17712 17649
17381 17728 17728
17334 17505 17892
17074 17488 18005
17256 17886 17633
17327 17779 17628
17089 17818 17854
17301 17744 17834
17334 17505 17892
17387 17701 17807
17381 17728 17728
17430 17679 17696
17486 17538 17663
17295 17669 17872
17301 17744 17834
17522 17497 17675
17349 17607 17864
17349 17607 17864
17241 17587 17934
17247 17521 17939
17460 17657 17589
17434 17733 17535
17353 17231 17904
17474 17544 17667
17192 17255 17915
17174 17828 17375
16979 17573 17934
17331 17442 17810
17083 17663 17889
17407 17749 17553
17464 17681 17469
17198 17602 17855
17156 17798 17532
17381 17692 17804
17266 17798 17492
17276 17487 17902
17459 17621 17640
17225 17702 17722
17107 17778 17564
17182 17704 17743
17112 17557 17888
17392 17696 17624
17470 17501 17730
17088 17584 17897
17466 17577 17648
17466 17577 17648
17404 17522 17656
17257 17369 17840
17184 17726 17546
17074 17548 17886
17010 17688 17769
17348 17628 17723
17079 17436 17870
17156 17696 17640
17310 17512 17755
17399 17533 17601
17018 17560 17812
17273 17675 17640
17251 17461 17840
17352 17687 17612
17225 17677 17780
17186 17693 17689
17302 17594 17790
17250 17593 17793
17192 17541 17817
17189 17380 17869
17255 17372 17864
17386 17458 17595
17364 17531 17338
17333 17663 17572
17256 17394 17782
17200 17419 17831
17065 17650 17675
17117 17486 17812
17154 17532 17796
17327 17605 17691
17252 17531 17721
17237 17459 17753
17309 17619 17615
17296 17439 17772
17225 17657 17580
17343 17605 17652
17185 17647 17768
17343 17418 17696
17186 17429 17784
17253 17635 17597
17299 17623 17656
17201 17622 17777
17341 17272 17647
17190 17398 17815
17182 17622 17497
17171 17641 17708
16994 17638 17767
17110 17492 17792
17337 17541 17633
17279 17359 17744
17111 17425 17726
17198 17344 17788
17331 17562 17552
17328 17609 17548
17301 17469 17638
17232 17576 17644
17227 17478 17719
17178 17617 17709
17305 17474 17633
17139 17268 17673
17133 17599 17629
17115 17571 17673
17140 17360 17634
17128 17453 17658
17290 17334 17485
17241 17419 17475
17132 17587 17571
17108 17473 17670
16969 17544 17632
17160 17463 17619
17172 17472 17580
17189 17211 17477
17134 17448 17379
17071 17531 17530
17042 17435 17624
17020 17465 17601
17081 17225 17581
17150 17408 17484
16954 17485 17504
16859 17528 17475
16876 17494 17499
16780 17327 17446
16742 17482 17467
18044 16993 17634
17877 16905 17821
17348 17057 18271
17245 17910 17254
17245 17910 17254
16985 17870 17268
16985 17870 17268
17151 17775 17457
18044 16993 17634
17877 16905 17821
17151 17775 17457
17310 17827 17391
17971 17191 17292
17444 17479 17944
17232 17861 17282
17310 17827 17391
17382 17541 17971
17910 17228 17493
17572 17165 18129
17598 17681 17535
17926 17245 17367
17583 17702 17590
17468 17381 18029
17748 17280 17714
17180 17270 18119
17775 17410 17629
17469 17255 18191
17348 17057 18271
17717 17661 17707
17549 17168 18222
17830 17262 17758
17966 17101 17515
17993 17088 17655
17677 17416 17807
17764 17275 17775
17513 17613 17853
17356 17444 18080
17583 17702 17590
17519 17575 17939
17596 17505 17801
17513 17613 17853
17650 17467 17920
17288 17307 18094
17469 17255 18191
17406 17412 17996
17288 17307 18094
17174 17301 18119
17918 17268 17440
17362 17745 17814
17801 17217 17859
17926 17245 17367
17609 17008 18092
17616 17568 17763
17559 17519 17825
17816 17345 17422
17538 17556 17846
17866 17216 17499
17855 17064 17824
17635 17495 17804
17487 17325 17985
17808 17463 17453
17816 17345 17422
17849 17124 17847
17762 17114 17990
17542 17359 17981
17557 17224 18005
17635 17400 17921
17924 17053 17705
17506 17751 17652
17845 17336 17673
17516 17675 17834
17611 17122 18070
17559 17299 17932
17481 17368 18085
17549 17168 18222
17691 17029 18076
17650 17251 17954
17802 17148 17867
17802 17148 17867
17740 17227 17888
17232 17861 17282
17697 17186 18015
17546 17729 17638
17674 17451 17908
17334 17372 18084
17406 17412 17996
17691 17029 18076
17993 17088 17655
17546 17729 17638
17921 17163 17813
17573 17165 18053
17598 17681 17535
17970 17018 17687
17578 17212 17976
17499 17455 17965
17335 17746 17712
17963 17115 17613
17548 17227 18042
17713 17330 17831
17697 17186 18015
17963 17115 17613
17726 17515 17650
17743 17176 17878
17531 17311 18049
17484 17765 17275
17731 17477 17761
17830 17262 17758
17944 17190 17701
17970 17018 17687
17717 17190 17902
17990 17097 17607
17984 17097 17656
17984 17097 17656
17531 17311 18049
17925 17200 17634
17845 17336 17673
17743 17176 17878
17614 17665 17700
17847 17277 17698
17635 17400 17921
17499 17455 17965
17711 17285 17903
17484 17765 17275
17857 17236 17819
17647 17206 17973
17711 17285 17903
17546 17504 17907
17674 17451 17908
17944 17190 17701
17519 17575 17939
17736 17342 17762
17857 17236 17819
17990 17097 17607
17723 17269 17821
17971 17191 17292
17734 17562 17496
17647 17206 17973
17174 17301 18119
17334 17372 18084
17734 17562 17496
17726 17515 17650
17984 17097 17656
17963 17115 17613
17944 17190 17701
17816 17345 17422
17674 17451 17908
17549 17168 18222
17531 17311 18049
17981 16967 17593
17884 17255 17344
17751 16955 17954
17355 17631 17826
17286 16997 18085
17908 17157 17476
17677 17482 17546
17469 17429 17805
17525 17218 18035
17705 17318 17765
17582 17542 17740
17640 17412 17894
17436 17289 17972
17628 17112 17981
17440 17510 17933
17714 17075 17976
17946 17029 17550
17497 17428 17834
17904 17133 17659
17496 17364 17939
17572 17211 17912
17819 17194 17563
17830 17021 17729
17773 17189 17564
17941 17017 17585
17712 17181 17614
17744 17382 17517
17544 17276 17900
17752 17391 17479
17757 17110 17689
17825 17148 17634
17540 17232 17902
17761 17099 17948
17753 17143 17722
17543 17541 17753
17746 17376 17574
17744 17382 17517
17751 16955 17954
17750 17110 17724
17582 17542 17740
17543 17541 17753
17744 17382 17517
17894 17117 17530
17888 17050 17575
17535 17537 17676
17492 17207 18027
17343 17488 17828
17365 17449 17890
17617 17259 17843
17491 17396 17795
17508 17071 17960
17743 17143 17588
17649 17315 17692
17702 17309 17754
17721 17099 17650
17639 17370 17804
17632 17379 17596
17711 17148 17593
17626 17075 17901
17694 17097 17761
17671 17084 17842
17645 17075 17885
17743 17071 17793
17861 17071 17454
17489 16931 18004
17465 16935 18022
17392 17386 17672
17322 17302 17818
17702 17113 17736
17446 17020 17895
17569 17203 17829
17661 17304 17588
17510 17038 17889
17584 17348 17619
17617 17156 17812
17695 17247 17692
17643 17274 17675
17616 17341 17794
17667 17239 17724
17618 17292 17719
17504 17335 17798
17699 17021 17689
17615 16941 17712
17606 17142 17797
17582 17161 17582
17526 17314 17677
17616 17074 17677
17565 17150 17638
17542 17280 17737
17542 17163 17795
17532 17295 17744
17667 16847 17496
17598 17112 17784
17333 17314 17560
17505 17219 17719
17525 17284 17618
17540 17267 17718
17602 17139 17725
17573 17009 17566
17451 17214 17567
17384 17013 17715
17450 17177 17700
17571 17128 17713
17571 17084 17661
17564 17531 17206
17564 17531 17206
17312 17352 17776
17176 17441 17998
16987 18045 17236
16707 17655 17977
16852 17838 17798
17542 17435 17329
16963 17897 17736
17312 17352 17776
17132 17917 17405
16814 17780 17868
17404 17718 17435
16814 17780 17868
16754 17581 17946
17241 17748 17606
17065 17797 17764
17030 17489 17931
16754 17581 17946
17498 17593 17329
17139 18002 17318
17220 17892 17501
17219 17512 17806
16849 17566 17949
16966 17930 17638
17150 17725 17838
16707 17655 17977
17178 17552 17844
17436 17688 17528
17420 17607 17592
17139 18002 17318
17521 17453 17283
17103 17960 17374
17086 18038 17535
16994 17880 17663
17030 17489 17931
17445 17605 17546
17140 17975 17364
17272 17662 17655
17471 17516 17546
17511 17533 17439
17159 17733 17788
17545 17517 17271
16987 18045 17236
17280 17944 17306
17245 17654 17704
17137 17455 17912
16849 17566 17949
17283 17907 17343
16994 17880 17663
17176 17572 17898
17509 17470 17464
17235 17756 17786
17295 17779 17577
17505 17440 17486
17270 17702 17630
17103 17960 17374
17140 17975 17364
17333 17739 17515
17258 17850 17438
17284 17658 17694
17521 17453 17283
17203 17855 17718
17320 17596 17753
17280 17944 17306
17545 17517 17271
17290 17815 17526
17333 17739 17515
17298 17783 17534
17357 17728 17448
17501 17499 17645
17304 17581 17781
17065 17797 17764
17076 17805 17739
17370 17727 17585
17176 17441 17998
17410 17633 17709
17462 17553 17560
17076 17486 17978
17257 17907 17380
17084 17934 17570
17290 17815 17526
17212 17963 17225
17184 17609 17800
17212 17963 17225
17270 17702 17630
17008 17760 17780
17086 18038 17535
17438 17578 17584
17468 17520 17572
17400 17696 17571
17461 17741 17337
17320 17596 17753
17082 17757 17907
17364 17765 17395
17166 17625 17838
17206 17507 17855
17358 17647 17726
17200 17765 17721
17076 17486 17978
17206 17507 17855
17385 17696 17647
17357 17728 17448
17358 17647 17726
17385 17696 17647
17276 17782 17538
17141 17932 17398
17509 17470 17464
17364 17765 17395
17242 17889 17465
17284 17658 17694
17217 17880 17641
17415 17689 17479
17410 17633 17709
17415 17689 17479
17166 17625 17838
17176 17572 17898
17203 17855 17718
17001 17759 17781
16963 17897 17736
17467 17615 17403
17462 17553 17560
17257 17907 17380
17461 17741 17337
17467 17615 17403
17272 17662 17655
17242 17889 17465
17076 17805 17739
17137 17455 17912
17008 17760 17780
17271 17701 17646
17215 17913 17639
17150 17725 17838
17184 17609 17800
17436 17688 17528
17215 17913 17639
17200 17765 17721
17471 17516 17546
17511 17533 17439
17521 17453 17283
17410 17633 17709
17357 17728 17448
17333 17739 17515
17320 17596 17753
17284 17658 17694
17272 17662 17655
17257 17907 17380
17242 17889 17465
17184 17609 17800
17176 17572 17898
17140 17975 17364
17030 17489 17931
17008 17760 17780
17451 17388 17591
17411 17363 17607
17208 17831 17378
17066 17451 17899
16932 17742 17769
17049 17788 17660
17096 17827 17437
17379 17694 17628
17272 17766 17522
17161 17629 17733
17134 17542 17795
17058 17517 17879
17200 17480 17836
17339 17699 17498
17312 17719 17541
17392 17651 17394
17190 17745 17685
17408 17579 17576
17431 17567 17521
17165 17379 17845
17400 17645 17455
17206 17642 17727
17230 17718 17582
17328 17578 17654
17220 17543 17785
17079 17714 17788
17451 17388 17591
17087 17696 17772
17451 17388 17591
17417 17511 17293
17385 17567 17256
17169 17812 17377
16986 17475 17757
16946 17648 17643
17051 17762 17476
17004 17610 17684
17243 17722 17326
17210 17521 17695
17102 17712 17634
17272 17609 17582
17397 17532 17490
17152 17742 17442
17365 17666 17444
17325 17644 17497
17181 17748 17397
17176 17647 17524
17300 17689 17465
17352 17586 17603
17346 17592 17503
17160 17481 17739
17090 17742 17470
17029 17754 17613
17295 17690 17472
17379 17490 17497
17192 17476 17746
17159 17730 17622
17239 17728 17498
17038 17758 17497
17268 17646 17499
17356 17517 17147
17344 17309 17462
17139 17358 17746
17032 17722 17468
16952 17644 17621
17129 17480 17708
17140 17703 17320
17242 17391 17531
17114 17687 17611
17310 17581 17500
17278 17615 17480
17331 17580 17440
17280 17355 17560
17172 17671 17417
17214 17643 17478
17136 17709 17391
17283 17668 17450
17227 17684 17401
17134 17707 17426
17319 17550 17366
17114 17407 17684
17087 17663 17291
17085 17679 17459
17065 17649 17562
17090 17471 17641
17185 17591 17474
17123 17428 17538
17247 17567 17374
17307 17566 17458
17213 17659 17345
17305 17435 17303
17263 17485 17247
17123 17564 17413
17086 17352 17631
16814 17438 17494
17047 17430 17597
17303 17415 17351
17236 17464 17447
17271 17462 17376
17120 17497 17412
