40311 1380.33
26792 26964 26858
25171 23111 27470
24923 26174 26010
27521 24484 26183
26224 24275 24629
24596 24847 24959
24340 21952 25090
26218 24032 22944
25211 25402 26433
27170 24146 23874
27602 26546 25117
24219 23033 25639
26382 23838 25146
25661 23306 25675
24506 23522 25625
26539 25490 24064
26480 24992 23266
25741 24364 28328
27106 25697 26657
26807 25175 25214
25398 23369 25849
25769 25975 25660
27946 25876 26459
24402 23715 27394
24097 25161 26702
26976 26831 25594
27057 24062 27786
26861 25515 27472
24452 24606 22698
27866 25300 26772
27104 25615 24387
23951 22454 24223
23562 21549 24359
27715 26072 25100
24598 24634 28084
23395 21752 25697
26934 24970 24611
26455 23910 27909
25839 23399 26254
26722 26822 25796
27112 25717 25226
23153 20843 24829
24506 22211 22936
26227 23977 24347
26755 24797 27781
25931 25407 25643
26485 27335 25947
25854 25303 28106
23360 21546 21213
23779 23902 26019
26362 24764 23790
25715 25595 24512
26835 24808 25811
26504 24148 27031
25459 24537 25171
27115 25250 26757
22521 23735 21164
26692 24465 28470
28125 25892 25536
27859 26270 25846
25301 25365 27082
27048 24553 27228
24968 25765 25663
24937 25362 24930
26805 25511 26067
28387 26309 24967
27180 24720 26572
26298 25981 26545
26887 25929 24812
25029 24827 27646
28031 25062 26419
25455 23523 23296
22655 22625 24320
26405 23952 25659
27402 26199 25541
25543 23150 26480
27842 26804 25124
25184 22932 26305
25465 25523 28032
26225 26504 24775
26319 24109 23897
27404 25329 24976
26066 24835 24148
28464 26241 25379
26339 23299 27601
25514 24258 26392
23855 24067 25609
27549 26197 25885
23905 22457 25897
25565 26328 27880
26112 22904 25702
26868 24449 27309
24267 22059 24083
25250 25250 28130
25088 25465 25756
23673 23454 24216
22952 21841 23168
27189 25092 26721
26946 24672 24194
27569 26301 24499
23438 24112 26295
25009 25403 28072
25560 24598 28201
25490 24173 22960
25213 23960 26862
26251 25741 24197
27480 25263 26992
27478 26019 25715
23956 24469 25764
25096 23847 27714
26367 25642 24189
26498 24800 24363
24905 24168 28199
25474 25706 28340
26546 25706 24572
27505 25700 26293
26626 26484 24909
27100 24768 25903
26679 24341 25146
24787 24582 24829
23459 22264 24884
24575 24752 24125
24838 25242 26663
28691 25790 25733
27100 25494 26172
26063 24943 23502
27765 26714 25167
25438 23870 24356
25418 25165 25744
26780 25126 27064
27341 24948 26481
24620 25481 26642
24055 22557 23066
26507 26656 27123
26274 26221 25115
26714 27504 26061
24100 25177 25080
27568 26620 24942
26973 26352 24867
24681 22261 23230
25756 24451 28614
26038 23797 24324
26139 24994 26567
24394 24705 24838
26074 26684 26279
27153 26046 24265
24414 24453 25621
25756 24598 27134
26026 26023 27480
25790 26961 25625
26644 26159 24889
23793 22064 22287
26704 24495 27402
26292 25145 26831
25120 25101 27705
26383 26531 25160
26688 25835 27145
24192 22091 24115
26698 24581 26794
25328 24203 26868
25250 24924 27483
25612 26202 27592
22977 22214 24383
27953 26211 25438
25227 24613 24197
25749 24725 28394
26070 24325 24561
26160 25053 23878
25838 24330 27501
24376 23669 26862
25928 24280 27786
25105 25594 28609
28030 25732 24934
26630 24342 25762
26811 24658 24952
27473 25518 25891
25346 23803 27504
26619 26945 25721
25533 23857 26019
26751 25524 25303
24725 22438 26733
26349 24923 27077
24622 24170 23095
27151 26144 24820
24555 22366 25992
26535 25752 24774
28060 25531 25131
25023 25771 25487
26680 25967 25826
25366 23652 25600
24084 24007 27128
25713 25538 24387
23450 22962 25151
25197 21945 25422
26004 24426 23998
27654 24307 27634
27950 26287 25080
24857 25314 27364
24762 22493 24275
26563 26888 26589
24431 23716 26299
26245 25444 25242
25516 24225 23652
26484 23554 27355
26510 26918 26872
28188 25414 26128
25195 24671 27600
26442 24662 24901
26212 25086 24322
27922 26215 25326
26257 25152 27638
26954 26691 24752
24905 23669 21773
24954 23823 24518
27361 25076 26045
26737 25591 26153
23492 23966 24055
27723 25801 26199
27343 26205 25153
24931 22797 23754
27278 26530 25115
24744 24596 27815
23697 23245 24642
26919 25601 26938
24777 21845 24870
27688 24841 25509
24822 24283 26251
27694 25102 24543
27006 24268 27280
26275 25756 25775
26801 24263 26371
25096 22177 26194
25326 25844 24204
26239 24700 24632
26232 26096 25381
26382 25554 27328
23576 21942 24390
27454 24810 26648
26322 23051 26816
27854 24726 25017
25461 23647 26166
26957 24012 24160
25976 24981 27785
24774 23619 23316
25655 25891 25029
28195 25894 25721
25901 23379 23704
27276 26192 24859
27280 25463 24784
28163 26097 24686
25989 26124 25365
26964 24161 25629
27428 24959 25480
24272 22707 23112
25992 25620 25142
24166 24200 25419
27633 26629 25017
24841 25164 28036
22717 20531 21837
25568 23878 23292
24842 24554 26715
24184 24002 23463
26441 23495 24786
26169 24792 25698
24028 23619 27033
25392 26018 26249
26484 27019 25378
27751 26633 25443
25756 25155 26452
25082 23275 23845
27040 23721 24035
26113 24634 23969
25785 25708 24444
27710 25530 26987
26150 24691 23940
27344 24569 24757
24563 23387 22916
25607 24269 27225
24532 22900 25666
25817 24479 28563
24348 23829 23056
23985 21680 25055
25342 25892 24805
26377 26039 26113
26529 27132 26682
25802 25567 25895
25995 26805 25692
25924 24164 28196
24753 24617 26887
25528 24677 26822
25914 22911 23253
26236 26025 26084
26038 24734 25031
26105 25880 27273
26353 27247 26492
25515 26210 24659
26310 25113 26810
25450 25992 25297
24963 23793 25802
21636 19047 20192
