374740 3600
4039 3265 3311
3210 4069 3148
3234 3324 3895
3219 3930 3526
3283 3739 3701
3897 3476 3489
3593 3435 3738
3878 3763 3203
3278 4011 3384
3231 3840 3613
3679 3305 3716
3938 3366 3501
3529 3252 3804
3810 3535 3541
3790 3780 3312
3670 3931 3243
3152 3858 3602
3842 3814 3160
3258 3633 3780
3764 3764 3384
3426 3905 3517
3450 3836 3585
3776 3391 3664
3996 3276 3425
3258 3633 3780
3850 3139 3592
3733 3903 3193
3244 3981 3432
3601 3308 3747
3894 3309 3548
3167 3757 3696
3791 3851 3192
3156 3953 3481
3547 3678 3671
3596 3682 3635
3961 3579 3270
3189 3519 3838
3751 3612 3572
3753 3709 3480
3607 3993 3246
3160 3793 3670
3873 3670 3316
3654 3343 3740
3892 3632 3331
3630 3958 3232
3146 3912 3555
3756 3305 3676
3932 3648 3182
3198 3598 3808
3810 3262 3645
3719 3913 3202
3692 3845 3355
3450 3836 3585
3887 3720 3198
3160 3779 3693
3757 3890 3173
3225 3894 3566
3231 3840 3613
3748 3308 3689
3971 3239 3451
3615 3248 3762
3876 3430 3526
3818 3822 3171
3462 4029 3153
3135 3771 3699
3825 3577 3510
3560 3356 3784
3824 3630 3457
3449 3959 3433
3624 3724 3570
3739 3566 3589
3997 3472 3176
3414 3255 3851
3788 3336 3647
3695 3813 3409
3593 3918 3379
3451 3744 3640
3932 3625 3283
3709 3258 3699
3887 3720 3198
3378 4049 3141
3242 3830 3618
3665 3259 3730
3938 3366 3501
3498 3205 3830
3790 3538 3565
3764 3764 3384
3654 3943 3213
3161 3822 3645
3878 3763 3203
3117 3727 3735
3772 3876 3228
3536 3858 3503
3450 3897 3522
3779 3249 3655
3954 3601 3193
3238 3667 3762
3825 3162 3622
3708 3926 3203
3263 3945 3500
3352 3684 3730
3909 3330 3534
3508 3592 3723
3842 3814 3160
3244 3981 3432
3640 3660 3611
3682 3680 3564
3961 3579 3270
3162 3632 3792
3703 3737 3509
3794 3559 3539
3607 3993 3246
3160 3779 3693
3877 3640 3392
3632 3213 3752
3877 3640 3392
3618 3969 3290
3316 3899 3564
3748 3308 3689
3918 3653 3166
3498 3205 3830
3822 3256 3615
3751 3843 3267
3708 3926 3203
3553 3749 3612
3932 3648 3182
3199 3790 3675
3772 3876 3228
3263 3945 3500
3479 3705 3668
3588 3650 3643
3957 3463 3380
3375 3574 3772
3860 3269 3573
3757 3890 3173
3251 3998 3386
3117 3727 3735
3865 3332 3572
3412 3553 3765
3811 3757 3307
3545 3920 3423
3586 3809 3543
3803 3384 3629
4006 3252 3400
3377 3314 3874
3776 3391 3664
3641 3810 3471
3505 3913 3468
3338 3746 3672
3911 3609 3352
3674 3250 3716
3880 3723 3200
3522 4012 3119
3231 3840 3613
3717 3295 3699
3959 3251 3464
3595 3162 3774
3863 3475 3525
3842 3814 3160
3728 3921 3160
3225 3894 3566
3818 3822 3171
3080 3676 3757
3700 3812 3392
3400 3868 3572
3139 3872 3600
3748 3308 3689
3967 3525 3317
3198 3598 3808
3830 3145 3612
3757 3890 3173
3244 3981 3432
3558 3522 3738
3894 3309 3548
3361 3736 3697
3809 3833 3186
3380 3969 3443
3615 3653 3632
3650 3676 3596
3960 3581 3189
3362 3476 3834
3778 3629 3533
3770 3710 3438
3630 3958 3232
3142 3818 3662
3897 3716 3227
3675 3180 3719
3909 3673 3266
3653 3949 3234
3298 3930 3524
3748 3308 3689
3887 3720 3198
3221 3542 3828
3787 3257 3650
3640 3888 3375
3626 3859 3437
3233 3819 3644
3897 3716 3227
3175 3738 3731
3772 3876 3228
