26347 2341.45
26337 25580 25590
26441 25501 25406
25987 25857 25694
26056 25609 25803
26074 25873 25530
25867 25492 25872
25957 25972 25389
26259 25842 25337
25996 25477 25845
26243 25767 25477
26162 25801 25537
25945 25787 25745
25839 25700 25830
26376 25602 25482
25915 25910 25587
25982 25635 25817
26403 25584 25435
26202 25684 25578
26075 25934 25257
25893 25878 25663
26110 25510 25708
26114 25846 25447
25825 25744 25789
26370 25730 25332
26086 25690 25717
25958 25894 25558
26107 25751 25609
25869 25972 25431
26075 25679 25751
26351 25701 25386
25822 25961 25472
26084 25633 25755
26109 25786 25578
26169 25503 25648
26124 25600 25648
25829 25927 25542
26312 25785 25278
26003 25834 25644
26316 25741 25376
26150 25463 25663
26253 25331 25620
26504 25299 25274
26050 25752 25643
26251 25680 25508
26400 25617 25321
25989 25900 25360
26176 25853 25293
25985 25665 25771
25741 25983 25403
26373 25624 25412
26267 25774 25375
26424 25562 25265
26250 25626 25555
26303 25671 25423
25939 25730 25755
26381 25351 25494
26173 25536 25619
26269 25660 25478
26190 25447 25617
26377 25725 25276
25867 25492 25872
25709 26011 25207
26581 25275 25210
23468 22890 23119
24392 24051 23213
24669 23956 24102
23716 23158 23458
24232 23731 23929
24006 23442 23409
23373 23449 23469
23875 23035 22988
23835 23605 23413
23885 23373 23302
24030 24171 23656
24767 23465 23666
24104 23332 23387
24411 24316 23513
23959 23697 23402
22979 22264 22456
23446 22864 22789
23019 22776 22671
24311 24259 23566
24022 23820 23158
24610 23390 23720
24497 23702 23648
24608 23789 23712
23517 23643 22941
23714 23507 23160
24165 23774 23705
23208 22885 22221
23911 24063 23676
24215 23705 23540
24233 23976 23245
24390 23683 23621
23637 23573 23097
24208 23847 23332
23993 23798 23512
23985 23645 23655
24651 23609 23906
23743 23498 23627
23943 23340 23717
24964 23823 23525
23793 23570 22868
24066 23393 23115
23770 23731 23442
23645 22902 23056
23988 23711 23380
24337 23910 23739
23460 22769 22691
24113 23582 23308
22880 22348 22633
23942 23564 23184
24603 23890 23693
24120 23757 23388
24088 24090 23664
24561 24001 24063
23939 23635 23410
24265 23869 23768
24140 24110 23298
24348 23564 23586
24365 24311 23671
23589 23427 23402
23056 22770 22695
23703 23549 22902
23960 23609 23521
24416 24016 23759
24168 23875 22799
23847 23719 23285
24222 23761 23598
23718 23406 22807
24316 24221 23726
24657 24197 23844
23375 23583 23115
23237 22863 22857
24548 24039 23477
24381 23996 23543
23906 23658 23568
24162 23590 23479
24251 23696 23159
23577 23144 23440
23363 23086 23267
23925 23412 23831
23735 23226 23407
23942 23313 23602
23693 23295 22967
24121 23636 23872
23763 22986 22983
24373 24041 23727
24117 23365 23754
23705 23109 23131
24193 23653 23704
24166 24114 23946
23922 23499 23632
23569 23121 23408
24575 23665 23484
24144 23152 23225
23628 23660 22734
23647 23782 23151
24331 24080 23842
23787 23390 22751
24269 23572 23340
23678 23902 23590
23975 23743 23560
24647 23475 23371
24033 23300 23249
24235 23600 23667
24885 23805 23994
24186 23960 23455
24722 24213 23963
24342 23545 23441
23773 23896 23199
24570 23932 23948
24134 23768 23624
23679 22710 22999
24213 23103 23032
23970 23476 23499
24003 23921 23553
22725 22414 22605
24693 24179 23635
23663 23025 23198
24246 24107 23647
24450 24004 23121
24326 23976 23489
24951 24314 23942
23650 23588 23357
23428 23595 22866
24211 23679 23827
24546 24036 24054
24041 23694 23467
23945 23442 23361
24432 23670 23746
24057 23900 23476
23574 23206 23148
24180 24089 23571
23988 23237 23368
23952 23530 23038
23482 23416 23537
23941 23698 23404
23460 23392 23313
24051 23471 23311
23863 23522 23140
24539 24007 23651
23812 23891 23896
23303 23240 22490
24102 23353 23069
24141 24134 23974
24351 23887 23791
24622 24269 23925
23999 23795 23855
23832 23959 23363
24321 23688 23484
24327 23571 23277
24234 23917 23977
24378 23919 23535
23334 23247 23489
24340 23963 23838
24096 23229 22850
23630 22936 22989
24095 23990 23884
24365 23191 23520
24464 23418 23626
24339 24046 23945
24368 23769 24039
23446 23420 23108
24297 24308 23922
24237 23448 23213
23967 23297 23467
24609 24190 23837
24851 23451 23585
23333 22892 22950
23354 23388 23474
24071 23766 23881
23454 22939 22628
24023 23698 23526
24620 23651 23592
24150 23465 23286
23767 23627 23205
23790 23526 23725
24135 23210 23460
23923 23429 23254
23921 23979 23575
23944 23360 23370
24561 23982 23777
24593 24354 24199
23683 23728 23422
24736 23962 23772
23396 23057 22848
24408 23914 23441
24197 23178 23492
24285 23919 23671
24104 23740 23314
24399 23951 23961
24082 23411 23558
22655 21951 22644
23834 22930 23005
23950 23501 23166
24155 23667 23919
23729 23158 23159
24641 23809 23474
24230 24198 24066
24061 23633 23327
24424 23393 23387
23937 23755 23639
23849 23275 23319
23772 23338 23230
24282 24039 23630
24192 23361 23585
24693 24161 23978
23495 22747 23081
24010 23801 23913
