15921 2584
29208 26326 26006
25616 26115 28642
26402 25160 29110
26738 24785 29003
27204 28287 25610
28029 27840 25330
27487 28198 25720
27976 27869 25439
26776 24873 28894
28865 26530 26104
26760 24847 28986
27295 28231 25642
25682 26113 28653
26195 25465 28945
27686 28084 25620
28306 27593 25392
28253 27627 25350
27534 28031 25794
26143 26358 28213
27506 26396 27481
27565 28146 25688
26819 26552 27589
25707 26090 28631
26626 26858 27395
26015 25785 28728
28984 26426 26194
26988 25611 28205
28368 26554 26418
27233 24991 28469
26407 25537 28655
28251 27518 25421
28041 26585 26960
27957 27889 25647
27407 25749 27871
26105 26379 28147
28334 26095 27027
27850 27997 25569
26469 26671 27640
26442 25142 29025
27886 27175 26492
27704 28042 25570
26738 24785 29003
26961 25702 28352
26721 24949 28980
25924 26243 28461
29028 26512 25918
27928 27646 25829
26901 25832 28244
26690 25512 28657
25977 26197 28551
27789 26339 27169
26597 25378 28768
28098 27833 25505
26316 26553 27967
27101 25965 28048
28659 26933 25958
27258 25957 28006
26992 25984 28061
26252 25499 28810
28414 27095 25818
27183 26518 27442
28559 26320 26730
26274 25733 28746
29012 26484 26129
27715 25769 27712
27909 27667 25889
27301 25799 27917
28272 27204 25856
27869 26819 26803
28525 26418 26553
27595 26052 27671
28498 26830 26233
26374 25972 28584
25847 26083 28616
26248 26174 28393
26221 26266 28072
27495 27917 25900
27469 26431 27303
28470 26628 26344
28426 26280 26895
27167 25868 28106
28152 26678 26514
28805 26757 26014
27014 25327 28643
27328 27612 26384
27628 27349 26565
28227 26314 26746
28380 27406 25490
26925 25212 28670
27327 27795 26255
26940 26802 27370
27158 26640 27321
28729 27035 25767
26790 25009 28873
28931 26329 26294
28193 26660 26585
27058 25726 28173
27401 27981 25862
27960 27585 25871
27771 26697 26983
27204 28287 25610
27070 25672 28198
27291 26992 26999
28612 26016 26695
26031 25749 28844
26853 25052 28849
28687 26919 25990
26770 26470 27744
25616 26115 28642
25793 26036 28716
27355 26155 27569
26968 26354 27853
26521 25201 28920
26721 24949 28980
26618 26611 27679
25753 26081 28706
27759 25787 27419
28013 25858 27348
26093 25364 28973
27577 27137 26689
25793 26036 28716
27323 25635 28022
27935 27082 26371
25888 25920 28689
27597 28117 25737
28456 27273 25604
27807 26790 26852
27123 26502 27560
27664 27491 26357
26494 25041 29059
26402 25160 29110
26390 26028 28426
26737 25289 28701
28824 26690 26032
27987 26951 26702
26544 26796 27638
26052 26529 28230
28215 26107 26939
27710 27951 25813
26879 25180 28687
25975 26343 28283
26846 25169 28798
27555 28105 25772
26663 25871 28227
26656 24859 29020
27039 26356 27778
27350 25460 27942
28779 26710 26027
27274 27707 26379
28070 25926 27253
27731 26476 27198
25886 26173 28560
26494 25041 29059
27600 27302 26632
28312 26622 26580
26500 25679 28542
26590 26130 28131
26431 25534 28724
27279 25847 27981
26716 25404 28602
26228 26056 28496
26579 25845 28452
27261 27597 26428
27430 26613 27291
27384 25836 27818
27089 25096 28514
26508 25304 28913
27951 27935 25537
28171 26439 26880
27981 27309 26151
26342 25262 29040
27819 26003 27388
28388 26475 26527
26342 25262 29040
27992 26969 26472
27080 25412 28333
27442 27392 26619
27021 26749 27333
28659 26933 25958
25856 25926 28717
28266 27271 26052
27725 26746 26926
27311 26022 27830
28695 26144 26489
29168 26327 26089
28024 27008 26251
28085 27725 25801
26851 27128 27081
27559 27002 26775
28146 26228 27117
27835 27292 26164
27094 25194 28418
28062 27219 26221
28243 27551 25580
28564 26921 26085
26647 27453 26621
28121 26800 26445
25945 26499 28250
28757 26719 26163
27513 26577 27211
25753 26081 28706
26382 25614 28615
28140 27108 26069
26240 26213 28167
27673 27729 25915
26130 26138 28504
26847 25424 28580
29062 26394 26164
26974 26564 27508
28129 26735 26653
27496 27676 26281
28519 26979 26185
27178 26527 27518
26987 26532 27387
27338 26020 27696
27474 27829 26122
26208 25679 28833
27313 26239 27806
27565 28146 25688
27131 25350 28325
26518 25238 28990
27492 28139 25846
27579 27411 26552
27803 27480 26241
27546 27682 26040
26491 25396 28784
27147 25939 28014
27335 26145 27733
27236 26964 27094
27144 27226 26870
27901 27277 26175
26802 25244 28676
26988 25470 28475
27606 27456 26371
27636 27244 26529
27682 25697 27785
27328 26939 27051
29062 26394 26164
26788 25272 28704
28439 26821 26325
29129 26335 26127
26550 26258 27964
28143 26725 26791
27655 26561 27147
27174 27340 26813
27951 27935 25537
28947 26676 25983
26244 25906 28596
28023 27391 25935
27707 27997 25757
28143 27548 25632
26412 26061 28406
27774 27749 25811
27377 27113 26930
28947 26676 25983
27059 27043 27106
29168 26327 26089
26954 25711 28274
26124 26261 28260
26514 25254 28906
27152 26839 27237
28513 27249 25800
28717 26338 26475
29131 26372 26104
27259 25300 28294
26672 25176 28956
28283 26847 26283
28056 27768 25551
27636 27792 25876
27646 26285 27539
29097 26450 26039
29208 26326 26006
28600 26799 26126
27644 27109 26759
29097 26450 26039
28741 26886 25844
26589 25219 28847
27503 27166 26816
26683 25078 28860
27439 26770 26873
27207 26487 27604
28012 27429 26027
28011 26913 26332
28235 26460 26664
28578 26419 26453
27515 27364 26612
27744 27882 25836
28175 27375 26032
26603 26449 27955
26672 26711 27428
28186 26463 26829
26678 25646 28396
27556 25656 27894
26658 25246 28826
26274 25733 28746
27138 25447 28272
27673 27512 26190
28123 26765 26543
28766 26788 26112
28509 27064 25879
