1848 2940.07
29739 26149 25915
29593 25852 26418
29402 26670 25759
28667 26222 27344
28537 27301 26206
28267 27119 26692
29570 26428 25839
29622 26269 25768
28299 27036 26886
28406 27276 26509
28332 26728 27173
29694 26090 26024
29498 26593 25871
28761 26169 27309
28283 27014 26983
28429 27259 26512
28584 26406 27278
28512 26684 27260
28361 26712 27264
28702 27192 26235
28562 27235 26450
28489 27210 26650
29305 26746 25971
28522 26375 27306
28756 26338 27197
29625 25864 26348
28504 27274 26377
28540 26552 27233
28736 27142 26199
28338 27147 26659
28721 26599 27111
29499 25883 26588
28638 26501 27218
28377 26979 26889
28766 27125 26143
29583 26355 25957
29611 26018 26301
28421 26984 26882
28465 26917 26973
28352 27005 26912
29682 25940 26254
29403 26451 26259
28890 26315 27094
28445 27112 26676
28645 27161 26487
28549 27180 26547
28657 27222 26462
28394 26702 27131
29553 25964 26441
28461 26967 26875
29667 26102 26165
29684 25955 26233
28497 26938 26968
28810 26533 27021
29642 26209 26081
29332 26742 26042
29597 25903 26406
28479 27061 26784
29423 26252 26390
28715 26465 27191
28749 26508 27176
29635 26186 26102
28385 26775 27069
29441 26513 26033
29468 26546 25930
28884 27053 26326
28632 27228 26504
29317 26224 26627
29417 26007 26643
28899 27086 26111
28665 26881 26907
29648 26248 25973
28477 26987 26833
28559 27019 26753
29383 26025 26625
28566 26840 27047
29250 26811 25889
29617 26072 26249
29128 26183 26899
29104 26892 26069
29150 26924 25941
29501 26286 26270
29566 25893 26477
29340 26542 26156
29280 26262 26637
29494 26318 26204
29367 26583 26151
29194 26844 25980
28542 26485 27224
28629 26617 27148
29473 26432 26139
28653 26640 27141
29154 26545 26555
29258 26774 25909
29570 25911 26402
29475 25948 26572
28618 27173 26566
28449 26942 26888
29598 26277 26172
28728 27151 26093
28532 27182 26570
29374 25986 26787
28956 27026 26284
28556 27122 26613
29107 25921 27066
28967 26198 27079
28780 26836 26746
28572 26908 26866
28490 27088 26702
29439 26326 26387
28670 26570 27134
28704 26699 27056
29481 26386 26192
28436 26715 27117
28750 26396 27167
29296 26754 25931
28646 26790 26991
29536 25973 26458
29672 26030 26198
29379 26293 26389
29533 25930 26531
29162 26720 26318
29690 26039 26084
29300 26014 26705
29174 26821 26210
28744 26929 26635
28577 26508 27194
29237 26464 26498
28589 26879 26996
28488 27070 26730
29586 26290 25981
29246 26822 26086
28901 26233 27139
29018 26055 27024
28856 26135 27150
29102 26865 26123
28608 26470 27231
29350 26659 25944
29436 26586 25952
28600 27081 26710
29641 25921 26315
29413 25891 26710
28696 26993 26599
29686 26061 26095
29505 26174 26342
28688 27168 26289
29562 26154 26314
29201 26177 26778
29627 26250 26024
29458 26393 26178
29671 26193 25891
29162 26111 26854
28845 27025 26413
28873 26869 26500
29011 26946 26230
28431 26957 26923
29178 26369 26663
29053 26536 26719
29532 26121 26335
28958 27067 25895
28793 26781 26831
28894 26343 27062
28579 26943 26858
29389 26649 26028
29662 26218 26013
29186 26862 26005
29285 26676 26128
29407 26372 26356
29139 26522 26563
29094 26595 26546
28678 26601 27082
28594 26762 27036
29576 26313 25987
28672 26662 27076
28648 26786 27008
29434 26572 25997
29691 26186 26073
28681 26920 26773
29060 26492 26715
29446 26081 26422
29169 26855 26195
28359 27099 26794
29046 26627 26672
28906 26672 26767
28688 26990 26652
28981 26995 26172
28816 26539 27014
28649 26886 26870
28518 26859 27001
28878 26801 26632
29571 25996 26396
29242 26535 26475
28928 26480 26896
29133 26771 26224
29110 26401 26764
28908 26963 26331
29652 25983 26296
28913 26596 26852
29580 26009 26338
29190 26333 26739
28971 26180 27032
28437 26957 26880
28627 26732 27028
29542 26392 26058
28886 26539 26933
29432 26075 26538
28866 26586 26950
28621 27069 26606
28947 26316 27041
28789 26512 27156
29517 26512 26019
29118 26068 26982
29036 26682 26488
29411 26140 26529
29056 26608 26692
28804 26806 26768
29539 25969 26526
28732 27076 26567
