354973 3600
2762 3923 3362
3901 3140 2977
2740 3907 2871
3255 3862 3510
3017 3970 2807
3531 2729 3447
3185 3544 3111
3551 3187 3112
3337 3562 2710
3292 3376 3126
4027 3367 3245
3455 2993 3710
3340 3036 3693
2827 3877 3321
3463 2905 3592
2953 3779 3085
2825 3858 2745
3399 3687 2943
3422 3040 3407
3162 3434 3469
3217 3823 3164
3028 2845 3725
3376 3890 3227
3490 3501 2613
2933 2868 3445
2849 3506 2973
3502 3244 3619
3535 3075 2769
3939 3236 3213
2930 3316 3561
3281 3618 2914
3068 3551 3357
2958 2951 3710
2938 3667 3261
2947 3242 3663
3603 2952 3586
3937 3219 3208
3524 3620 2775
3264 3783 3622
3141 3003 3504
3620 2864 3352
3323 3855 2914
3534 3507 2947
3636 2730 2886
3374 3826 3438
3206 2594 3685
3714 3623 3358
3335 3666 3019
3152 2894 3569
3039 3721 2816
3683 3133 3407
3341 2950 3498
4027 3325 3274
3098 3986 3081
3025 3559 3393
3140 4098 3049
3324 3457 3210
3743 3030 3164
3758 3285 3167
3136 2893 3566
3323 3124 3135
3156 3070 2506
3303 3093 3550
3313 3124 3438
3551 3154 3410
3619 3199 2769
2830 3803 3010
3781 3438 3383
3581 3646 3188
3820 3270 3119
3676 3285 3633
2850 3663 2831
3431 3546 3022
2837 2932 3701
2832 3610 2669
3093 3446 2718
3837 3463 3252
3057 4119 2958
3018 3405 3138
3731 3476 3179
3442 3417 3384
2932 3494 2793
3616 2874 3663
3585 2685 3449
3247 2805 3484
3544 3277 2966
3810 3159 2966
3272 3617 3190
3202 3116 3633
3575 3452 3659
3250 2983 3532
3309 3680 2832
3527 3186 3632
2854 3845 3247
3103 3755 3117
3674 3577 2878
3069 3791 2818
2753 3867 3279
3401 3676 3495
2847 3698 3069
3682 3373 3019
3109 3722 2742
3476 3228 3283
3384 3523 3448
3755 3309 3413
3531 3473 2646
3264 2982 3646
2960 2928 3705
3685 3601 3259
3479 2954 3574
3746 3327 3380
3852 3366 3049
3099 3669 3468
2963 3265 3405
3209 3991 2990
3056 3321 3697
3213 3651 3465
2723 3357 3628
3877 3179 3018
3193 3531 3453
3720 3419 3143
3296 3580 2821
3757 3624 3190
3744 3004 3133
3281 3649 3517
2972 4012 2975
2953 3464 3589
3669 3154 3069
3879 3195 3100
3224 3204 3279
3332 4022 2974
2760 3538 3199
3300 3424 3523
2980 3620 3082
3227 4036 2902
3178 3838 3287
3741 3472 3053
3458 3681 3527
3294 3809 2970
3130 3717 3717
3340 3087 3832
3797 3755 3234
3289 3466 3074
3403 3854 2874
3098 3561 3579
3299 3872 3017
2961 3488 3519
3069 3638 2939
3175 3573 2943
3454 2905 2737
2901 2931 3727
3029 3765 2890
3360 3295 2493
3136 3016 3652
3643 3172 2941
3186 3610 3384
3817 3288 3065
3114 3619 2994
3671 3334 2878
3418 3619 2873
3510 3630 3301
3607 3717 3395
3245 3869 2864
3304 3891 2794
2936 3470 3248
2977 3398 3457
3040 3691 2817
3091 3176 3660
3477 3463 3519
3446 2794 3306
3258 3352 3739
3098 3241 3401
3386 3872 3006
2912 3841 3154
3149 3900 3270
3089 3848 3287
3373 3645 3440
3072 3187 3021
3100 3079 3537
3128 3875 3344
2965 3157 3553
2885 3228 2760
3188 3950 3174
3208 3816 3304
3279 2754 3594
3395 3656 3467
3441 2881 3683
3312 3962 3140
3536 3633 3236
3406 3472 3070
3163 3180 2765
3758 3335 3398
3723 3119 3114
3258 3879 2816
3533 3491 3476
3479 3451 3329
3182 3618 3166
3636 3389 3556
2974 3749 3374
3389 3904 2949
