383761 3600
3266 3256 3929
3648 3126 3689
3421 4096 2962
4049 3348 3187
2952 4110 3180
3057 4144 2981
3031 4123 3119
3193 4112 3061
3317 3223 3910
3096 4097 3153
2981 4080 3241
3086 4135 3091
3132 4091 3145
3070 4103 3147
3699 3913 3104
3756 3655 3420
3031 4123 3119
3941 3415 3320
3213 4004 3377
3526 3131 3807
3902 3371 3450
3795 3852 3026
3920 3569 3304
3838 3554 3406
3311 4013 3367
3781 3730 3305
3270 3962 3448
3266 3256 3929
3873 3505 3399
3416 4051 3129
4034 3411 3214
3337 4122 2980
4021 3438 3156
3806 3536 3493
3485 3282 3786
3768 3225 3605
3380 3177 3878
3426 3208 3854
3633 3606 3576
3389 3802 3547
3509 3942 3407
3181 4057 3294
3672 3969 3175
3296 3326 3882
3350 3980 3373
3616 3355 3737
3604 3869 3329
3429 3669 3584
3284 4098 3067
3991 3458 3278
3299 3277 3890
3262 4107 3030
3639 3594 3622
3395 3678 3648
3678 3268 3659
3263 4139 2996
3368 3745 3610
3406 3431 3818
3553 3305 3746
3938 3547 3213
3227 3752 3596
3215 4140 2989
3282 3688 3673
3747 3815 3224
3691 3522 3601
2973 4095 3228
3347 3293 3863
3369 4082 3090
3459 3978 3360
3599 3159 3770
2952 4110 3180
3835 3193 3554
3848 3286 3520
3514 4064 3044
3544 3840 3470
3417 3380 3837
3674 3923 3216
3258 4110 3137
3558 3585 3679
3662 3790 3387
3849 3713 3266
3408 3532 3753
3528 3246 3779
3815 3617 3390
3396 3496 3782
3575 3892 3332
3355 3481 3797
2975 4093 3259
3575 3721 3557
3599 3159 3770
3411 3854 3487
3332 4043 3340
3394 3906 3445
3777 3575 3498
3303 3703 3657
3645 3187 3704
3714 3831 3309
3349 4029 3309
3443 3451 3748
3465 3303 3825
3916 3409 3441
3534 3996 3252
3491 3315 3763
3057 4144 2981
3327 3997 3384
3560 3410 3726
3728 3598 3545
3908 3606 3289
3663 3811 3344
3740 3823 3162
3624 3819 3382
3421 4096 2962
3858 3480 3482
3587 3362 3669
3739 3697 3435
3955 3444 3312
4015 3473 3249
3927 3342 3351
3292 3510 3833
3685 3404 3628
3626 3735 3524
3737 3148 3651
3153 4121 3019
3799 3621 3355
3141 4119 3076
3494 4031 3230
3868 3545 3406
3974 3475 3249
3557 4001 3195
3278 4118 3009
3386 3210 3869
3681 3775 3464
3477 3618 3648
3976 3488 3144
3869 3425 3515
3538 3366 3756
3438 3508 3765
3730 3883 3080
3375 3285 3851
3511 3778 3510
3675 3641 3504
3701 3331 3639
3160 4074 3279
3569 3295 3760
3732 3273 3570
3165 4040 3352
3345 3626 3682
3963 3497 3167
3612 3363 3652
3886 3224 3501
3593 3463 3648
3443 3964 3432
3299 4047 3205
3433 3339 3794
3278 4118 3009
3509 3191 3806
3433 3643 3632
4002 3419 3276
3293 3244 3899
3751 3763 3345
3590 3715 3552
3515 3934 3330
3505 3879 3460
3456 3646 3617
3229 3928 3480
3773 3393 3529
3695 3353 3606
3909 3579 3203
3809 3612 3473
3245 3780 3589
3673 3186 3687
3726 3757 3350
3918 3337 3394
3573 3899 3433
3451 3828 3476
2981 4080 3241
3222 4044 3248
3245 3780 3589
3428 3461 3814
3615 3845 3417
3498 3435 3715
3881 3432 3392
3505 3879 3460
3428 3793 3528
3469 3552 3713
3668 3663 3535
3224 4057 3140
3496 3635 3620
3749 3251 3564
3831 3329 3553
3235 3837 3539
3995 3480 3197
3358 3313 3854
3762 3773 3272
3358 3709 3627
3575 4013 3160
3570 3762 3562
3386 3210 3869
3453 3782 3566
3514 4064 3044
